,flock_gcm,avg_sheep_dist_from_gcm,furthest_sheep_from_gcm
0,"[133.38982366469997, 129.06966149429996]",53.70816875196543,101.7483764407443
1,"[133.3938626698, 129.08407776849998]",53.679132941487254,101.74126389821754
2,"[133.37041946239998, 129.09271738379996]",53.620122576513324,101.71840126432024
3,"[133.3664821507, 129.12969872339997]",53.60185372700882,101.68987510890888
4,"[133.35372678250005, 129.15376273979996]",53.595236085434884,101.66398314588055
5,"[133.33895790430003, 129.17711960959997]",53.56593941163845,101.63713454879041
6,"[133.3459862555, 129.20459894039996]",53.53908925859978,101.62310644974797
7,"[133.38625207820002, 129.24355446949994]",53.504895483115,101.62504376488059
8,"[133.39129846830002, 129.27490523019998]",53.480734619275616,101.60692178885313
9,"[133.3967036918, 129.31888361379995]",53.42500086160262,101.58030609346254
10,"[133.41933285840003, 129.35767126229996]",53.414404323739554,101.56971372999051
11,"[133.39529179410002, 129.39797465419997]",53.373991972934235,101.5244471986096
12,"[133.3850547887, 129.44452853869998]",53.34698134315575,101.48480126059243
13,"[133.3867533736, 129.45024274339994]",53.28337648280122,101.4820659477976
14,"[133.3915481338, 129.51391821139995]",53.236796585620425,101.44140933516587
15,"[133.36997324069998, 129.56812764439996]",53.174498499226644,101.38830353376625
16,"[133.3396034404, 129.62451014090001]",53.11449163099101,101.32735256332064
17,"[133.32936531389998, 129.7014251591]",53.062904658311325,101.26672715772497
18,"[133.3548064644, 129.7910065021]",52.992857355962336,101.22314002144024
19,"[133.3572988116, 129.83538449730003]",52.933488102142256,101.1942643247341
20,"[133.33692630849995, 129.87515656189996]",52.87077622670642,101.1520537243464
21,"[133.31783378869997, 129.9021404578]",52.853733663700794,101.11960663807265
22,"[133.33909983289996, 129.96081240599997]",52.83328063843787,101.09445363106498
23,"[133.3397750397, 129.98091318859994]",52.77686462680325,101.08106189514272
24,"[133.35497319319995, 130.06063536539997]",52.749154682621295,101.03703262614228
25,"[133.3890278751, 130.11898191479997]",52.69020482932442,101.02144540419783
26,"[133.41771783479996, 130.19623499059995]",52.64985069722292,100.98898614182356
27,"[133.42678612219999, 130.28451966569995]",52.63865254332257,100.93475769266828
28,"[133.44097689099996, 130.35820029979993]",52.611334044561275,100.89434304800662
29,"[133.4238580919, 130.40707886579995]",52.57067936948047,100.84829372503107
30,"[133.43701901379995, 130.45277179989992]",52.5408805342703,100.82642612904412
31,"[133.45573827789997, 130.49843484119995]",52.473248148297465,100.80863462434874
32,"[133.45986966409998, 130.55732710439995]",52.429254885312275,100.77117520778518
