,flock_gcm,avg_sheep_dist_from_gcm,furthest_sheep_from_gcm
0,"[126.81675714619995, 119.95940790479997]",73.48947759716135,130.48275842706434
1,"[126.79317395469997, 119.97758900569995]",73.4862712538677,130.51243400391243
2,"[126.79861581809999, 120.02882231179996]",73.46224433030231,130.54295354068427
3,"[126.77066533090002, 120.07227626359997]",73.44328189656635,130.59289485411313
4,"[126.75872549229999, 120.08038020659997]",73.42373362460079,130.60717630770702
5,"[126.74468656029998, 120.14080833589998]",73.38523540117343,130.6582962815681
6,"[126.74566400239999, 120.19221947999999]",73.36358996461753,130.69225865164762
7,"[126.6978696331, 120.2531324273]",73.33823422116122,130.76863467531984
8,"[126.66341119270001, 120.2954147347]",73.25999610811091,130.82259756236627
9,"[126.6049607043, 120.36279616249998]",73.20176978868125,130.91120432613042
10,"[126.58847538230002, 120.4652996151]",73.16210631229346,130.9925662709299
11,"[126.49875007290002, 120.50999060519996]",73.12799645989182,131.0889258952803
12,"[126.49106950439999, 120.57827884269996]",73.08666214941645,131.4143536464934
13,"[126.47812922920002, 120.70946896679996]",73.00755799495198,131.513171361144
14,"[126.4856911887, 120.78822287179997]",72.99494438298963,131.56130203313737
15,"[126.44788831399997, 120.83375013369997]",72.99545521476962,131.61999497118478
16,"[126.44844442760002, 120.94630976829995]",72.959896812362,131.6963397847196
17,"[126.42446493810002, 121.00809849319992]",72.9462942471814,131.75602442548347
18,"[126.4151602496, 121.07840745150003]",72.91024460116554,131.81080414704962
19,"[126.36626372000002, 121.16265255549999]",72.8814537234885,131.90404277240503
20,"[126.32761118990004, 121.25608627290003]",72.86525366974993,131.99607829528193
21,"[126.2943396724001, 121.37955865439999]",72.84847443469849,132.10472029271497
22,"[126.25859812500002, 121.50733922439994]",72.80048887391469,132.21814464861012
23,"[126.25019077210005, 121.62434861680005]",72.78546386039042,132.3042985061373
24,"[126.22709993970005, 121.71932116319998]",72.74300649960131,132.38612184796364
25,"[126.16845167380008, 121.82178790939997]",72.71500828806852,132.49901495591556
26,"[126.18022943690002, 121.93319977859994]",72.6666025235218,132.56673008520838
27,"[126.18610851380002, 122.0584660964999]",72.60299382731596,132.6482978109807
28,"[126.18289066070007, 122.14938219459997]",72.5761592747851,132.7129872856294
29,"[126.21707419470005, 122.25095714109995]",72.56077439291012,132.75782399340292
30,"[126.20002480010007, 122.33352880659996]",72.50714565857652,132.82691390059497
31,"[126.15839607370002, 122.45367664169999]",72.48013666192125,132.93969746896695
32,"[126.10347382740002, 122.58127225159997]",72.4626649687316,133.0672814926214
33,"[126.11379552570004, 122.71249601809997]",72.45657887368694,133.15002256659722
34,"[126.07842297490001, 122.87245998589994]",72.41911434564899,133.07301851661748
35,"[126.07862087770008, 123.00207946749997]",72.38910914953811,132.72748012841922
36,"[126.01906415320002, 123.14801196099995]",72.42039321141527,132.8475470800914
37,"[126.00396868450005, 123.28103485849999]",72.3925612694638,132.81204495335365
38,"[125.95623766010004, 123.35668791669995]",72.4324346682754,133.14233967326817
39,"[125.94642909520006, 123.45709054550004]",72.51273042868414,133.3397479212753
40,"[125.91513901920003, 123.56550963649997]",72.53373506023604,133.10517763943176
41,"[125.90077056820006, 123.7577648737]",72.56913172314802,133.55765289565764
42,"[125.87401456700003, 123.82431498229998]",72.63390030385516,133.7455524133662
43,"[125.85115641910002, 123.9578671993]",72.6940627942733,133.87754076085753
44,"[125.81034554310001, 124.11386965589996]",72.72006927328378,133.94190914736336
45,"[125.76093732500004, 124.26049384370002]",72.77771664177705,134.4682402399178
46,"[125.79089668780007, 124.38431636060002]",72.82911336443561,134.62096059108706
47,"[125.73630118750002, 124.51417948970004]",72.89761447687876,134.66034777908345
48,"[125.71339717640006, 124.67091499870003]",72.96238641682598,134.965632286266
49,"[125.68400325700004, 124.78988415199997]",73.03018392193559,135.3148345333659
50,"[125.6597164896, 124.8900966758]",73.09056568497269,136.1099110412761
51,"[125.6539588454, 124.9787310879]",73.22049083193748,136.71741215162425
52,"[125.61488139010005, 125.11219122889996]",73.31022124325814,137.3032029109067
53,"[125.57122904860003, 125.17138748759999]",73.38971826740973,138.27964255282373
54,"[125.51507618270006, 125.29100196709996]",73.4670633908485,138.8067820025197
55,"[125.49309789160002, 125.40284760639996]",73.55749416583961,139.7172077211931
56,"[125.46312852750002, 125.52119181399993]",73.67535422003985,140.14921061763974
57,"[125.38508606220005, 125.61958038929994]",73.81254533601468,141.0856313744164
58,"[125.33095707910003, 125.7130070706]",73.96415132917373,141.84165839368987
59,"[125.30320963269996, 125.79920013319997]",74.07494131941534,141.91369331959078
60,"[125.28476830119999, 125.9059142334999]",74.13851558177912,141.9898575873416
61,"[125.18084120129998, 125.98452900889995]",74.24879813688536,142.12007308819466
62,"[125.13866781080003, 126.00813015379995]",74.3929396017889,142.16816460937116
63,"[125.05292976500003, 126.04131057569997]",74.55742900190216,142.257467259134
64,"[125.02962668380002, 126.14785985779996]",74.7415553045579,142.33755331944357
65,"[124.98690979920002, 126.19186180069994]",74.94302425270001,142.39776861025422
66,"[124.91222463020003, 126.21832528649996]",75.1149169028489,142.47415364554183
67,"[124.84437816320002, 126.25348200190001]",75.30755946275745,142.5499095797742
68,"[124.7149751821, 126.2735398291]",75.4208820259684,142.4914280608101
69,"[124.67374463540004, 126.30456959760002]",75.5568660834421,142.73523344020097
70,"[124.55635644860006, 126.2857234561]",75.71258652395339,142.82304369917696
71,"[124.47380011510006, 126.22922076150002]",75.8477747416062,142.8611295358083
72,"[124.40739109710005, 126.2481061384]",75.96653873132908,142.85885125552005
73,"[124.37436515720005, 126.21937644120004]",76.06125617252842,142.87104927067242
74,"[124.31086812600002, 126.25161719430001]",76.19284700319433,143.34693228489633
75,"[124.16490346710002, 126.2912001744]",76.28975714408499,143.48944613360405
76,"[124.07458566090003, 126.37322458049998]",76.33597633155213,143.61040082311564
77,"[124.08771116509998, 126.32804425670001]",76.40768243262447,143.57388051080179
78,"[123.98354997819999, 126.3463354777]",76.51524202239642,143.66992675766812
79,"[123.8637820222, 126.37095306979998]",76.61328277740571,143.7824206927939
80,"[123.8305671214, 126.37248456710002]",76.673759260595,143.81060883177489
81,"[123.66586128659999, 126.4255461283]",76.78761524417926,143.97626452789552
82,"[123.59915362090001, 126.4174773026]",76.8550489394366,144.02656192815004
83,"[123.5038130864, 126.41495250390003]",76.980321876751,144.10358795404943
84,"[123.43538710460003, 126.42036050770002]",77.06444809257314,144.1629822442367
85,"[123.37878005419999, 126.40045166960005]",77.14884613708688,144.19828567339053
86,"[123.27022437720002, 126.3669495812]",77.24738899013393,144.2686847206806
87,"[123.2114690411, 126.33131760740008]",77.3699839373587,144.29689495362675
88,"[123.15898619789999, 126.29129788670004]",77.46156097786861,144.31747782788506
89,"[123.1808097084, 126.25971795640002]",77.49869545913424,144.28160857147722
90,"[123.18808812590001, 126.2538496998]",77.55780121797075,144.27228661972933
91,"[123.1818379761, 126.22000240990005]",77.59036467095753,144.25827850763454
92,"[123.11436807209999, 126.19624920230002]",77.66780979358713,144.30046870970543
93,"[123.12831729909998, 126.17951508309997]",77.76566812636923,144.27949990935304
94,"[123.07422574329999, 126.17487503349999]",77.77775566802482,144.3214865481673
95,"[123.0600919483, 126.16078547370002]",77.85389133842193,144.32517863799842
96,"[123.01662354229998, 126.19077150540002]",77.8835873134696,144.3779861991406
97,"[123.05137643790002, 126.2784817069]",77.90051325427103,144.8359469212494
98,"[123.04372348609999, 126.31735044329999]",77.91384206634645,144.86408039302108
99,"[123.12707530690002, 126.32866243529999]",77.841782404114,144.97367241742157
100,"[123.10890706920001, 126.38617502709997]",77.78922538788841,145.82651064229665
101,"[123.10978736120003, 126.44966705059997]",77.73738054826634,145.86135985655048
102,"[123.15586896210004, 126.54216720089998]",77.73422321000251,145.87508065259763
103,"[123.12714372110003, 126.62044078570001]",77.6984634612261,145.0172169100368
104,"[123.14413799780003, 126.72511811940004]",77.6661140047346,145.86345289527463
105,"[123.1170316372, 126.80821782860001]",77.62998155496471,145.9329375164675
106,"[123.13098081909997, 126.93358415970002]",77.62210090068629,145.9926744240063
107,"[123.14864346229999, 127.01737134690002]",77.55053537416887,146.02578678643624
108,"[123.17448452899998, 127.1261166525]",77.51368167235296,146.06642809285884
109,"[123.20806514009999, 127.22115596510004]",77.45194716266008,146.0929721951486
110,"[123.26356169770001, 127.31451893580007]",77.41076343585011,146.10062566826642
111,"[123.279169176, 127.35930335970006]",77.34509864819684,146.1133678437606
112,"[123.33258157350001, 127.41983222340006]",77.26389732315351,146.10408601553004
113,"[123.37527892240001, 127.45163189020006]",77.17383001125178,146.08721702723787
114,"[123.4224995914, 127.51621954120006]",77.08450780930484,146.0854073477055
115,"[123.4812226306, 127.57607272710005]",77.05824591593006,146.07150002773668
116,"[123.54887735890004, 127.60864855750006]",76.96938992056644,145.61342996537857
117,"[123.59189334880003, 127.65003648060005]",76.8753599191453,145.60225623513062
118,"[123.65610419100007, 127.72132510620003]",76.77356245442624,145.59112387979454
119,"[123.73005617420007, 127.73573056210002]",76.69188042610402,145.539165796709
120,"[123.80072452710002, 127.7591311725]",76.62303109153662,145.49511638555438
121,"[123.8761052239, 127.83300811620002]",76.55295821535607,145.4765234382524
122,"[123.99612896279997, 127.82517735670002]",76.45376036463286,145.37422318230333
123,"[124.06313303809999, 127.83398877220004]",76.36398859666816,145.3247793463207
124,"[124.1324463958, 127.86186364010007]",76.25347214323443,145.28454505679488
125,"[124.18199980780003, 127.91055345420001]",76.14118851587392,145.27251655447384
126,"[124.24881576230001, 127.9854946352]",76.10137770432507,145.2617544685239
127,"[124.2965999722, 128.0105723634]",76.03602436047402,145.23749550062436
128,"[124.32747195339998, 128.06831346939998]",75.97707900721218,145.24602590652665
129,"[124.3690969418, 128.10070944929998]",75.90355371677458,145.23107474281065
130,"[124.37704120330001, 128.17057869619998]",75.82493913195962,145.26535478117674
131,"[124.40550138980002, 128.267660437]",75.80261149027652,145.29888304126985
132,"[124.42967761290001, 128.26873519399993]",75.7270536135836,145.27988107894285
133,"[124.41757530920002, 128.29332080299992]",75.72815208047027,145.30406054499076
134,"[124.46199792670001, 128.33358693439993]",75.6963999206849,145.291518263776
135,"[124.47822889510002, 128.36310896729995]",75.67792854886623,146.27418779525237
136,"[124.48018701390005, 128.3476352490999]",75.65437098463285,146.26357278077282
137,"[124.49208980570005, 128.39613436099998]",75.63417179591698,146.28219444440646
138,"[124.51651239310002, 128.42723143599997]",75.6188042856718,146.28050776450178
139,"[124.51066081480002, 128.47531427849998]",75.62885850520954,146.3133272727743
140,"[124.55603891650001, 128.48465591209998]",75.56391727103218,146.2819446248315
141,"[124.59045409690002, 128.52838539969997]",75.57998415969696,146.27955925084524
142,"[124.6092228974, 128.57246571199997]",75.56260013824135,146.290094002375
143,"[124.61505828660003, 128.61588405259997]",75.51839137046217,146.31074741998194
144,"[124.62790686330003, 128.6460374676]",75.52605616294991,146.3179629894473
145,"[124.64780291250001, 128.68848550060002]",75.53288351140642,146.32666589286566
146,"[124.6665875158, 128.71666565709998]",75.52103344305358,146.32793084892555
147,"[124.69929876559999, 128.75422778899997]",75.5430743024797,146.3234101828769
148,"[124.71690982169997, 128.75831250909997]",75.52491299731128,146.31152925507288
149,"[124.73226856949995, 128.79951085649998]",75.51545663091879,146.323221359389
150,"[124.734403468, 128.80217531039997]",75.49420934272862,146.3230529478593
151,"[124.74625935879996, 128.79824234260002]",75.45058124801048,146.31114152736183
152,"[124.73679184989996, 128.79503467249998]",75.43337950979918,146.31693302305987
153,"[124.755122396, 128.79062407950002]",75.37248101319882,146.29949533173493
154,"[124.77657215969997, 128.7695385962]",75.32175151228485,146.26975799006266
155,"[124.81352406559992, 128.7799667364]",75.28200145931277,146.24593076252017
156,"[124.8557047522, 128.7443599042]",75.2227110167847,146.19088470950797
157,"[124.89144580669999, 128.746696532]",75.17171916240842,146.1632994476091
158,"[124.9271581079, 128.7457841152]",75.12393215685361,146.13383572514934
159,"[124.952665891, 128.7288868213]",75.05241124359068,146.1032653299093
160,"[124.9871078826, 128.7319087331]",75.00412209042166,146.07714107917568
161,"[125.01351330510002, 128.6644412651]",74.9254308880592,146.0161871557206
162,"[125.04649002000005, 128.65229833529997]",74.86985110943236,145.98235421859096
163,"[125.08790829600002, 128.61620056049998]",74.81078637654859,145.9276369523715
164,"[125.09651377470003, 128.5817295048]",74.75745075764192,145.90045546078616
165,"[125.10827875850005, 128.5665426582]",74.69972650167698,145.88202122563487
166,"[125.11919632550006, 128.52999130690003]",74.61620215856594,145.85175157705
167,"[125.13354907720007, 128.46489966329997]",74.55087813226893,145.80198044059867
168,"[125.12522479950006, 128.41002079639998]",74.47038034356284,145.7765856078073
169,"[125.15137001940006, 128.3427292456]",74.40764820448331,145.71599396540967
170,"[125.20226118450002, 128.2762676517]",74.35611833976081,145.6358315762328
171,"[125.22283538810002, 128.1941884385]",74.28268177863899,145.57112567026215
172,"[125.26954051960001, 128.1439468151]",74.17776556548087,145.50385725055762
173,"[125.32973918990002, 128.0653077127]",74.11105816496232,145.4090393705027
174,"[125.35016443749998, 128.03048400430004]",74.03271461925895,145.37210966557274
175,"[125.37684577779997, 127.9489196893]",73.93090159606237,145.3027906688172
176,"[125.41441935350002, 127.89488524139999]",73.84302943423003,145.24072794336917
