|sheep_x_positions|sheep_y_positions|dog_x_positions|dog_y_positions
0|"[153.61817357 154.17574032  54.51834656  66.75819848 129.7463794
 199.63303055 165.19751687  59.08285723 188.05121442  84.52742987
 173.69444665 111.93622467 144.72151325 119.72527763  59.25463463
 117.75422363 135.33907669 173.12715957  55.5033884   64.01513603
 111.16616246  70.45217618 135.0685759  141.39436935  64.38731563
  52.94458444 178.2899055   57.9655338  130.4210821   99.33439788
 166.03077124 125.61613229  73.79002497  57.7132575  192.8638586
 142.16963947  61.52436819 135.67764895 191.64082698  69.22212852
  88.50473613  85.57075476  69.89653758  97.47528644  91.74379535
 111.32306538 176.0079919  131.68832062 175.2596676  143.45903613
  87.1400857  120.32757806 104.78621713 131.19971405  77.56899881
 129.32774189 197.60546013 144.54084137  89.52644575 182.08725364
 137.90429289 121.90360774 156.06972773 145.46387396 181.81964565
  79.0118915   86.89998873 146.25752644 140.96056689  76.04814087
  73.5074394   75.67124456 138.48953143 199.62944    175.45756518]"|"[190.41232066  68.0994852  168.09418708  69.2261054  155.69288464
  56.03743311 159.81984276 108.77143519 148.71132226  52.81471229
 114.20253482  75.86674411 162.70489631  66.18712622 130.77812165
 139.95074738  89.61898776 102.13756457 129.37552034 175.47664426
 135.91452597  59.91803428 156.69996355 196.88355546 130.67193516
  58.17064672  58.72118386 157.41200595  93.38092141 185.10741648
 118.66377444 108.12109487  62.58571531 147.4356047  122.27230916
 193.91230473  77.5842555  161.33319678 139.77601869 179.90692884
  78.75845235 144.99565071 172.52629979  94.91874769  64.59782908
 102.04380524 174.35418614 139.99378336 154.32508952 199.02208047
  64.16322009 197.43236227  71.61715376 131.35095076 130.90843872
 151.66940079 117.67842405 192.46541825 144.94435672 137.01047192
  85.36309356 114.36147059 139.35452103 130.19572915 127.5622619
 150.56170901  86.38328281  89.63757613 111.23593136  75.95750935
 163.02679999  77.87967478 144.16363285  84.92325807 121.22108789]"|[106.08581932]|[12.84081738]
1|"[153.61817357 154.17574032  54.51834656  66.75819848 129.7463794
 199.63303055 166.16620034  59.08285723 188.05121442  84.36480273
 173.69444665 111.57897823 144.18970504 119.34104974  59.25463463
 117.75422363 135.33907669 173.12715957  55.5033884   64.01513603
 111.16616246  70.63039858 135.0685759  141.39436935  64.38731563
  52.94458444 178.2899055   57.9655338  130.4210821   99.33439788
 166.03077124 125.61613229  74.04760446  57.7132575  192.8638586
 142.16963947  61.52436819 135.67764895 191.64082698  69.22212852
  88.50473613  85.57075476  69.75991187  97.47528644  91.48721037
 111.32306538 176.0079919  131.68832062 175.2596676  143.45903613
  86.74672236 120.32757806 104.61769669 131.19971405  77.56899881
 129.32774189 197.60546013 144.54084137  89.52644575 182.08725364
 137.90429289 121.85607478 156.06972773 144.74084009 181.81964565
  79.0118915   86.89998873 146.25752644 141.7765732   76.04814087
  73.5074394   75.67124456 138.48953143 199.62944    175.45756518]"|"[190.41232066  68.0994852  168.09418708  69.2261054  155.69288464
  56.03743311 159.57154388 108.77143519 148.71132226  53.80139989
 114.20253482  76.80075427 161.85803149  67.11036451 130.77812165
 139.95074738  89.61898776 102.13756457 129.37552034 175.47664426
 135.91452597  60.90202452 156.69996355 196.88355546 130.67193516
  58.17064672  58.72118386 157.41200595  93.38092141 185.10741648
 118.66377444 108.12109487  63.55197243 147.4356047  122.27230916
 193.91230473  77.5842555  161.33319678 139.77601869 179.90692884
  78.75845235 144.99565071 171.53567705  94.91874769  65.56435076
 102.04380524 174.35418614 139.99378336 154.32508952 199.02208047
  65.08260319 197.43236227  72.60285192 131.35095076 130.90843872
 151.66940079 117.67842405 192.46541825 144.94435672 137.01047192
  85.36309356 115.36034026 139.35452103 129.50491657 127.5622619
 150.56170901  86.38328281  89.63757613 110.65788837  75.95750935
 163.02679999  77.87967478 144.16363285  84.92325807 121.22108789]"|[105.10836464]|[13.97861453]
2|"[153.61817357 154.17574032  54.51834656  66.75819848 129.7463794
 199.63303055 166.16620034  59.08285723 188.05121442  84.17811345
 173.69444665 111.27630652 144.18970504 119.03884292  59.25463463
 117.75422363 135.33907669 173.12715957  55.5033884   64.01513603
 111.16616246  70.58791596 135.0685759  141.39436935  64.38731563
  52.94458444 178.2899055   57.9655338  130.4210821   99.33439788
 166.03077124 125.61613229  74.12547966  57.7132575  192.8638586
 142.16963947  61.52436819 135.67764895 191.64082698  69.22212852
  88.50473613  85.57075476  69.75991187  97.47528644  90.89415259
 111.32306538 176.0079919  131.68832062 175.2596676  143.45903613
  86.4093574  120.32757806 104.06890399 131.19971405  77.56899881
 129.32774189 197.60546013 144.54084137  89.52644575 182.08725364
 137.90429289 121.85607478 156.06972773 144.74084009 181.81964565
  79.0118915   86.89998873 146.25752644 141.7765732   76.04814087
  73.5074394   75.67124456 138.48953143 199.62944    175.45756518]"|"[190.41232066  68.0994852  168.09418708  69.2261054  155.69288464
  56.03743311 159.57154388 108.77143519 148.71132226  54.7838189
 114.20253482  77.75384914 161.85803149  68.06360689 130.77812165
 139.95074738  89.61898776 102.13756457 129.37552034 175.47664426
 135.91452597  61.90112172 156.69996355 196.88355546 130.67193516
  58.17064672  58.72118386 157.41200595  93.38092141 185.10741648
 118.66377444 108.12109487  64.54893554 147.4356047  122.27230916
 193.91230473  77.5842555  161.33319678 139.77601869 179.90692884
  78.75845235 144.99565071 171.53567705  94.91874769  66.36951066
 102.04380524 174.35418614 139.99378336 154.32508952 199.02208047
  66.02397712 197.43236227  73.43881039 131.35095076 130.90843872
 151.66940079 117.67842405 192.46541825 144.94435672 137.01047192
  85.36309356 115.36034026 139.35452103 129.50491657 127.5622619
 150.56170901  86.38328281  89.63757613 110.65788837  75.95750935
 163.02679999  77.87967478 144.16363285  84.92325807 121.22108789]"|[104.15554095]|[15.13711659]
3|"[153.61817357 154.17574032  54.51834656  66.75819848 129.7463794
 199.63303055 166.16620034  59.08285723 188.05121442  83.82836861
 173.69444665 110.93515613 144.18970504 118.99218267  59.25463463
 117.75422363 135.33907669 173.12715957  55.5033884   64.01513603
 111.16616246  70.50290494 135.0685759  141.39436935  64.38731563
  52.94458444 178.2899055   57.9655338  130.4210821   99.33439788
 166.03077124 125.61613229  74.38539858  57.7132575  192.8638586
 142.16963947  61.52436819 135.67764895 191.64082698  69.22212852
  88.50473613  85.57075476  69.75991187  97.47528644  90.41919126
 111.32306538 175.62056986 131.68832062 175.2596676  143.45903613
  86.11020439 120.32757806 103.42642352 131.19971405  77.56899881
 129.32774189 197.60546013 144.54084137  89.52644575 182.08725364
 137.90429289 121.85607478 156.06972773 144.74084009 181.81964565
  79.0118915   86.89998873 146.25752644 141.7765732   76.04814087
  73.5074394   75.67124456 138.48953143 199.62944    175.45756518]"|"[190.41232066  68.0994852  168.09418708  69.2261054  155.69288464
  56.03743311 159.57154388 108.77143519 148.71132226  55.72066389
 114.20253482  78.69385787 161.85803149  69.06251771 130.77812165
 139.95074738  89.61898776 102.13756457 129.37552034 175.47664426
 135.91452597  62.89750173 156.69996355 196.88355546 130.67193516
  58.17064672  58.72118386 157.41200595  93.38092141 185.10741648
 118.66377444 108.12109487  65.51456599 147.4356047  122.27230916
 193.91230473  77.5842555  161.33319678 139.77601869 179.90692884
  78.75845235 144.99565071 171.53567705  94.91874769  67.24951733
 102.04380524 173.43228367 139.99378336 154.32508952 199.02208047
  66.97818228 197.43236227  74.20511245 131.35095076 130.90843872
 151.66940079 117.67842405 192.46541825 144.94435672 137.01047192
  85.36309356 115.36034026 139.35452103 129.50491657 127.5622619
 150.56170901  86.38328281  89.63757613 110.65788837  75.95750935
 163.02679999  77.87967478 144.16363285  84.92325807 121.22108789]"|[103.22958269]|[16.31720188]
4|"[153.61817357 154.17574032  54.51834656  66.97868199 129.7463794
 199.63303055 167.0091223   59.08285723 188.05121442  83.45297731
 173.69444665 110.60126702 144.18970504 118.99904247  58.77897595
 117.75422363 135.33907669 173.12715957  55.5033884   64.01513603
 111.16616246  70.59227167 135.0685759  141.39436935  64.38731563
  52.94458444 178.2899055   57.9655338  130.4210821   99.33439788
 166.03077124 125.61613229  74.50584072  57.7132575  192.8638586
 142.16963947  61.52436819 135.67764895 191.64082698  69.22212852
  87.51139203  85.57075476  69.75991187  97.47528644  89.91850515
 111.32306538 175.62056986 131.68832062 175.2596676  143.45903613
  85.71215068 120.32757806 102.94056771 131.19971405  77.56899881
 129.32774189 197.60546013 144.54084137  89.52644575 182.08725364
 137.90429289 121.14935806 156.06972773 144.74084009 181.81964565
  79.0118915   86.89998873 146.25752644 141.7765732   76.04814087
  73.5074394   75.67124456 138.48953143 199.62944    175.45756518]"|"[190.41232066  68.0994852  168.09418708  70.2014961  155.69288464
  56.03743311 159.03350804 108.77143519 148.71132226  56.64753032
 114.20253482  79.63647023 161.85803149  70.06249418 129.89849171
 139.95074738  89.61898776 102.13756457 129.37552034 175.47664426
 135.91452597  63.89350052 156.69996355 196.88355546 130.67193516
  58.17064672  58.72118386 157.41200595  93.38092141 185.10741648
 118.66377444 108.12109487  66.50728634 147.4356047  122.27230916
 193.91230473  77.5842555  161.33319678 139.77601869 179.90692884
  78.87363697 144.99565071 171.53567705  94.91874769  68.11514624
 102.04380524 173.43228367 139.99378336 154.32508952 199.02208047
  67.89554439 197.43236227  75.07915143 131.35095076 130.90843872
 151.66940079 117.67842405 192.46541825 144.94435672 137.01047192
  85.36309356 114.65284363 139.35452103 129.50491657 127.5622619
 150.56170901  86.38328281  89.63757613 110.65788837  75.95750935
 163.02679999  77.87967478 144.16363285  84.92325807 121.22108789]"|[102.33227354]|[17.51921531]
5|"[153.61817357 154.17574032  54.51834656  67.41767229 129.7463794
 199.63303055 167.0091223   59.08285723 188.05121442  83.17201138
 173.69444665 110.0915775  145.18959653 119.02574827  58.77897595
 117.75422363 135.33907669 173.12715957  55.5033884   64.01513603
 111.16616246  70.58483022 135.0685759  141.39436935  64.38731563
  53.09726679 178.2899055   57.9655338  130.4210821   99.33439788
 165.25442002 125.61613229  74.64754764  57.7132575  192.8638586
 142.16963947  61.52436819 135.67764895 191.64082698  69.22212852
  86.51454716  85.57075476  69.18075013  97.47528644  89.45043451
 111.32306538 175.62056986 131.68832062 175.2596676  143.45903613
  85.34414198 120.32757806 102.52457249 131.19971405  77.56899881
 129.32774189 197.60546013 144.54084137  89.52644575 182.08725364
 137.90429289 121.14935806 156.06972773 144.74084009 181.81964565
  79.0118915   86.89998873 146.25752644 141.7765732   76.40889515
  73.5074394   75.67124456 138.48953143 199.62944    174.65633272]"|"[190.41232066  68.0994852  168.09418708  71.0999879  155.69288464
  56.03743311 159.03350804 108.77143519 148.71132226  57.60724806
 114.20253482  80.49682864 161.84330049  71.06213751 129.89849171
 139.95074738  89.61898776 102.13756457 129.37552034 175.47664426
 135.91452597  64.89347283 156.69996355 196.88355546 130.67193516
  59.15892204  58.72118386 157.41200595  93.38092141 185.10741648
 119.29407499 108.12109487  67.49719499 147.4356047  122.27230916
 193.91230473  77.5842555  161.33319678 139.77601869 179.90692884
  78.95301142 144.99565071 170.72046439  94.91874769  68.9988373
 102.04380524 173.43228367 139.99378336 154.32508952 199.02208047
  68.82536673 197.43236227  75.98851823 131.35095076 130.90843872
 151.66940079 117.67842405 192.46541825 144.94435672 137.01047192
  85.36309356 114.65284363 139.35452103 129.50491657 127.5622619
 150.56170901  86.38328281  89.63757613 110.65788837  75.02484845
 163.02679999  77.87967478 144.16363285  84.92325807 121.81944109]"|[101.41238897]|[18.7040412]
6|"[153.61817357 154.17574032  54.51834656  68.01004107 129.7463794
 199.63303055 167.0091223   59.08285723 188.05121442  83.01882954
 173.69444665 109.64901086 145.18959653 118.9702431   58.77897595
 117.75422363 135.33907669 173.12715957  55.5033884   64.01513603
 111.16616246  70.81525677 135.0685759  141.39436935  64.38731563
  53.42248708 178.2899055   57.9655338  130.4210821   99.33439788
 166.10294368 125.61613229  74.89453147  57.7132575  192.8638586
 142.16963947  62.52213025 135.67764895 191.64082698  69.22212852
  85.51932715  85.57075476  69.18075013  97.47528644  88.93070917
 111.32306538 175.62056986 131.68832062 175.2596676  143.90584202
  84.9377555  120.32757806 102.10650883 131.19971405  77.56899881
 129.32774189 197.60546013 144.54084137  89.52644575 182.08725364
 137.90429289 121.14935806 156.06972773 144.74084009 181.81964565
  78.28796723  86.89998873 146.25752644 141.7765732   77.40683118
  73.5074394   76.3794581  138.48953143 199.62944    174.65633272]"|"[190.41232066  68.0994852  168.09418708  71.90565484 155.69288464
  56.03743311 159.03350804 108.77143519 148.71132226  58.59544608
 114.20253482  81.39356426 161.84330049  72.06059591 129.89849171
 139.95074738  89.61898776 102.13756457 129.37552034 175.47664426
 135.91452597  65.86656256 156.69996355 196.88355546 130.67193516
  60.10456032  58.72118386 157.41200595  93.38092141 185.10741648
 119.82323242 108.12109487  68.46621459 147.4356047  122.27230916
 193.91230473  77.51739097 161.33319678 139.77601869 179.90692884
  79.05066965 144.99565071 170.72046439  94.91874769  69.8531707
 102.04380524 173.43228367 139.99378336 154.32508952 199.9167114
  69.73906801 197.43236227  76.89693596 131.35095076 130.90843872
 151.66940079 117.67842405 192.46541825 144.94435672 137.01047192
  85.36309356 114.65284363 139.35452103 129.50491657 127.5622619
 149.87182957  86.38328281  89.63757613 110.65788837  74.9606326
 163.02679999  78.58567308 144.16363285  84.92325807 121.81944109]"|[100.11721384]|[19.46069262]
7|"[153.61817357 153.57408598  54.51834656  68.62680957 129.7463794
 199.63303055 167.32712094  59.08285723 188.05121442  82.96312835
 173.69444665 109.08979982 145.18959653 118.78226579  58.15065883
 117.75422363 135.33907669 173.12715957  55.5033884   64.01513603
 111.16616246  70.89711674 135.0685759  141.39436935  64.38731563
  53.8123144  178.2899055   57.9655338  130.4210821   99.33439788
 166.10294368 125.61613229  75.06441403  57.7132575  192.8638586
 142.96033871  62.52213025 135.67764895 191.64082698  69.22212852
  84.60853842  85.57075476  69.18075013  97.47528644  88.47158445
 111.56473099 175.62056986 131.68832062 175.2596676  143.90584202
  84.65400085 120.32757806 101.73378319 131.19971405  77.56899881
 129.32774189 197.60546013 144.54084137  89.52644575 182.08725364
 137.90429289 121.14935806 156.06972773 144.74084009 181.81964565
  78.28796723  86.89998873 146.25752644 141.7765732   78.11821701
  73.5074394   77.11379389 138.48953143 199.62944    174.65633272]"|"[190.41232066  67.30072863 168.09418708  72.69279945 155.69288464
  56.03743311 159.9815992  108.77143519 148.71132226  59.59389356
 114.20253482  82.2225896  161.84330049  73.04276928 130.67644904
 139.95074738  89.61898776 102.13756457 129.37552034 175.47664426
 135.91452597  66.8632064  156.69996355 196.88355546 130.67193516
  61.02544829  58.72118386 157.41200595  93.38092141 185.10741648
 119.82323242 108.12109487  69.45167891 147.4356047  122.27230916
 193.30009993  77.51739097 161.33319678 139.77601869 179.90692884
  78.63779692 144.99565071 170.72046439  94.91874769  70.74154252
 103.01416483 173.43228367 139.99378336 154.32508952 199.9167114
  70.69796493 197.43236227  77.82487755 131.35095076 130.90843872
 151.66940079 117.67842405 192.46541825 144.94435672 137.01047192
  85.36309356 114.65284363 139.35452103 129.50491657 127.5622619
 149.87182957  86.38328281  89.63757613 110.65788837  75.66343427
 163.02679999  79.26445945 144.16363285  84.92325807 121.81944109]"|[98.83911981]|[20.24585225]
8|"[153.61817357 153.57408598  54.51834656  68.97465878 129.7463794
 199.63303055 167.32712094  59.08285723 188.05121442  82.71952581
 173.69444665 108.70848821 145.18959653 118.70437914  58.15065883
 117.75422363 135.33907669 173.12715957  55.5033884   64.01513603
 111.16616246  71.15914771 135.0685759  141.39436935  64.38731563
  53.89551719 178.2899055   57.9655338  130.4210821   99.33439788
 166.10294368 125.61613229  75.39511608  57.7132575  192.8638586
 142.96033871  62.52213025 135.67764895 191.64082698  69.22212852
  83.61159307  85.57075476  69.18075013  97.47528644  87.99854112
 111.56473099 175.62056986 131.68832062 175.2596676  143.90584202
  84.36005162 120.32757806 101.15037661 131.19971405  77.56899881
 129.32774189 197.60546013 144.54084137  90.30980445 182.08725364
 137.90429289 121.14935806 156.06972773 144.74084009 181.81964565
  78.28796723  86.89998873 146.25752644 141.7765732   78.94216657
  73.5074394   77.91609663 138.48953143 199.62944    174.65633272]"|"[190.41232066  67.30072863 168.09418708  73.63034994 155.69288464
  56.03743311 159.9815992  108.77143519 148.71132226  60.56376871
 114.20253482  83.14703617 161.84330049  74.03973151 130.67644904
 139.95074738  89.61898776 102.13756457 129.37552034 175.47664426
 135.91452597  67.82826586 156.69996355 196.88355546 130.67193516
  62.02198093  58.72118386 157.41200595  93.38092141 185.10741648
 119.82323242 108.12109487  70.39541412 147.4356047  122.27230916
 193.30009993  77.51739097 161.33319678 139.77601869 179.90692884
  78.7158992  144.99565071 170.72046439  94.91874769  71.62258169
 103.01416483 173.43228367 139.99378336 154.32508952 199.9167114
  71.65378597 197.43236227  78.63705781 131.35095076 130.90843872
 151.66940079 117.67842405 192.46541825 144.32278681 137.01047192
  85.36309356 114.65284363 139.35452103 129.50491657 127.5622619
 149.87182957  86.38328281  89.63757613 110.65788837  76.23009742
 163.02679999  79.8613768  144.16363285  84.92325807 121.81944109]"|[97.57793084]|[21.0578882]
9|"[153.61817357 153.8732777   54.51834656  69.25074146 129.7463794
 199.63303055 167.32712094  59.08285723 188.05121442  82.44339711
 174.41693052 108.36781732 145.18959653 118.58767844  58.15065883
 117.75422363 135.33907669 173.12715957  55.5033884   64.01513603
 111.16616246  71.47854098 135.0685759  141.39436935  64.38731563
  53.94408998 178.2899055   57.9655338  130.4210821   99.33439788
 166.10294368 125.61613229  75.73027877  57.7132575  192.8638586
 142.96033871  62.52213025 135.67764895 191.64082698  69.22212852
  84.39726846  85.57075476  69.18075013  97.66295878  87.56287187
 111.56473099 175.62056986 131.68832062 175.2596676  143.90584202
  84.22057349 120.32757806 100.55026368 131.19971405  77.56899881
 129.32774189 197.60546013 144.54084137  90.30980445 182.08725364
 137.90429289 121.14935806 156.06972773 144.74084009 181.81964565
  78.28796723  86.89998873 146.25752644 141.7765732   79.73546615
  73.5074394   78.82220918 138.48953143 199.61196039 174.65633272]"|"[190.41232066  68.25492165 168.09418708  74.59148383 155.69288464
  56.03743311 159.9815992  108.77143519 148.71132226  61.52488938
 114.89392259  84.08721878 161.84330049  75.03289863 130.67644904
 139.95074738  89.61898776 102.13756457 129.37552034 175.47664426
 135.91452597  68.77588812 156.69996355 196.88355546 130.67193516
  63.02080058  58.72118386 157.41200595  93.38092141 185.10741648
 119.82323242 108.12109487  71.33757439 147.4356047  122.27230916
 193.30009993  77.51739097 161.33319678 139.77601869 179.90692884
  79.33453817 144.99565071 170.72046439  95.90097938  72.52268852
 103.01416483 173.43228367 139.99378336 154.32508952 199.9167114
  72.64401112 197.43236227  79.43697309 131.35095076 130.90843872
 151.66940079 117.67842405 192.46541825 144.32278681 137.01047192
  85.36309356 114.65284363 139.35452103 129.50491657 127.5622619
 149.87182957  86.38328281  89.63757613 110.65788837  76.83892891
 163.02679999  80.28441349 144.16363285  83.92341085 121.81944109]"|[96.33344889]|[21.89530367]
