|sheep_x_positions|sheep_y_positions|dog_x_positions|dog_y_positions
0|"[173.20601002 110.2719252   83.9237372   81.3959497  137.36498825
 155.44019509 187.33753208 134.17845946  84.93665486 184.05226857
  93.95337746  55.98495315  58.47635456 183.89933417  51.95208212
 178.93047051 124.53393943 177.99974612 158.04404531  79.67627941
 161.5335827  180.75825313 119.73192486 141.89487341 150.79296191
  71.1598879   74.95265597 126.14913032  68.21194981 121.39794452
  59.06243467 124.35202698  54.74524693  50.94671351 124.93867878
 151.49830234 179.65917005 154.5030968  118.34320584 196.18811025
 150.3688722  157.54221697  71.67308167  73.67439703 190.9463493
  55.47105529 108.12162535 187.7955813  167.36568303 118.61451684
  54.71777672 168.5219495  144.40590589 111.91399866 128.19312533
 132.82519565 187.83154575  84.89430084 135.68711076 187.77038293
 110.75458883 165.64121563  81.43566873 166.49803125 199.63442067
  67.92348642 166.20344238  82.41056031 106.24927681  87.97408073
  77.53996597 130.25201684 196.3002115  157.87332172 167.23855549]"|"[123.50280354  65.57708258  75.33984686  54.27037288  93.10279889
  54.56047289 113.56466565 194.04265758 109.7894368  111.44347512
 184.98728267 191.67107192 187.68025134 167.02161447 123.69735555
 120.15695709  79.57424525 106.05781271 148.21601631 123.2703735
 164.96712164 194.18538413  87.8987129  133.91523382  67.42150857
  80.40048562 147.53908357  52.93601986  54.54223802  96.9706668
  69.57832737 129.90053147 167.12793513 156.08442235 105.93852817
 196.40776532 192.41539015  51.20930594  79.9963516  191.06228257
  68.53711349  50.90890165 125.85899269 111.55573044  75.48502527
 175.03039086  85.9015351   56.36263767 175.75573564 161.43496797
 113.71809826 119.19090929 101.99150319 184.95561624 167.36484605
 167.30879219 184.63735894  84.32012767 168.03324311  52.31716503
 176.95923503  88.83002195 192.80555434  80.86531076  97.35366337
 107.27214729 135.86148978 140.61734982 103.87270731 182.68983557
 186.72211397 186.18713812 146.32550772 178.43167957 123.51235618]"|[158.61795653 190.70756103  76.64643468]|[11.14721514 14.74019182 10.29370738]
1|"[173.20601002 110.67785874  83.9237372   81.24076194 137.36498825
 155.60195695 187.33753208 134.17845946  84.93665486 184.05226857
  93.95337746  55.98495315  58.47635456 183.89933417  51.95208212
 178.93047051 124.53393943 177.99974612 158.04404531  79.67627941
 161.5335827  180.75825313 119.73192486 141.89487341 151.74843017
  71.1598879   74.95265597 126.2259224   68.42405845 121.39794452
  59.06243467 124.35202698  54.74524693  50.94671351 124.09418891
 151.49830234 178.66073484 154.24527233 118.34320584 196.18811025
 149.89138565 157.0719839   71.67308167  73.67439703 190.62862863
  55.47105529 108.91593457 187.23975838 167.36568303 118.61451684
  54.71777672 168.5219495  144.40590589 111.91399866 128.37892037
 132.82519565 187.83154575  84.89430084 135.68711076 187.64539114
 110.75458883 164.71100024  81.43566873 166.49803125 199.63442067
  67.92348642 167.13777441  82.41056031 106.24927681  87.97408073
  77.53996597 130.25201684 196.3002115  157.87332172 167.23855549]"|"[123.50280354  66.49098518  75.33984686  55.25825788  93.10279889
  55.54730271 113.56466565 194.04265758 109.7894368  111.44347512
 184.98728267 191.67107192 187.68025134 167.02161447 123.69735555
 120.15695709  79.57424525 106.05781271 148.21601631 123.2703735
 164.96712164 194.18538413  87.8987129  133.91523382  67.71660249
  80.40048562 147.53908357  53.93306699  55.51948411  96.9706668
  69.57832737 129.90053147 167.12793513 156.08442235 105.40295664
 196.40776532 192.47131098  52.17549771  79.9963516  191.06228257
  69.41575255  51.79144392 125.85899269 111.55573044  76.43320963
 175.03039086  85.29402143  57.19393838 175.75573564 161.43496797
 113.71809826 119.19090929 101.99150319 184.95561624 166.38225753
 167.30879219 184.63735894  84.32012767 168.03324311  53.30932281
 176.95923503  89.19703603 192.80555434  80.86531076  97.35366337
 107.27214729 135.50508599 140.61734982 103.87270731 182.68983557
 186.72211397 186.18713812 146.32550772 178.43167957 123.51235618]"|[159.94524698 191.74535484  75.52004833]|[11.84599985 15.82323568 11.28428993]
2|"[173.20601002 110.67785874  84.21169366  81.28089379 137.36498825
 155.6103332  187.33753208 134.17845946  84.93665486 184.05226857
  93.95337746  55.98495315  58.47635456 183.89933417  51.95208212
 178.93047051 124.53393943 177.99974612 158.04404531  79.67627941
 161.5335827  180.75825313 119.73192486 141.89487341 151.59135023
  71.1598879   74.95265597 126.14182978  68.60612805 121.39794452
  59.06243467 124.35202698  54.74524693  49.98773919 124.09418891
 151.49830234 178.66073484 154.32208955 118.34320584 196.18811025
 149.4584098  156.96549611  71.67308167  73.67439703 190.40452818
  55.47105529 108.91593457 186.79040812 167.36568303 118.61451684
  54.71777672 168.5219495  144.40590589 111.91399866 128.37892037
 132.82519565 187.83154575  84.89430084 134.68715437 187.19324369
 110.75458883 164.71100024  81.43566873 166.49803125 198.83787876
  67.92348642 167.13777441  82.41056031 106.24927681  87.16436095
  77.53996597 130.25201684 196.3002115  157.87332172 167.23855549]"|"[123.50280354  66.49098518  76.29749036  56.25745227  93.10279889
  56.54726763 113.56466565 194.04265758 109.7894368  111.44347512
 184.98728267 191.67107192 187.68025134 167.02161447 123.69735555
 120.15695709  79.57424525 106.05781271 148.21601631 123.2703735
 164.96712164 194.18538413  87.8987129  133.91523382  68.70418838
  80.40048562 147.53908357  54.92952493  56.50276976  96.9706668
  69.57832737 129.90053147 167.12793513 155.80092938 105.40295664
 196.40776532 192.47131098  53.1725429   79.9963516  191.06228257
  70.31715807  52.78575793 125.85899269 111.55573044  77.40777568
 175.03039086  85.29402143  58.08729405 175.75573564 161.43496797
 113.71809826 119.19090929 101.99150319 184.95561624 166.38225753
 167.30879219 184.63735894  84.32012767 168.04258225  54.20126602
 176.95923503  89.19703603 192.80555434  80.86531076  96.74908006
 107.27214729 135.50508599 140.61734982 103.87270731 183.2766523
 186.72211397 186.18713812 146.32550772 178.43167957 123.51235618]"|[161.25951802 192.7688981   74.40998798]|[12.56897401 16.91975708 12.29313383]
3|"[173.20601002 110.67785874  84.47582112  81.22482976 137.36498825
 155.42767075 186.59013115 134.17845946  84.93665486 184.05226857
  93.95337746  55.98495315  58.47635456 183.89933417  51.95208212
 178.93047051 124.53393943 177.99974612 158.04404531  79.67627941
 161.5335827  180.75825313 119.73192486 141.89487341 151.1816975
  71.1598879   74.95265597 125.99549078  68.92244675 121.39794452
  59.06243467 124.35202698  54.74524693  49.98773919 124.09418891
 151.49830234 178.66073484 154.24127724 118.34320584 196.18811025
 149.01788817 156.80571425  72.35380286  73.67439703 190.30962306
  55.47105529 108.91593457 186.18135297 167.36568303 118.61451684
  54.71777672 168.5219495  144.40590589 111.91399866 128.37892037
 132.82519565 187.83154575  84.89430084 134.68715437 186.8016349
 110.75458883 164.71100024  81.43566873 166.49803125 198.83787876
  66.93524219 167.13777441  82.41056031 106.24927681  87.16436095
  77.53996597 130.25201684 196.3002115  157.87332172 167.23855549]"|"[123.50280354  66.49098518  77.26197815  57.25587944  93.10279889
  57.53044332 114.22903892 194.04265758 109.7894368  111.44347512
 184.98728267 191.67107192 187.68025134 167.02161447 123.69735555
 120.15695709  79.57424525 106.05781271 148.21601631 123.2703735
 164.96712164 194.18538413  87.8987129  133.91523382  69.61642992
  80.40048562 147.53908357  55.91875943  57.45142274  96.9706668
  69.57832737 129.90053147 167.12793513 155.80092938 105.40295664
 196.40776532 192.47131098  54.16927224  79.9963516  191.06228257
  71.21490007  53.77291028 125.12645009 111.55573044  78.403262
 175.03039086  85.29402143  58.88042193 175.75573564 161.43496797
 113.71809826 119.19090929 101.99150319 184.95561624 166.38225753
 167.30879219 184.63735894  84.32012767 168.04258225  55.12139783
 176.95923503  89.19703603 192.80555434  80.86531076  96.74908006
 107.1192639  135.50508599 140.61734982 103.87270731 183.2766523
 186.72211397 186.18713812 146.32550772 178.43167957 123.51235618]"|[162.55818967 193.77808512  73.35629026]|[13.31960838 18.0295055  13.36071104]
4|"[173.20601002 111.1933295   84.77602129  81.34383307 137.36498825
 155.14975086 186.59013115 134.17845946  84.93665486 184.05226857
  93.57756122  55.98495315  58.47635456 183.89933417  51.95208212
 178.93047051 124.53393943 177.99974612 158.04404531  79.67627941
 161.5335827  180.75825313 119.73192486 141.89487341 150.73572239
  71.1598879   74.95265597 125.85548345  69.13312897 122.15398212
  59.06243467 124.35202698  54.74524693  49.98773919 124.09418891
 151.49830234 178.66073484 154.20798852 118.34320584 196.18811025
 148.39715053 156.65473946  72.35380286  73.67439703 190.17031411
  55.47105529 108.91593457 185.71310886 167.36568303 118.61451684
  54.71777672 168.5219495  144.40590589 111.74838823 128.37892037
 132.82519565 187.83154575  84.89430084 134.68715437 186.27971249
 110.34648351 164.71100024  81.43566873 166.49803125 198.83787876
  66.93524219 167.13777441  82.41056031 106.24927681  87.16436095
  77.53996597 130.25201684 196.3002115  157.87332172 167.23855549]"|"[123.50280354  67.34789235  78.21585437  58.2487733   93.10279889
  58.49104757 114.22903892 194.04265758 109.7894368  111.44347512
 184.06058847 191.67107192 187.68025134 167.02161447 123.69735555
 120.15695709  79.57424525 106.05781271 148.21601631 123.2703735
 164.96712164 194.18538413  87.8987129  133.91523382  70.51147529
  80.40048562 147.53908357  56.9089099   58.42897734  96.31613862
  69.57832737 129.90053147 167.12793513 155.80092938 105.40295664
 196.40776532 192.47131098  55.16871801  79.9963516  191.06228257
  71.99891842  54.76144789 125.12645009 111.55573044  79.39351097
 175.03039086  85.29402143  59.76402107 175.75573564 161.43496797
 113.71809826 119.19090929 101.99150319 183.96942499 166.38225753
 167.30879219 184.63735894  84.32012767 168.04258225  55.97439079
 176.04630017  89.19703603 192.80555434  80.86531076  96.74908006
 107.1192639  135.50508599 140.61734982 103.87270731 183.2766523
 186.72211397 186.18713812 146.32550772 178.43167957 123.51235618]"|[163.84341646 194.76822417  72.31981131]|[14.09303717 19.15628173 14.4450133 ]
5|"[173.20601002 111.1933295   85.11950781  81.43707538 137.36498825
 154.96340332 186.59013115 134.17845946  84.93665486 184.05226857
  93.57756122  55.98495315  58.47635456 183.89933417  51.95208212
 178.93047051 124.53393943 177.99974612 158.04404531  79.67627941
 161.5335827  180.75825313 119.73192486 141.19986381 150.08841107
  71.1598879   74.95265597 125.6810206   69.37106769 122.15398212
  59.06243467 124.35202698  54.74524693  50.64314936 124.09418891
 151.49830234 178.66073484 154.08345536 118.34320584 196.18811025
 147.72507039 156.60736799  72.35380286  73.67439703 189.91109395
  55.47105529 108.91593457 185.1051992  167.36568303 118.61451684
  54.71777672 168.5219495  144.40590589 111.74838823 128.37892037
 132.82519565 187.83154575  84.89430084 134.68715437 185.813628
 110.34648351 164.71100024  81.43566873 167.47311093 198.83787876
  66.93524219 167.13777441  83.12813595 106.7633208   87.16436095
  77.53996597 130.25201684 196.3002115  157.87332172 167.23855549]"|"[123.50280354  67.34789235  79.15501198  59.24441675  93.10279889
  59.47353146 114.22903892 194.04265758 109.7894368  111.44347512
 184.06058847 191.67107192 187.68025134 167.02161447 123.69735555
 120.15695709  79.57424525 106.05781271 148.21601631 123.2703735
 164.96712164 194.18538413  87.8987129  134.63423428  71.27370101
  80.40048562 147.53908357  57.89357365  59.40025751  96.31613862
  69.57832737 129.90053147 167.12793513 156.55620252 105.40295664
 196.40776532 192.47131098  56.16093346  79.9963516  191.06228257
  72.73939684  55.76032523 125.12645009 111.55573044  80.35932923
 175.03039086  85.29402143  60.55802727 175.75573564 161.43496797
 113.71809826 119.19090929 101.99150319 183.96942499 166.38225753
 167.30879219 184.63735894  84.32012767 168.04258225  56.85913101
 176.04630017  89.19703603 192.80555434  81.08716572  96.74908006
 107.1192639  135.50508599 141.31383041 103.01494349 183.2766523
 186.72211397 186.18713812 146.32550772 178.43167957 123.51235618]"|[165.00679893 195.74377391  71.30066289]|[15.03989578 20.2957126  15.54562063]
6|"[173.20601002 111.1933295   84.33267484  81.7270149  137.36498825
 154.7392865  186.59013115 134.17845946  84.93665486 184.05226857
  93.57756122  55.98495315  58.39424596 183.89933417  51.95208212
 178.93047051 124.53393943 177.99974612 158.04404531  79.67627941
 161.5335827  180.75825313 119.73192486 141.19986381 149.52003284
  71.55141856  74.95265597 125.4224418   69.72409146 122.15398212
  59.06243467 124.35202698  54.74524693  50.64314936 124.09418891
 151.49830234 178.66073484 153.77793241 118.34320584 196.18811025
 147.00264966 156.29830624  72.35380286  73.67439703 189.73719813
  55.47105529 108.91593457 185.95325305 167.36568303 118.61451684
  54.71777672 169.07163614 144.40590589 111.74838823 128.37892037
 132.82519565 187.83154575  84.89430084 134.68715437 185.26859202
 110.34648351 164.71100024  81.43566873 167.47311093 198.83787876
  66.93524219 167.13777441  83.12813595 106.7633208   87.16436095
  77.53996597 130.25201684 196.3002115  157.87332172 167.23855549]"|"[123.50280354  67.34789235  78.53784598  60.20146172  93.10279889
  60.44809375 114.22903892 194.04265758 109.7894368  111.44347512
 184.06058847 191.67107192 186.68362795 167.02161447 123.69735555
 120.15695709  79.57424525 106.05781271 148.21601631 123.2703735
 164.96712164 194.18538413  87.8987129  134.63423428  72.09646841
  81.32065069 147.53908357  58.85956382  60.33587186  96.31613862
  69.57832737 129.90053147 167.12793513 156.55620252 105.40295664
 196.40776532 192.47131098  57.11311817  79.9963516  191.06228257
  73.43085059  56.71136721 125.12645009 111.55573044  81.34409328
 175.03039086  85.29402143  60.02811721 175.75573564 161.43496797
 113.71809826 120.02628023 101.99150319 183.96942499 166.38225753
 167.30879219 184.63735894  84.32012767 168.04258225  57.69754366
 176.04630017  89.19703603 192.80555434  81.08716572  96.74908006
 107.1192639  135.50508599 141.31383041 103.01494349 183.2766523
 186.72211397 186.18713812 146.32550772 178.43167957 123.51235618]"|[166.15312044 196.7047018   70.17409795]|[16.00733932 21.44750146 16.53600007]
7|"[173.20601002 111.1933295   84.46681672  81.8875819  137.36498825
 154.56306432 186.59013115 134.17845946  84.93665486 184.05226857
  93.57756122  55.98495315  58.39424596 183.89933417  51.95208212
 178.93047051 124.53393943 177.99974612 158.04404531  78.97467139
 161.5335827  180.75825313 119.73192486 141.19986381 149.02178153
  71.79238062  74.95265597 125.3612411   69.92711622 122.15398212
  59.06243467 124.35202698  54.74524693  50.64314936 124.09418891
 151.49830234 178.66073484 153.43692614 119.1943781  196.18811025
 146.27829516 155.88712059  72.35380286  73.67439703 189.63178018
  55.47105529 108.91593457 185.44050859 167.36568303 118.61451684
  54.71777672 169.07163614 144.40590589 111.74838823 128.37892037
 132.82519565 187.83154575  84.59657667 134.68715437 184.83834263
 109.66602866 164.71100024  81.43566873 167.47311093 199.09027037
  66.93524219 167.13777441  83.12813595 106.7633208   87.16436095
  77.53996597 130.25201684 196.3002115  157.87332172 167.23855549]"|"[123.50280354  67.34789235  79.52880811  61.18848666  93.10279889
  61.43244417 114.22903892 194.04265758 109.7894368  111.44347512
 184.06058847 191.67107192 186.68362795 167.02161447 123.69735555
 120.15695709  79.57424525 106.05781271 148.21601631 123.98293662
 164.96712164 194.18538413  87.8987129  134.63423428  72.96350106
  82.29118522 147.53908357  59.8576893   61.31504547  96.31613862
  69.57832737 129.90053147 167.12793513 156.55620252 105.40295664
 196.40776532 192.47131098  58.05317919  80.52123804 191.06228257
  74.1202783   57.62291883 125.12645009 111.55573044  82.33852129
 175.03039086  85.29402143  60.88665849 175.75573564 161.43496797
 113.71809826 120.02628023 101.99150319 183.96942499 166.38225753
 167.30879219 184.63735894  83.36547573 168.04258225  58.60025373
 175.31351016  89.19703603 192.80555434  81.08716572  95.78145489
 107.1192639  135.50508599 141.31383041 103.01494349 183.2766523
 186.72211397 186.18713812 146.32550772 178.43167957 123.51235618]"|[167.28228301 197.65090457  69.06183322]|[16.9947561 22.6114174 17.5424131]
8|"[173.20601002 111.1933295   84.86719489  82.21009856 137.36498825
 154.26952771 186.59013115 135.17845902  84.93665486 184.05226857
  94.16088578  55.98495315  58.39424596 183.89933417  51.95208212
 178.93047051 124.53393943 177.99974612 158.04404531  78.97467139
 161.5335827  180.75825313 119.73192486 141.19986381 148.47963148
  72.17513824  74.95265597 125.2497645   70.25757507 122.15398212
  59.06243467 124.35202698  54.74524693  50.64314936 124.09418891
 151.49830234 178.66073484 153.20716614 119.1943781  196.18811025
 145.61035686 155.50479157  72.35380286  73.67439703 189.52402343
  55.47105529 108.91593457 186.30177324 167.36568303 118.61451684
  54.71777672 169.07163614 144.40590589 111.74838823 128.37892037
 132.82519565 187.83154575  84.59657667 134.68715437 184.33865639
 109.66602866 164.71100024  81.43566873 166.81800296 199.09027037
  66.93524219 167.13777441  83.12813595 106.7633208   87.16436095
  77.53996597 130.25201684 196.3002115  157.87332172 167.23855549]"|"[123.50280354  67.34789235  80.44515812  62.13505045  93.10279889
  62.388392   114.22903892 194.04172842 109.7894368  111.44347512
 183.2483493  191.67107192 186.68362795 167.02161447 123.69735555
 120.15695709  79.57424525 106.05781271 148.21601631 123.98293662
 164.96712164 194.18538413  87.8987129  134.63423428  73.80378276
  83.21503402 147.53908357  60.85145636  62.25886587  96.31613862
  69.57832737 129.90053147 167.12793513 156.55620252 105.40295664
 196.40776532 192.47131098  59.02642651  80.52123804 191.06228257
  74.86449495  58.54694508 125.12645009 111.55573044  83.33269857
 175.03039086  85.29402143  60.37850181 175.75573564 161.43496797
 113.71809826 120.02628023 101.99150319 183.96942499 166.38225753
 167.30879219 184.63735894  83.36547573 168.04258225  59.46646021
 175.31351016  89.19703603 192.80555434  81.842701    95.78145489
 107.1192639  135.50508599 141.31383041 103.01494349 183.2766523
 186.72211397 186.18713812 146.32550772 178.43167957 123.51235618]"|[168.40727297 198.5358932   67.96394338]|[17.98692422 23.82253058 18.56448839]
9|"[173.20601002 110.21912107  85.50190208  82.43030329 137.36498825
 153.86052884 186.59013115 135.17845902  84.93665486 183.68913019
  94.16088578  55.98495315  58.39424596 183.89933417  51.95208212
 178.93047051 124.53393943 177.99974612 158.04404531  78.97467139
 161.5335827  180.75825313 119.73192486 141.19986381 147.90837512
  72.63012952  74.95265597 124.98396353  70.59711161 122.15398212
  59.06243467 124.35202698  54.74524693  50.64314936 124.09418891
 151.49830234 178.66073484 152.87240483 119.1943781  196.18811025
 144.93910926 155.03863744  72.35380286  74.22691575 189.19359733
  55.47105529 108.91593457 185.8594305  167.36568303 118.61451684
  54.71777672 169.07163614 144.40590589 111.74838823 128.37892037
 132.82519565 187.83154575  84.59657667 134.68715437 183.77210762
 109.66602866 165.41973941  81.43566873 166.12475096 198.19845222
  66.93524219 167.13777441  83.12813595 106.7633208   87.16436095
  77.53996597 130.25201684 196.3002115  157.87332172 167.23855549]"|"[123.50280354  67.12224231  81.21791084  63.11050413  93.10279889
  63.30092689 114.22903892 194.04172842 109.7894368  112.37521034
 183.2483493  191.67107192 186.68362795 167.02161447 123.69735555
 120.15695709  79.57424525 106.05781271 148.21601631 123.98293662
 164.96712164 194.18538413  87.8987129  134.63423428  74.62455445
  84.10552991 147.53908357  61.81548429  63.19945873  96.31613862
  69.57832737 129.90053147 167.12793513 156.55620252 105.40295664
 196.40776532 192.47131098  59.96872947  80.52123804 191.06228257
  75.60572815  59.43164861 125.12645009 110.72222995  84.27653044
 175.03039086  85.29402143  61.2753479  175.75573564 161.43496797
 113.71809826 120.02628023 101.99150319 183.96942499 166.38225753
 167.30879219 184.63735894  83.36547573 168.04258225  60.29048842
 175.31351016  89.90250665 192.80555434  82.56339626  96.23384894
 107.1192639  135.50508599 141.31383041 103.01494349 183.2766523
 186.72211397 186.18713812 146.32550772 178.43167957 123.51235618]"|[169.48923417 199.40582131  66.88596316]|[19.02584672 25.04450647 19.60754095]
