,flock_gcm,avg_sheep_dist_from_gcm,furthest_sheep_from_gcm
0,"[114.74131275466665, 120.28139699346664]",58.02581248403847,100.01759764674416
1,"[114.6878731672, 120.35119884013332]",57.95452372989032,99.92975762141432
2,"[114.65042608159997, 120.41565290813332]",57.845810076531194,99.85625113692039
3,"[114.59811752839998, 120.53787446266668]",57.751103594092456,99.72882403048321
4,"[114.54838821626663, 120.63968243173336]",57.63035846746111,99.618752630011
5,"[114.4605966205333, 120.73671467080001]",57.49110811853269,99.48801188837483
6,"[114.39603991146663, 120.84488091733333]",57.39423251685781,99.36357379463482
7,"[114.33892820839998, 120.94612236760001]",57.27895532496765,99.2565002128408
8,"[114.28354733226665, 121.05987308920002]",57.14804989404978,99.20442328570992
9,"[114.1965796088, 121.15239960960001]",56.99309651586837,99.18901248016937
10,"[114.14236669466668, 121.24473847626668]",56.86735138966938,99.15289303280973
11,"[114.044608324, 121.33955584506667]",56.74193875270044,99.14294729470069
12,"[113.95818727133334, 121.41564111773332]",56.60034413377118,99.14023213116106
13,"[113.86525164666665, 121.5099708002667]",56.492543886430056,99.1278954087684
14,"[113.81225039439998, 121.64049750960002]",56.352544910922745,99.06231182709956
15,"[113.72698867439996, 121.74464768973334]",56.20060338562675,99.037863001345
16,"[113.63066190253332, 121.87452147386668]",56.05232053927696,99.00115184598931
17,"[113.52861781573333, 122.00596017733332]",55.90191266236063,98.96720985332571
18,"[113.40843935466665, 122.15783880346666]",55.73688108015899,98.92979689159225
19,"[113.27545680613335, 122.27077752546661]",55.584393563579,98.93062884850615
20,"[113.16466661773333, 122.39382191546665]",55.38768585719311,98.90962432169
21,"[113.07063063866666, 122.5176908025333]",55.15200121594239,98.87731008377176
22,"[112.90928837119999, 122.67766625466665]",54.97870533966052,98.8620812397466
23,"[112.75788898773331, 122.82460907853333]",54.802236463084746,98.85065545916652
24,"[112.60840097066665, 122.95779135893332]",54.58365534092023,98.84876970464828
25,"[112.47525854133329, 123.08752888506665]",54.375778639047674,98.45773234492673
26,"[112.3540676137333, 123.23324915519996]",54.19248959819776,98.43025875674262
27,"[112.17092385106665, 123.39296809853333]",54.017063537342445,98.43428675344882
28,"[111.99958552559995, 123.55265855746669]",53.81441685253815,98.43099783279234
29,"[111.84024717693329, 123.67287443759999]",53.62380250308724,98.44934062061326
30,"[111.67469577413334, 123.80119550319999]",53.41364156306976,98.46630325105318
31,"[111.50036850853333, 123.91935861586666]",53.22188064531278,98.49712581182922
32,"[111.30531633986666, 124.02275809039998]",53.02083439822004,98.553296359927
33,"[111.16358096626668, 124.10411843719999]",52.79816127667139,98.58983728888037
34,"[110.94714495973332, 124.2566351156]",52.61556103178952,98.62544344949073
35,"[110.78360693480002, 124.36281177346663]",52.41386254829709,98.65942962491468
36,"[110.573575194, 124.49112570799997]",52.23699726496122,98.70949030444991
37,"[110.4053015104, 124.59761406960003]",52.06751447726675,98.74734188505089
38,"[110.19592843946664, 124.68176024693331]",51.89231070417711,98.83006730079106
39,"[110.0244510836, 124.73791117093332]",51.70677752563599,98.90740204297627
40,"[109.839459118, 124.8395099812]",51.55503403541462,98.96145858468348
41,"[109.63171888653335, 124.95418436373332]",51.385878025557076,99.02224338015243
42,"[109.43767057293334, 125.05738387159995]",51.221112211636935,99.08232237676674
43,"[109.24269023786668, 125.1579393564]",51.07598035505657,99.14540051944955
44,"[109.11207425373335, 125.2398660609333]",50.87509764336708,99.17745174629292
45,"[108.9285698956, 125.28524772239999]",50.76374940081119,99.27281009718135
46,"[108.78950401333336, 125.36161269253333]",50.65165903004209,99.31522120562948
47,"[108.63037054066665, 125.41932778706665]",50.506728172819045,99.38523315196186
48,"[108.50889737226667, 125.48820525599997]",50.36403617179706,99.4211280699567
49,"[108.36342186719997, 125.53497218413332]",50.25658077560702,99.48980176109998
50,"[108.1522825445333, 125.56029318919995]",50.13468953329205,99.62006871924316
51,"[108.01372134653333, 125.61443772426664]",49.99601699443891,99.67905230570754
52,"[107.90915652773332, 125.64195055626661]",49.83679384018691,99.73315897320421
53,"[107.77035770706667, 125.66020166119995]",49.73325571043015,99.81806464750711
54,"[107.59747804813333, 125.68139408893327]",49.61674338163159,99.92508172096014
55,"[107.44877778319996, 125.69457088759991]",49.50857320953215,100.02085385771011
56,"[107.30826427693333, 125.67926456626662]",49.38271662239074,100.13108053388757
57,"[107.1784535256, 125.65692856506662]",49.283017054868175,100.238765800305
58,"[107.05379363720002, 125.6547385642666]",49.168109545217646,100.32864760577897
59,"[106.91401031199999, 125.64972352333331]",49.0382305677672,100.43132541160517
60,"[106.76642165946667, 125.65642803079997]",48.934277746212835,100.5313877972104
61,"[106.65894584279998, 125.63896367439993]",48.85170499922342,100.62004567524619
62,"[106.50923862146662, 125.6070360689333]",48.75761055558214,100.74894860130965
63,"[106.41533121879996, 125.58396200319997]",48.633711861986164,100.83198070775083
64,"[106.25929150386663, 125.57034929959995]",48.54929310470608,100.95264882463925
65,"[106.12581685146664, 125.5165374301333]",48.447195060269884,101.08551604929914
66,"[106.01172259986664, 125.50325181199995]",48.33121014489928,101.17618478157087
67,"[105.87677777159996, 125.50830501706662]",48.2681580656312,101.26894490196078
68,"[105.81245651813329, 125.50746563653331]",48.17033626910422,101.31546546629929
69,"[105.72726543013329, 125.49073792666663]",48.08543612892102,101.38803345350858
70,"[105.59492551546663, 125.4890207948]",48.032202882516565,101.4838459493459
71,"[105.49741306666664, 125.45844777119999]",47.97654386549336,101.21694804706443
72,"[105.41063054746662, 125.45090009906664]",47.95884774135711,101.2848380445959
73,"[105.3233182369333, 125.44163962479996]",47.900418689452565,101.35432414830386
74,"[105.24315239653332, 125.40183428639995]",47.821319453935615,101.43977504498541
75,"[105.17624620466664, 125.40079983106662]",47.794819740317685,101.48886460540655
