|sheep_x_positions|sheep_y_positions|dog_x_positions|dog_y_positions
0|"[138.5397035   50.15345646  62.20433595  64.94966894  96.00891609
 176.9083637  163.78643547 140.91908742  54.26646843 140.6180982
 191.1429877  169.63547048 122.51267264 144.73227657 198.52793973
 156.99709256  67.61494886 147.24497787  70.51481676 124.62476052
  94.63552494  50.0035725  175.29373107 123.66045398  96.74170329
 185.31817948 169.27689112 196.37940893 176.19168993 109.47023755
 196.83480653  86.09511598 185.29696224  53.49833054 152.26456497
 162.62576901 159.2350472  196.65058454  69.35492861  50.10879841
  94.07888953 165.07104056  57.72995522  80.68167265 143.2347109
  61.7178693   61.44940776  92.21458875 150.21589765 193.94195286
 104.31126412 121.39142544  98.74212877  68.7526956  125.27678954
 123.36909678 150.75226189 102.27151682 139.04293821  62.63248428
 166.94633696 123.77776302 153.5415259   59.57742453 148.16019431
 181.18558104 113.68251477 192.01449896 121.70085565 170.39479776
 110.36941785  76.91929679  62.21694676 141.10651098 159.2155691 ]"|"[176.35729605 134.02443913 103.66832527  89.88545836  73.61570138
 187.61020479 115.02677431 199.17837658  99.79183958 111.38355627
  68.94084601 133.88306448 135.22237407 152.61711524 152.36181055
  51.00795617  98.98788464  81.15398593 155.36704466 138.47735486
 123.89398729 196.20804574 182.80008418 196.08935792 106.6697059
 185.03679673  51.0134282  194.01725338 137.15121907 152.53534006
 118.21092612  79.59972556 104.44823207 145.75421206 172.55020793
 137.55638912 186.39037114  66.06310533  95.17345668  95.23986054
 184.51398956  83.60278293 106.33768184 112.49405529 118.33459404
  91.82554065 198.68324581  60.43096808  88.91544666 192.62071441
  90.87703998  93.89910106 102.84635059 179.23294693 144.65989052
 174.05676387  86.35282069 100.28003505 180.58644152 194.00600386
 154.82896092 140.95401952 106.25078504 135.5402311  107.20916705
  66.52124881 145.63478389 170.89101265  64.24783736 147.03818199
  54.44031493 191.72340946 104.98801884 143.25801671  98.81635793]"|[148.80061034 152.2115087  113.74466366]|[13.66752869 13.32186754 14.84786022]
1|"[138.5397035   50.15345646  62.20433595  64.94966894  95.61966509
 176.9083637  164.7842194  140.91908742  54.26646843 140.6180982
 191.1429877  169.63547048 122.51267264 144.73227657 198.52793973
 157.63302597  67.61494886 147.24497787  70.51481676 124.62476052
  94.63552494  50.66603072 176.2839203  123.66045398  96.74170329
 185.31817948 169.69479666 196.37940893 176.19168993 109.47023755
 196.83480653  86.09511598 185.29696224  53.49833054 152.26456497
 162.62576901 159.2350472  196.65058454  69.35492861  50.10879841
  94.07888953 165.07104056  57.72995522  80.68167265 143.2347109
  61.7178693   61.44940776  92.06139768 150.21589765 193.94195286
 104.31126412 121.39142544  98.74212877  68.7526956  125.27678954
 123.36909678 150.75226189 102.27151682 139.04293821  62.63248428
 166.94633696 123.77776302 152.82537442  59.57742453 148.16019431
 180.69483216 113.68251477 192.01449896 121.87580479 170.39479776
 110.00888887  76.91929679  62.07109466 141.10651098 159.2155691 ]"|"[176.35729605 134.02443913 103.66832527  89.88545836  74.53683311
 187.61020479 115.09331172 199.17837658  99.79183958 111.38355627
  68.94084601 133.88306448 135.22237407 152.61711524 152.36181055
  51.77970011  98.98788464  81.15398593 155.36704466 138.47735486
 123.89398729 195.45894688 182.66035125 196.08935792 106.6697059
 185.03679673  51.92191869 194.01725338 137.15121907 152.53534006
 118.21092612  79.59972556 104.44823207 145.75421206 172.55020793
 137.55638912 186.39037114  66.06310533  95.17345668  95.23986054
 184.51398956  83.60278293 106.33768184 112.49405529 118.33459404
  91.82554065 198.68324581  61.41916466  88.91544666 192.62071441
  90.87703998  93.89910106 102.84635059 179.23294693 144.65989052
 174.05676387  86.35282069 100.28003505 180.58644152 194.00600386
 154.82896092 140.95401952 106.94872993 135.5402311  107.20916705
  67.39254987 145.63478389 170.89101265  65.23241483 147.03818199
  55.37306294 191.72340946 105.97732525 143.25801671  98.81635793]"|[147.37514006 153.7104073  112.37167739]|[14.13447032 13.3793393  15.45193695]
2|"[138.5397035   50.15345646  62.20433595  64.94966894  95.24679597
 176.9083637  164.7842194  140.91908742  54.42576272 140.6180982
 191.1429877  169.63547048 122.51267264 144.73227657 198.52793973
 158.04941789  67.61494886 147.24497787  70.51481676 124.62476052
  95.6086536   50.66603072 176.2839203  123.66045398  96.74170329
 186.08587618 170.07657288 196.37940893 176.19168993 109.47023755
 196.83480653  86.09511598 185.29696224  54.08226829 152.26456497
 162.62576901 159.2350472  196.65058454  69.35492861  50.10879841
  94.07888953 165.07104056  57.72995522  80.68167265 143.2347109
  61.7178693   62.27092561  92.08416962 150.21589765 193.94195286
 104.31126412 121.39142544  98.74212877  68.7526956  126.14900832
 123.36909678 150.75226189 102.27151682 139.04293821  62.63248428
 166.94633696 123.77776302 152.82537442  59.57742453 148.16019431
 181.66680908 113.68251477 192.01449896 121.89374171 170.39479776
 109.49294641  76.91929679  62.07109466 141.10651098 159.2155691 ]"|"[176.35729605 134.02443913 103.66832527  89.88545836  75.46471706
 187.61020479 115.09331172 199.17837658  98.80460844 111.38355627
  68.94084601 133.88306448 135.22237407 152.61711524 152.36181055
  52.68888533  98.98788464  81.15398593 155.36704466 138.47735486
 124.12424931 195.45894688 182.66035125 196.08935792 106.6697059
 184.39598336  52.84617347 194.01725338 137.15121907 152.53534006
 118.21092612  79.59972556 104.44823207 146.5660105  172.55020793
 137.55638912 186.39037114  66.06310533  95.17345668  95.23986054
 184.51398956  83.60278293 106.33768184 112.49405529 118.33459404
  91.82554065 198.11306302  62.41890535  88.91544666 192.62071441
  90.87703998  93.89910106 102.84635059 179.23294693 145.14900646
 174.05676387  86.35282069 100.28003505 180.58644152 194.00600386
 154.82896092 140.95401952 106.94872993 135.5402311  107.20916705
  67.15747359 145.63478389 170.89101265  66.23225395 147.03818199
  56.22968619 191.72340946 105.97732525 143.25801671  98.81635793]"|[147.14869628 155.17535126 111.02041033]|[15.61727955 13.70173533 16.10314915]
3|"[138.5397035   50.15345646  62.20433595  64.94966894  94.87477438
 176.9083637  164.7842194  140.91908742  54.42576272 140.6180982
 191.1429877  169.63547048 122.51267264 144.73227657 198.52793973
 158.24225507  67.61494886 147.24497787  70.51481676 124.62476052
  95.6086536   50.66603072 176.2839203  123.66045398  96.74170329
 186.08587618 170.37331207 196.37940893 176.19168993 109.47023755
 196.83480653  86.09511598 185.29696224  54.08226829 152.26456497
 162.62576901 159.2350472  196.65058454  69.35492861  50.10879841
  94.07888953 165.07104056  57.72995522  80.68167265 143.2347109
  61.7178693   62.27092561  92.06636804 150.21589765 193.94195286
 104.31126412 121.39142544  98.74212877  68.7526956  126.14900832
 123.36909678 150.75226189 102.27151682 139.04293821  62.63248428
 166.94633696 123.77776302 152.82537442  59.57742453 148.16019431
 182.02654053 113.68251477 192.01449896 121.65099759 170.39479776
 108.9529451   76.91929679  62.07109466 141.10651098 159.95609655]"|"[176.35729605 134.02443913 103.66832527  89.88545836  76.39294114
 187.61020479 115.09331172 199.17837658  98.80460844 111.38355627
  68.94084601 133.88306448 135.22237407 152.61711524 152.36181055
  53.6701161   98.98788464  81.15398593 155.36704466 138.47735486
 124.12424931 195.45894688 182.66035125 196.08935792 106.6697059
 184.39598336  53.80113204 194.01725338 137.15121907 152.53534006
 118.21092612  79.59972556 104.44823207 146.5660105  172.55020793
 137.55638912 186.39037114  66.06310533  95.17345668  95.23986054
 184.51398956  83.60278293 106.33768184 112.49405529 118.33459404
  91.82554065 198.11306302  63.41874689  88.91544666 192.62071441
  90.87703998  93.89910106 102.84635059 179.23294693 145.14900646
 174.05676387  86.35282069 100.28003505 180.58644152 194.00600386
 154.82896092 140.95401952 106.94872993 135.5402311  107.20916705
  68.09052947 145.63478389 170.89101265  67.2023443  147.03818199
  57.07135036 191.72340946 105.97732525 143.25801671  99.48838404]"|[147.84001204 156.61928029 109.69172229]|[16.94847545 14.10802211 16.79927278]
4|"[138.5397035   50.15345646  62.20433595  64.94966894  94.60040606
 176.9083637  164.7842194  140.91908742  54.42576272 140.6180982
 190.40382465 169.63547048 122.51267264 144.73227657 198.52793973
 158.54425666  67.61494886 147.48834968  70.51481676 124.62476052
  95.6086536   50.66603072 176.2839203  123.66045398  96.74170329
 186.08587618 170.48181864 196.37940893 176.19168993 109.47023755
 196.83480653  86.09511598 184.31693441  54.08226829 152.26456497
 162.62576901 159.2350472  196.65058454  69.35492861  50.10879841
  94.07888953 165.07104056  57.72995522  80.68167265 143.2347109
  61.7178693   62.27092561  91.86629957 150.21589765 193.94195286
 103.8924361  121.39142544  98.74212877  68.7526956  126.14900832
 123.87025622 150.75226189 102.27151682 139.04293821  62.63248428
 166.94633696 123.77776302 152.82537442  59.57742453 148.16019431
 181.81591909 113.68251477 192.01449896 121.38632708 170.39479776
 108.5092945   76.91929679  62.07109466 141.10651098 159.95609655]"|"[176.35729605 134.02443913 103.66832527  89.88545836  77.35456582
 187.61020479 115.09331172 199.17837658  98.80460844 111.38355627
  69.61437253 133.88306448 135.22237407 152.61711524 152.36181055
  54.62342352  98.98788464  82.123919   155.36704466 138.47735486
 124.12424931 195.45894688 182.66035125 196.08935792 106.6697059
 184.39598336  54.79522777 194.01725338 137.15121907 152.53534006
 118.21092612  79.59972556 104.64709247 146.5660105  172.55020793
 137.55638912 186.39037114  66.06310533  95.17345668  95.23986054
 184.51398956  83.60278293 106.33768184 112.49405529 118.33459404
  91.82554065 198.11306302  64.39852881  88.91544666 192.62071441
  91.78510556  93.89910106 102.84635059 179.23294693 145.14900646
 174.92211883  86.35282069 100.28003505 180.58644152 194.00600386
 154.82896092 140.95401952 106.94872993 135.5402311  107.20916705
  69.06809717 145.63478389 170.89101265  68.16668321 147.03818199
  57.9675502  191.72340946 105.97732525 143.25801671  99.48838404]"|[148.68488158 158.04935935 108.3869065 ]|[18.18790897 14.56065206 17.53917531]
5|"[138.5397035   50.15345646  62.20433595  64.94966894  94.38244881
 176.9083637  164.7842194  140.91908742  54.42576272 140.6180982
 191.40382458 169.63547048 122.51267264 144.73227657 198.52793973
 158.78843646  67.61494886 147.65424347  70.51481676 124.62476052
  95.6086536   50.66603072 176.2839203  123.66045398  96.74170329
 186.08587618 170.50491574 196.37940893 176.19168993 109.47023755
 196.83480653  86.09511598 184.31693441  54.08226829 152.26456497
 162.62576901 159.2350472  195.79978548  69.35492861  50.10879841
  94.07888953 165.07104056  57.72995522  80.68167265 143.2347109
  61.7178693   62.27092561  91.8651203  149.72836172 193.94195286
 103.8924361  121.39142544  98.74212877  68.7526956  126.14900832
 123.87025622 150.75226189 102.27151682 139.04293821  62.63248428
 166.94633696 123.77776302 152.82537442  59.57742453 148.16019431
 181.38836486 113.68251477 192.01449896 121.15363849 170.39479776
 108.04006818  76.91929679  62.07109466 141.10651098 159.95609655]"|"[176.35729605 134.02443913 103.66832527  89.88545836  78.33052413
 187.61020479 115.09331172 199.17837658  98.80460844 111.38355627
  69.61474862 133.88306448 135.22237407 152.61711524 152.36181055
  55.5931535   98.98788464  83.11006263 155.36704466 138.47735486
 124.12424931 195.45894688 182.66035125 196.08935792 106.6697059
 184.39598336  55.79496099 194.01725338 137.15121907 152.53534006
 118.21092612  79.59972556 104.64709247 146.5660105  172.55020793
 137.55638912 186.39037114  66.58859649  95.17345668  95.23986054
 184.51398956  83.60278293 106.33768184 112.49405529 118.33459404
  91.82554065 198.11306302  65.39852811  88.04234374 192.62071441
  91.78510556  93.89910106 102.84635059 179.23294693 145.14900646
 174.92211883  86.35282069 100.28003505 180.58644152 194.00600386
 154.82896092 140.95401952 106.94872993 135.5402311  107.20916705
  69.97208687 145.63478389 170.89101265  69.1392345  147.03818199
  58.85062815 191.72340946 105.97732525 143.25801671  99.48838404]"|[149.5961429  159.46382984 107.10643344]|[19.37937983 15.05992476 18.3204491 ]
6|"[138.5397035   50.15345646  62.20433595  64.94966894  94.03771591
 176.9083637  164.7842194  140.91908742  54.42576272 139.7046963
 191.06948206 169.63547048 122.51267264 144.73227657 198.52793973
 159.02031695  67.61494886 147.81718328  70.51481676 124.62476052
  95.6086536   50.66603072 176.2839203  123.66045398  96.74170329
 186.08587618 170.504927   196.37940893 176.19168993 109.47023755
 196.83480653  85.88209641 184.31693441  53.31121918 152.26456497
 162.62576901 159.2350472  195.32452822  69.35492861  50.10879841
  94.07888953 165.93720233  57.72995522  80.68167265 143.2347109
  61.7178693   62.27092561  91.87646724 149.72836172 193.94195286
 103.8924361  121.39142544  98.74212877  68.7526956  126.14900832
 123.87025622 150.75226189 102.27151682 139.04293821  62.63248428
 166.94633696 123.77776302 152.82537442  59.57742453 148.16019431
 182.38836379 114.59151537 192.01449896 121.1002994  170.39479776
 107.77479487  76.91929679  61.1608252  141.10651098 159.95609655]"|"[176.35729605 134.02443913 103.66832527  89.88545836  79.26922495
 187.61020479 115.09331172 199.17837658  98.80460844 111.7906152
  70.55720026 133.88306448 135.22237407 152.61711524 152.36181055
  56.56589778  98.98788464  84.09669864 155.36704466 138.47735486
 124.12424931 195.45894688 182.66035125 196.08935792 106.6697059
 184.39598336  54.79496099 194.01725338 137.15121907 152.53534006
 118.21092612  80.5767735  104.64709247 145.92923482 172.55020793
 137.55638912 186.39037114  67.46844337  95.17345668  95.23986054
 184.51398956  83.1030192  106.33768184 112.49405529 118.33459404
  91.82554065 198.11306302  66.39846374  88.04234374 192.62071441
  91.78510556  93.89910106 102.84635059 179.23294693 145.14900646
 174.92211883  86.35282069 100.28003505 180.58644152 194.00600386
 154.82896092 140.95401952 106.94872993 135.5402311  107.20916705
  69.97354983 146.05157868 170.89101265  70.13781096 147.03818199
  59.8148014  191.72340946 105.56330893 143.25801671  99.48838404]"|[150.54130458 160.86147327 105.85040364]|[20.54414135 15.60452815 19.14044249]
7|"[138.5397035   50.15345646  62.20433595  64.94966894  93.73464998
 176.9083637  164.7842194  140.91908742  54.42576272 139.7046963
 190.45152934 169.63547048 122.51267264 144.73227657 198.52793973
 159.33867976  67.61494886 148.04278693  70.51481676 124.62476052
  95.6086536   50.66603072 176.2839203  123.66045398  96.74170329
 186.08587618 170.47113342 196.37940893 176.19168993 109.47023755
 196.83480653  85.60998532 184.31693441  53.31121918 152.26456497
 162.62576901 159.2350472  194.84926193  69.35492861  50.10879841
  94.07888953 164.93720677  57.72995522  80.68167265 143.2347109
  61.7178693   62.27092561  91.64376518 149.72836172 193.94195286
 103.8924361  121.39142544  98.74212877  68.7526956  126.14900832
 123.87025622 150.75226189 102.27151682 139.04293821  62.63248428
 166.94633696 123.77776302 152.82537442  59.57742453 148.16019431
 182.4190012  114.59151537 192.01449896 120.90950579 170.39479776
 107.5398427   76.51658125  61.1608252  141.10651098 159.95609655]"|"[176.35729605 134.02443913 103.66832527  89.88545836  80.22219454
 187.61020479 115.09331172 199.17837658  98.80460844 111.7906152
  71.34341552 133.88306448 135.22237407 152.61711524 152.36181055
  57.51386672  98.98788464  85.07091781 155.36704466 138.47735486
 124.12424931 195.45894688 182.66035125 196.08935792 106.6697059
 184.39598336  55.79438983 194.01725338 137.15121907 152.53534006
 118.21092612  81.53903934 104.64709247 145.92923482 172.55020793
 137.55638912 186.39037114  68.34828538  95.17345668  95.23986054
 184.51398956  83.10599953 106.33768184 112.49405529 118.33459404
  91.82554065 198.11306302  67.37101181  88.04234374 192.62071441
  91.78510556  93.89910106 102.84635059 179.23294693 145.14900646
 174.92211883  86.35282069 100.28003505 180.58644152 194.00600386
 154.82896092 140.95401952 106.94872993 135.5402311  107.20916705
  70.9730804  146.05157868 170.89101265  71.11944113 147.03818199
  60.78680834 192.63873465 105.56330893 143.25801671  99.48838404]"|[151.50412923 162.24158513 104.61867375]|[21.69434511 16.19214304 19.99650409]
8|"[138.5397035   50.15345646  62.20433595  64.94966894  93.33481675
 176.9083637  164.7842194  140.91908742  54.42576272 139.7046963
 189.74624816 169.63547048 122.51267264 144.73227657 197.54815923
 158.33868173  67.61494886 148.21682162  70.51481676 124.62476052
  95.6086536   50.66603072 176.2839203  123.66045398  96.74170329
 186.08587618 170.61325325 196.37940893 176.19168993 109.47023755
 196.83480653  85.41129634 184.31693441  53.31121918 152.26456497
 162.62576901 159.2350472  194.53602995  69.35492861  50.10879841
  94.07888953 164.25873514  57.72995522  80.68167265 143.2347109
  61.7178693   62.27092561  91.57433074 149.72836172 194.11698683
 103.8924361  121.39142544  98.74212877  68.7526956  126.14900832
 123.87025622 151.63985583 102.27151682 139.04293821  62.63248428
 166.94633696 123.77776302 152.82537442  59.57742453 148.16019431
 182.24125303 114.59151537 192.01449896 120.52238906 170.39479776
 107.16968535  76.51658125  61.1608252  141.10651098 159.95609655]"|"[176.35729605 134.02443913 103.66832527  89.88545836  81.13878245
 187.61020479 115.09331172 199.17837658  98.80460844 111.7906152
  72.05234319 133.88306448 135.22237407 152.61711524 152.16173515
  57.51585358  98.98788464  86.05565733 155.36704466 138.47735486
 124.12424931 195.45894688 182.66035125 196.08935792 106.6697059
 184.39598336  56.78423929 194.01725338 137.15121907 152.53534006
 118.21092612  82.51910194 104.64709247 145.92923482 172.55020793
 137.55638912 186.39037114  69.29796202  95.17345668  95.23986054
 184.51398956  83.84062613 106.33768184 112.49405529 118.33459404
  91.82554065 198.11306302  68.36859832  88.04234374 191.63615201
  91.78510556  93.89910106 102.84635059 179.23294693 145.14900646
 174.92211883  86.81344743 100.28003505 180.58644152 194.00600386
 154.82896092 140.95401952 106.94872993 135.5402311  107.20916705
  71.95715641 146.05157868 170.89101265  72.04147185 147.03818199
  61.71577741 192.63873465 105.56330893 143.25801671  99.48838404]"|[152.47528811 163.60382002 103.41093279]|[22.8375207  16.82008898 20.88608926]
9|"[138.5397035   50.15345646  63.18549501  64.94966894  93.09971357
 176.9083637  164.7842194  140.91908742  54.42576272 139.7046963
 190.74624807 169.63547048 122.51267264 144.73227657 197.54815923
 158.3703733   67.61494886 148.37162738  70.51481676 124.62476052
  95.6086536   50.66603072 176.2839203  123.66045398  96.74170329
 186.08587618 170.61324186 196.37940893 176.19168993 109.47023755
 196.83480653  85.10312444 184.31693441  53.31121918 152.26456497
 162.62576901 159.2350472  194.00526474  69.35492861  50.10879841
  94.07888953 163.76647162  57.72995522  80.68167265 143.2347109
  61.7178693   62.27092561  91.36420164 149.72836172 194.11698683
 103.8924361  121.39142544  98.74212877  68.7526956  126.14900832
 123.87025622 151.94006533 102.27151682 139.04293821  62.63248428
 166.94633696 123.77776302 152.82537442  59.57742453 148.16019431
 182.51434134 114.59151537 192.01449896 120.17907226 170.39479776
 106.77629537  76.51658125  61.1608252  141.10651098 159.95609655]"|"[176.35729605 134.02443913 103.86152694  89.88545836  82.11075287
 187.61020479 115.09331172 199.17837658  98.80460844 111.7906152
  72.05275631 133.88306448 135.22237407 152.61711524 152.16173515
  58.51535128  98.98788464  87.04360226 155.36704466 138.47735486
 124.12424931 195.45894688 182.66035125 196.08935792 106.6697059
 184.39598336  55.78423929 194.01725338 137.15121907 152.53534006
 118.21092612  83.47043262 104.64709247 145.92923482 172.55020793
 137.55638912 186.39037114  70.14548093  95.17345668  95.23986054
 184.51398956  84.71107236 106.33768184 112.49405529 118.33459404
  91.82554065 198.11306302  69.34627197  88.04234374 191.63615201
  91.78510556  93.89910106 102.84635059 179.23294693 145.14900646
 174.92211883  87.76732072 100.28003505 180.58644152 194.00600386
 154.82896092 140.95401952 106.94872993 135.5402311  107.20916705
  72.91914538 146.05157868 170.89101265  72.98069151 147.03818199
  62.63514911 192.63873465 105.56330893 143.25801671  99.48838404]"|[153.14441369 164.94616015 102.2267555 ]|[24.18000756 17.48950886 21.80680862]
