|sheep_x_positions|sheep_y_positions|dog_x_positions|dog_y_positions
0|"[127.35737759 111.20730995 153.1474817  160.02355666 135.67670552
 171.15831889 169.35971493 129.55670643 129.5090367  105.52458307
 128.09764347 106.62897575 159.57084683 116.21640394 127.63693637
 100.58048973 119.68243746 100.48032667 151.11694944 102.6244644
 155.32407743 160.397248   133.80687463 143.00905468 117.35938831
 166.61422819 140.40541937 173.46884842 143.92174359 138.97878924
 115.73781608 124.55090751 103.43382291 113.20783116 102.53892826
 170.21508267 100.1335184  173.1130484  108.21288814 115.10171294
 158.83279775 149.79998544 162.63971844 161.37607636 115.69222846
 133.94455141 109.66000854 169.23400288 127.78259088 163.86224442
 120.79729975 115.95471947 129.60209751 149.31042205 126.67657517
 103.24653673 137.45290116 157.85345341 149.22679582 150.41679147
 116.27642521 108.32310925 168.8532458  143.10896275 145.50834655
 135.86526149 106.67386665 102.25958052 135.86077084 148.10109617
 138.94743306 106.82547729 165.13667533 118.78311512 123.69433457]"|"[132.53707393 154.06695256 117.7785417  146.2662756  108.99984527
 135.93415293 165.91250216 168.84779474 161.79385781 146.96664187
 160.37309795 173.77656608 130.24443542 166.69833795 157.82064689
 139.42413325 157.14257393 168.08445817 164.64109282 106.35903766
 163.77902878 160.51391794 133.51626953 153.31074226 148.52496984
 169.46475564 162.51435658 132.31856288 157.05905775 116.53235812
 171.79901591 151.5185228  107.68800684 156.69127165 136.8432205
 103.67564044 105.59446561 157.53463801 121.56894951 116.98758767
 140.7154566  174.27966677 101.96777674 168.39685696 120.31226297
 135.99693518 112.81694412 115.9030053  109.75506791 142.97258538
 150.46980138 105.87803557 112.05981791 110.12179696 129.61775109
 146.99809854 155.69564199 112.45911928 134.04789145 141.54169397
 157.78435294 143.65590286 117.88155886 173.52683819 118.88060572
 124.45900842 117.25290196 162.29273975 106.46483098 171.01883512
 120.55172514 146.94837644 122.52498176 145.43623258 163.34145318]"|[107.5946703  109.33193725 118.44376916]|[218.97043748 212.09078923 206.24970256]
1|"[127.35737759 111.20730995 153.1474817  160.02355666 135.67670552
 171.15831889 169.35971493 129.80977971 129.5090367  105.52458307
 128.09764347 106.7890834  159.57084683 116.19052663 127.63693637
 100.58048973 119.68243746 101.37637431 151.11694944 102.6244644
 155.32407743 160.397248   133.67155002 143.00905468 117.35938831
 166.61422819 140.40541937 173.46884842 143.92174359 138.97878924
 115.75400196 124.55090751 103.43382291 113.20783116 102.53892826
 170.21508267 100.1335184  172.32862336 108.21288814 115.10171294
 159.41111842 150.51123058 162.63971844 161.37607636 115.69222846
 133.94455141 109.66000854 169.23400288 127.78259088 163.86224442
 120.79729975 116.70227662 129.60209751 149.31042205 126.67657517
 103.24653673 137.45290116 157.85345341 149.22679582 150.41679147
 116.27642521 108.32310925 168.8532458  143.46519533 145.50834655
 135.86526149 106.67386665 102.25958052 135.86077084 148.10109617
 138.94743306 106.82547729 165.13667533 118.78311512 123.77243882]"|"[132.53707393 154.06695256 117.7785417  146.2662756  108.99984527
 135.93415293 165.91250216 167.88034762 161.79385781 146.96664187
 160.37309795 172.78946652 130.24443542 165.69867282 157.82064689
 139.42413325 157.14257393 167.64050025 164.64109282 106.35903766
 163.77902878 160.51391794 134.50707085 153.31074226 148.52496984
 169.46475564 162.51435658 132.31856288 157.05905775 116.53235812
 170.79914691 151.5185228  107.68800684 156.69127165 136.8432205
 103.67564044 105.59446561 156.91441438 121.56894951 116.98758767
 139.89964706 173.5767227  101.96777674 168.39685696 120.31226297
 135.99693518 112.81694412 115.9030053  109.75506791 142.97258538
 150.46980138 105.21383808 112.05981791 110.12179696 129.61775109
 146.99809854 155.69564199 112.45911928 134.04789145 141.54169397
 157.78435294 143.65590286 117.88155886 172.59244087 118.88060572
 124.45900842 117.25290196 162.29273975 106.46483098 171.01883512
 120.55172514 146.94837644 122.52498176 145.43623258 162.34450798]"|[109.09040916 110.68280806 119.85820528]|[218.85745396 211.43875544 205.75033251]
2|"[127.35737759 111.20730995 153.1474817  160.02355666 135.67670552
 171.15831889 169.35971493 129.90982897 129.5090367  105.52458307
 128.09764347 107.07288056 159.57084683 116.3338818  127.63693637
 100.58048973 119.68243746 102.16808032 151.11694944 102.6244644
 155.32407743 160.397248   133.67155002 143.00905468 117.35938831
 166.61422819 139.99975538 173.46884842 143.92174359 138.97878924
 115.90087245 124.55090751 103.43382291 113.20783116 102.53892826
 170.21508267 100.1335184  172.32862336 108.21288814 115.10171294
 159.41111842 151.03724353 163.59212381 161.37607636 115.69222846
 133.94455141 109.66000854 169.23400288 127.78259088 163.86224442
 120.79729975 116.70227662 129.60209751 149.31042205 126.67657517
 103.24653673 137.45290116 157.85345341 149.22679582 150.41679147
 116.27642521 108.32310925 168.8532458  143.48976152 145.50834655
 136.56607352 106.67386665 102.25958052 135.86077084 148.13819404
 138.94743306 106.82547729 164.48678881 118.78311512 123.43707172]"|"[132.53707393 154.06695256 117.7785417  146.2662756  108.99984527
 135.93415293 165.91250216 166.88536514 161.79385781 146.96664187
 160.37309795 171.83058218 130.24443542 164.70900152 157.82064689
 139.42413325 157.14257393 167.02959797 164.64109282 106.35903766
 163.77902878 160.51391794 134.50707085 153.31074226 148.52496984
 169.46475564 163.42837886 132.31856288 157.05905775 116.53235812
 169.80999118 151.5185228  107.68800684 156.69127165 136.8432205
 103.67564044 105.59446561 156.91441438 121.56894951 116.98758767
 139.89964706 172.72624615 101.66294231 168.39685696 120.31226297
 135.99693518 112.81694412 115.9030053  109.75506791 142.97258538
 150.46980138 105.21383808 112.05981791 110.12179696 129.61775109
 146.99809854 155.69564199 112.45911928 134.04789145 141.54169397
 157.78435294 143.65590286 117.88155886 171.59274267 118.88060572
 123.74566244 117.25290196 162.29273975 106.46483098 170.01952348
 120.55172514 146.94837644 121.76495051 145.43623258 161.40242045]"|[110.58514569 112.03161166 121.26928274]|[218.73190444 210.78245607 205.24154925]
3|"[127.35737759 111.20730995 153.1474817  160.02355666 135.67670552
 171.15831889 169.35971493 130.01924656 129.17596783 105.52458307
 128.09764347 107.33271538 159.57084683 116.669751   127.63693637
 100.58048973 119.68243746 102.91830771 151.11694944 102.6244644
 155.32407743 160.397248   133.67155002 143.00905468 117.35938831
 166.61422819 139.99975538 173.46884842 143.92174359 138.97878924
 115.95575288 123.55330838 103.43382291 113.20783116 102.53892826
 170.21508267 100.1335184  172.32862336 108.21288814 115.10171294
 159.41111842 151.41821626 163.59212381 161.37607636 115.69222846
 133.94455141 109.66000854 169.23400288 127.78259088 163.86224442
 120.79729975 116.70227662 129.60209751 149.31042205 126.67657517
 103.24653673 137.45290116 157.85345341 149.22679582 150.41679147
 116.27642521 108.32310925 168.8532458  143.65511339 145.50834655
 136.56607352 106.67386665 102.25958052 135.86077084 148.32047839
 138.94743306 106.0454793  164.48678881 118.78311512 123.23486572]"|"[132.53707393 154.06695256 117.7785417  146.2662756  108.99984527
 135.93415293 165.91250216 165.89136927 160.85095531 146.96664187
 160.37309795 170.8649291  130.24443542 163.76709288 157.82064689
 139.42413325 157.14257393 166.36841807 164.64109282 106.35903766
 163.77902878 160.51391794 134.50707085 153.31074226 148.52496984
 169.46475564 163.42837886 132.31856288 157.05905775 116.53235812
 168.81149825 151.44926974 107.68800684 156.69127165 136.8432205
 103.67564044 105.59446561 156.91441438 121.56894951 116.98758767
 139.89964706 171.80165987 101.66294231 168.39685696 120.31226297
 135.99693518 112.81694412 115.9030053  109.75506791 142.97258538
 150.46980138 105.21383808 112.05981791 110.12179696 129.61775109
 146.99809854 155.69564199 112.45911928 134.04789145 141.54169397
 157.78435294 143.65590286 117.88155886 170.60650803 118.88060572
 123.74566244 117.25290196 162.29273975 106.46483098 169.03627763
 120.55172514 146.32259442 121.76495051 145.43623258 160.42307744]"|[112.07868016 113.3780737  122.67685826]|[218.59278295 210.12136609 204.72315638]
4|"[127.35737759 111.20730995 153.1474817  160.02355666 135.67670552
 171.15831889 169.35971493 129.82019091 130.09897269 105.52458307
 127.3699065  107.42936091 159.57084683 117.02993121 127.63693637
 100.58048973 119.68243746 103.52177877 151.11694944 102.6244644
 155.32407743 160.397248   133.67155002 143.00905468 117.35938831
 166.61422819 139.89281999 173.46884842 143.92174359 138.97878924
 115.93884677 123.55330838 103.43382291 113.20783116 102.53892826
 170.21508267 100.1335184  172.32862336 108.21288814 115.10171294
 159.41111842 151.69562508 163.59212381 161.37607636 115.69222846
 133.94455141 109.66000854 169.23400288 127.78259088 163.86224442
 120.79729975 116.70227662 129.60209751 149.31042205 126.67657517
 103.24653673 137.45290116 157.85345341 149.22679582 150.41679147
 116.27642521 108.32310925 168.8532458  143.7709205  145.50834655
 136.56607352 106.67386665 102.25958052 135.86077084 148.40139716
 138.94743306 106.0454793  164.48678881 118.78311512 122.75854215]"|"[132.53707393 154.06695256 117.7785417  146.2662756  108.99984527
 135.93415293 165.91250216 164.91138108 160.466167   146.96664187
 159.68724162 169.86961024 130.24443542 162.83421014 157.82064689
 139.42413325 157.14257393 165.57103317 164.64109282 106.35903766
 163.77902878 160.51391794 134.50707085 153.31074226 148.52496984
 169.46475564 162.43411289 132.31856288 157.05905775 116.53235812
 167.81164117 151.44926974 107.68800684 156.69127165 136.8432205
 103.67564044 105.59446561 156.91441438 121.56894951 116.98758767
 139.89964706 170.8409079  101.66294231 168.39685696 120.31226297
 135.99693518 112.81694412 115.9030053  109.75506791 142.97258538
 150.46980138 105.21383808 112.05981791 110.12179696 129.61775109
 146.99809854 155.69564199 112.45911928 134.04789145 141.54169397
 157.78435294 143.65590286 117.88155886 169.61323631 118.88060572
 123.74566244 117.25290196 162.29273975 106.46483098 168.03955693
 120.55172514 146.32259442 121.76495051 145.43623258 159.54380737]"|[113.57079886 114.72194694 124.0807804 ]|[218.43921934 209.4550293  204.19494939]
5|"[127.35737759 111.20730995 153.1474817  160.02355666 136.675176
 172.14719363 169.35971493 129.64875149 130.02267026 105.52458307
 126.49351696 107.73320642 159.57084683 117.02081594 127.63693637
 100.58048973 119.68243746 104.14516197 151.78591565 102.6244644
 155.32407743 160.397248   133.02011787 143.00905468 117.35938831
 166.61422819 139.372654   173.46884842 143.92174359 138.97878924
 116.15361218 123.55330838 103.43382291 113.20783116 102.53892826
 170.21508267 100.1335184  172.32862336 108.21288814 115.10171294
 158.57677515 151.97468977 163.59212381 161.37607636 115.69222846
 133.94455141 109.66000854 169.23400288 127.78259088 163.86224442
 120.327299   116.70227662 129.60209751 149.31042205 126.67657517
 103.24653673 137.45290116 157.85345341 149.22679582 150.41679147
 116.27642521 108.32310925 168.8532458  143.70659184 145.50834655
 136.56607352 106.67386665 102.25958052 136.34145681 148.22869764
 138.94743306 106.0454793  164.48678881 118.78311512 122.47308127]"|"[132.53707393 154.06695256 117.7785417  146.2662756  108.94455784
 135.78540227 165.91250216 163.92618642 159.46908228 146.96664187
 160.16884453 168.91688892 130.24443542 161.83425168 157.82064689
 139.42413325 157.14257393 164.78911669 165.38438564 106.35903766
 163.77902878 160.51391794 135.26577775 153.31074226 148.52496984
 169.46475564 161.5800477  132.31856288 157.05905775 116.53235812
 166.8349755  151.44926974 107.68800684 156.69127165 136.8432205
 103.67564044 105.59446561 156.91441438 121.56894951 116.98758767
 139.34840183 169.8806356  101.66294231 168.39685696 120.31226297
 135.99693518 112.81694412 115.9030053  109.75506791 142.97258538
 151.35246739 105.21383808 112.05981791 110.12179696 129.61775109
 146.99809854 155.69564199 112.45911928 134.04789145 141.54169397
 157.78435294 143.65590286 117.88155886 168.61530754 118.88060572
 123.74566244 117.25290196 162.29273975 105.58793818 167.05458237
 120.55172514 146.32259442 121.76495051 145.43623258 158.58541701]"|[115.06127352 116.06300627 125.48088808]|[218.27044343 208.78304726 203.65671293]
6|"[127.35737759 111.20730995 153.1474817  160.02355666 136.675176
 172.14719363 169.35971493 129.34382716 129.54230143 105.52458307
 126.16233707 107.83793249 159.57084683 116.88292862 127.63693637
 100.58048973 119.68243746 104.57596702 151.78591565 102.6244644
 155.32407743 160.397248   133.02011787 143.97756847 117.35938831
 166.61422819 138.67720925 173.46884842 143.92174359 138.97878924
 116.19282223 123.55330838 103.43382291 113.20783116 102.53892826
 170.21508267 100.1335184  172.32862336 108.21288814 115.10171294
 157.98913508 152.3152528  163.59212381 161.37607636 115.69222846
 133.94455141 109.66000854 169.23400288 127.78259088 163.86224442
 120.327299   116.70227662 129.60209751 149.31042205 126.67657517
 103.24653673 137.45290116 157.85345341 149.22679582 150.41679147
 116.27642521 108.32310925 168.8532458  143.64441326 145.50834655
 136.56607352 106.67386665 102.25958052 136.34145681 148.3116177
 138.94743306 106.0454793  164.48678881 118.78311512 122.47308127]"|"[132.53707393 154.06695256 117.7785417  146.2662756  108.94455784
 135.78540227 165.91250216 162.97380984 158.5920157  146.96664187
 159.2252769  167.92238781 130.24443542 160.84380376 157.82064689
 139.42413325 157.14257393 163.88667167 165.38438564 106.35903766
 163.77902878 160.51391794 135.26577775 153.55970217 148.52496984
 169.46475564 160.86146814 132.31856288 157.05905775 116.53235812
 165.83574451 151.44926974 107.68800684 156.69127165 136.8432205
 103.67564044 105.59446561 156.91441438 121.56894951 116.98758767
 138.53927937 168.94041391 101.66294231 168.39685696 120.31226297
 135.99693518 112.81694412 115.9030053  109.75506791 142.97258538
 151.35246739 105.21383808 112.05981791 110.12179696 129.61775109
 146.99809854 155.69564199 112.45911928 134.04789145 141.54169397
 157.78435294 143.65590286 117.88155886 167.6172425  118.88060572
 123.74566244 117.25290196 162.29273975 105.58793818 166.05802617
 120.55172514 146.32259442 121.76495051 145.43623258 158.58541701]"|[116.54986065 117.40104433 126.87700904]|[218.08575894 208.10506927 203.1082184 ]
7|"[127.35737759 111.20730995 153.1474817  160.02355666 136.675176
 172.14719363 170.32770444 129.27516021 128.83820914 105.52458307
 126.12596526 107.97032412 159.57084683 116.84225567 127.63693637
 100.58048973 119.68243746 104.57596702 151.78591565 102.6244644
 155.32407743 160.397248   133.02011787 143.97756847 117.35938831
 166.61422819 137.82604545 173.46884842 143.92174359 138.97878924
 116.16017957 123.55330838 103.43382291 113.20783116 102.53892826
 169.30101682 100.1335184  172.32862336 108.21288814 115.10171294
 157.98913508 152.43008744 164.53047098 161.37607636 115.69222846
 133.94455141 109.66000854 169.23400288 127.78259088 163.86224442
 120.327299   116.70227662 129.60209751 150.27794628 126.67657517
 103.24653673 137.45290116 157.85345341 149.22679582 150.41679147
 116.27642521 108.32310925 168.8532458  143.76294945 145.50834655
 136.56607352 106.67386665 102.25958052 136.34145681 148.36865381
 138.94743306 106.0454793  164.48678881 118.78311512 121.61411715]"|"[132.53707393 154.06695256 117.7785417  146.2662756  108.94455784
 135.78540227 166.16349283 161.9761702  157.88190722 146.96664187
 158.22593857 166.93119033 130.24443542 159.84463125 157.82064689
 139.42413325 157.14257393 163.88667167 165.38438564 106.35903766
 163.77902878 160.51391794 135.26577775 153.55970217 148.52496984
 169.46475564 160.33656797 132.31856288 157.05905775 116.53235812
 164.83627743 151.44926974 107.68800684 156.69127165 136.8432205
 104.08120624 105.59446561 156.91441438 121.56894951 116.98758767
 138.53927937 167.94702929 101.31724797 168.39685696 120.31226297
 135.99693518 112.81694412 115.9030053  109.75506791 142.97258538
 151.35246739 105.21383808 112.05981791 109.86901867 129.61775109
 146.99809854 155.69564199 112.45911928 134.04789145 141.54169397
 157.78435294 143.65590286 117.88155886 166.62429277 118.88060572
 123.74566244 117.25290196 162.29273975 105.58793818 165.05965405
 120.55172514 146.32259442 121.76495051 145.43623258 158.07338124]"|[118.03630086 118.73586774 128.26895826]|[217.884524   207.4207839  202.54922164]
8|"[127.35737759 111.20730995 153.1474817  160.02355666 136.675176
 172.14719363 170.32770444 128.85092719 129.59873863 105.52458307
 125.24164086 108.30417562 159.57084683 116.77291961 127.35339945
 100.58048973 119.68243746 104.57596702 152.08663791 102.6244644
 155.32407743 160.397248   133.02011787 143.97756847 117.35938831
 166.61422819 136.96173996 173.46884842 143.92174359 138.97878924
 116.11657386 123.55330838 103.43382291 113.20783116 102.53892826
 169.30101682 100.1335184  172.32862336 108.21288814 115.10171294
 157.98913508 152.56595554 164.53047098 161.37607636 115.69222846
 133.94455141 109.66000854 169.23400288 127.78259088 163.86224442
 120.327299   115.86857057 129.60209751 150.27794628 126.67657517
 103.23662765 137.45290116 157.85345341 149.22679582 150.41679147
 115.98368249 108.32310925 168.8532458  143.90528786 145.50834655
 136.56607352 106.67386665 102.25958052 136.34145681 148.4842493
 138.94743306 106.0454793  164.48678881 118.78311512 120.82306026]"|"[132.53707393 154.06695256 117.7785417  146.2662756  108.94455784
 135.78540227 166.16349283 161.07061713 157.23260383 146.96664187
 157.75906562 165.98856465 130.24443542 158.84703789 156.86168557
 139.42413325 157.14257393 163.88667167 164.43067388 106.35903766
 163.77902878 160.51391794 135.26577775 153.55970217 148.52496984
 169.46475564 159.83360076 132.31856288 157.05905775 116.53235812
 163.83722861 151.44926974 107.68800684 156.69127165 136.8432205
 104.08120624 105.59446561 156.91441438 121.56894951 116.98758767
 138.53927937 166.95630236 101.31724797 168.39685696 120.31226297
 135.99693518 112.81694412 115.9030053  109.75506791 142.97258538
 151.35246739 104.66162958 112.05981791 109.86901867 129.61775109
 147.99804944 155.69564199 112.45911928 134.04789145 141.54169397
 156.8281617  143.65590286 117.88155886 165.63447472 118.88060572
 123.74566244 117.25290196 162.29273975 105.58793818 164.06635768
 120.55172514 146.32259442 121.76495051 145.43623258 157.46163864]"|[119.52113729 120.06394512 129.65595351]|[217.67177822 206.72349595 201.97804374]
9|"[127.35737759 111.20730995 153.1474817  160.02355666 136.675176
 172.14719363 170.32770444 128.40163823 128.87348795 105.52458307
 124.67821736 108.5804161  159.57084683 116.77291961 127.35339945
 100.58048973 119.68243746 104.57596702 152.47052518 102.6244644
 155.32407743 160.397248   133.02011787 143.97756847 117.35938831
 166.61422819 136.33636374 173.46884842 143.92174359 138.97878924
 115.97147388 123.55330838 103.43382291 113.20783116 102.53892826
 169.30101682 100.1335184  172.32862336 108.21288814 115.10171294
 157.98913508 152.75880586 164.53047098 161.37607636 115.69222846
 133.94455141 109.66000854 169.23400288 127.78259088 163.86224442
 120.327299   115.86857057 129.60209751 150.27794628 126.67657517
 103.23662765 137.45290116 157.85345341 149.22679582 150.41679147
 115.98368249 108.32310925 168.8532458  143.92557779 145.50834655
 136.56607352 106.67386665 102.25958052 136.34145681 148.61006282
 138.94743306 106.0454793  164.48678881 118.78311512 120.82306026]"|"[132.53707393 154.06695256 117.7785417  146.2662756  108.94455784
 135.78540227 166.16349283 160.17723064 156.54411894 146.96664187
 156.93289738 165.0274761  130.24443542 158.84703789 156.86168557
 139.42413325 157.14257393 163.88667167 163.50729392 106.35903766
 163.77902878 160.51391794 135.26577775 153.55970217 148.52496984
 169.46475564 159.05327737 132.31856288 157.05905775 116.53235812
 162.84781161 151.44926974 107.68800684 156.69127165 136.8432205
 104.08120624 105.59446561 156.91441438 121.56894951 116.98758767
 138.53927937 165.97507417 101.31724797 168.39685696 120.31226297
 135.99693518 112.81694412 115.9030053  109.75506791 142.97258538
 151.35246739 104.66162958 112.05981791 109.86901867 129.61775109
 147.99804944 155.69564199 112.45911928 134.04789145 141.54169397
 156.8281617  143.65590286 117.88155886 164.63468058 118.88060572
 123.74566244 117.25290196 162.29273975 105.58793818 163.07430377
 120.55172514 146.32259442 121.76495051 145.43623258 157.46163864]"|[121.00354259 121.38872408 131.03875827]|[217.44270499 206.01996151 201.39679424]
