|sheep_x_positions|sheep_y_positions|dog_x_positions|dog_y_positions
0|"[164.32278901 150.27444416 134.09104824 148.38804465 134.65063106
 154.59853672 127.93999673 103.24616323 108.36041454 166.17757766
 132.49917048 125.26796572 119.16767181 166.92869598 141.09791962
 154.11826291 161.01455883 113.00423675 103.36973626 159.14942532
 117.85293639 101.21530989 130.9211066  134.71646489 159.23695645
 174.51141287 151.69077446 124.24412565 139.93655497 156.37853961
 120.72912022 145.18524643 147.43155556 114.33612467 124.25390146
 118.14353169 166.35314567 101.05395695 143.69940218 135.83908612
 123.28182805 147.54185518 164.10127029 145.53993719 137.21826671
 159.85845093 134.80450892 131.0609835  164.16753388 142.53209105
 122.51612213 171.80759269 121.21238742 148.5929254  140.22970353
 134.38760997 123.9949826  173.67592382 119.22817519 161.52557617
 143.43495185 117.8172127  172.5719787  111.4816696  123.49641911
 154.42166402 143.50320502 103.74766135 100.14177413 168.69693081
 145.20924965 130.00410192 101.65587047 166.56311264 154.63440068]"|"[132.31383892 124.03068533 120.54898572 172.16882059 107.80165051
 173.46233234 150.46954747 123.66110221 115.48192278 137.85880831
 105.90949045 113.93814989 151.52764356 155.0805236  118.08442917
 146.21713847 154.24911744 116.57671669 121.84502466 117.70055545
 117.02725667 107.93981665 160.90191326 136.7509567  111.13062588
 111.82893255 110.54023369 146.10482015 142.70219993 147.96779666
 173.11641432 130.981571   117.56030629 148.70671156 121.20175766
 125.32312245 145.72507294 148.45981699 164.12727314 103.18128095
 162.98524525 103.26061853 135.548642   138.2481428  161.83049625
 147.99144832 122.67631776 142.17029115 159.51665073 132.82082161
 127.1712454  156.40656534 126.22109911 110.90334122 121.74359483
 126.86015385 103.35030897 118.11204713 142.21770759 158.4597601
 173.14798364 133.86492198 145.20179407 103.49287458 154.47454285
 125.13277503 137.64593007 150.04295827 164.86221471 126.98353717
 114.97030504 102.83878818 110.11440253 113.57944142 158.36064753]"|[194.32677379 198.18173888 172.35806336]|[219.91841628 218.16524985 200.27078004]
1|"[164.32278901 150.27444416 134.09104824 148.42504599 134.65063106
 153.85477974 127.93999673 103.24616323 108.36041454 166.17757766
 132.49917048 125.26796572 119.16767181 166.92869598 141.09791962
 154.11826291 161.01455883 113.00423675 103.36973626 159.14942532
 117.85293639 101.21530989 130.9211066  134.71646489 159.23695645
 174.51141287 151.69077446 124.24412565 139.93655497 156.37853961
 120.72912022 145.18524643 147.43155556 114.33612467 124.25390146
 118.14353169 166.35314567 101.05395695 143.69940218 135.83908612
 123.28182805 147.54185518 164.10127029 145.53993719 137.21826671
 159.85845093 134.80450892 131.0609835  163.80485726 142.82731233
 122.51612213 171.57191819 121.21238742 148.5929254  140.22970353
 134.38760997 123.9949826  173.67592382 119.22817519 160.72673301
 143.82793177 117.8172127  172.5719787  111.4816696  123.49641911
 154.42166402 143.50320502 103.74766135 100.14177413 168.69693081
 145.20924965 130.00410192 101.65587047 166.56311264 154.63440068]"|"[132.31383892 124.03068533 120.54898572 171.16950538 107.80165051
 172.79388223 150.46954747 123.66110221 115.48192278 137.85880831
 105.90949045 113.93814989 151.52764356 155.0805236  118.08442917
 146.21713847 154.24911744 116.57671669 121.84502466 117.70055545
 117.02725667 107.93981665 160.90191326 136.7509567  111.13062588
 111.82893255 110.54023369 146.10482015 142.70219993 147.96779666
 173.11641432 130.981571   117.56030629 148.70671156 121.20175766
 125.32312245 145.72507294 148.45981699 164.12727314 103.18128095
 162.98524525 103.26061853 135.548642   138.2481428  161.83049625
 147.99144832 122.67631776 142.17029115 158.58473568 133.77625051
 127.1712454  155.4347333  126.22109911 110.90334122 121.74359483
 126.86015385 103.35030897 118.11204713 142.21770759 157.85822074
 172.22843659 133.86492198 145.20179407 103.49287458 154.47454285
 125.13277503 137.64593007 150.04295827 164.86221471 126.98353717
 114.97030504 102.83878818 110.11440253 113.57944142 158.36064753]"|[193.05368368 197.42990256 171.50302534]|[219.12516881 216.86727368 199.03833937]
2|"[164.32278901 150.27444416 134.09104824 148.59837512 134.65063106
 153.54607506 127.93999673 103.24616323 108.36041454 166.17757766
 132.49917048 125.26796572 119.16767181 166.32241792 141.09791962
 154.11826291 161.01455883 113.00423675 103.36973626 159.14942532
 117.85293639 101.21530989 131.566791   134.71646489 159.23695645
 174.51141287 151.69077446 124.24412565 139.93655497 156.37853961
 120.72912022 145.18524643 147.43155556 114.33612467 124.25390146
 118.14353169 166.35314567 101.05395695 144.45912975 135.83908612
 123.28182805 147.54185518 164.10127029 145.53993719 137.21826671
 159.85845093 134.80450892 131.0609835  163.28507968 142.82731233
 122.51612213 170.87838947 121.21238742 148.5929254  140.22970353
 134.38760997 123.9949826  173.67592382 119.22817519 160.0548197
 144.03026355 117.8172127  172.5719787  111.4816696  123.49641911
 154.42166402 143.50320502 103.74766135 100.14177413 168.69693081
 144.84770371 130.00410192 101.75631071 166.56311264 155.41837289]"|"[132.31383892 124.03068533 120.54898572 170.18464142 107.80165051
 171.8427243  150.46954747 123.66110221 115.48192278 137.85880831
 105.90949045 113.93814989 151.52764356 154.28527086 118.08442917
 146.21713847 154.24911744 116.57671669 121.84502466 117.70055545
 117.02725667 107.93981665 160.13830888 136.7509567  111.13062588
 111.82893255 110.54023369 146.10482015 142.70219993 147.96779666
 173.11641432 130.981571   117.56030629 148.70671156 121.20175766
 125.32312245 145.72507294 148.45981699 163.47703163 103.18128095
 162.98524525 103.26061853 135.548642   138.2481428  161.83049625
 147.99144832 122.67631776 142.17029115 157.73043405 133.77625051
 127.1712454  154.71430432 126.22109911 110.90334122 121.74359483
 126.86015385 103.35030897 118.11204713 142.21770759 157.11759094
 171.24911956 133.86492198 145.20179407 103.49287458 154.47454285
 125.13277503 137.64593007 150.04295827 164.86221471 126.98353717
 115.90265934 102.83878818 111.10934563 113.57944142 157.7398516 ]"|[192.77316287 197.62212506 171.6905175 ]|[217.6516329  215.37964116 197.55010327]
3|"[164.32278901 150.27444416 134.09104824 148.6859545  134.65063106
 153.16212376 127.93999673 103.24616323 108.36041454 166.17757766
 132.49917048 125.26796572 119.16767181 165.93585655 141.09791962
 154.11826291 160.7330473  113.00423675 103.36973626 159.14942532
 116.92977746 101.21530989 131.566791   134.71646489 159.23695645
 174.51141287 151.69077446 124.24412565 139.93655497 156.37853961
 120.72912022 145.18524643 147.43155556 114.33612467 123.25421157
 118.14353169 166.35314567 101.05395695 145.20212654 135.83908612
 123.28182805 147.54185518 164.10127029 145.53993719 138.03709932
 159.85845093 134.80450892 131.0609835  162.73761922 142.93033019
 122.51612213 170.03618872 121.21238742 148.5929254  140.22970353
 134.38760997 123.9949826  173.67592382 119.22817519 159.58383978
 143.87607305 117.10972612 172.5719787  111.4816696  123.49641911
 154.42166402 143.50320502 103.74766135 100.14177413 168.69693081
 144.84770371 130.00410192 101.75631071 166.56311264 156.20483694]"|"[132.31383892 124.03068533 120.54898572 169.18848388 107.80165051
 170.91937095 150.46954747 123.66110221 115.48192278 137.85880831
 105.90949045 113.93814989 151.52764356 153.36300718 118.08442917
 146.21713847 153.28955959 116.57671669 121.84502466 117.70055545
 117.41167516 107.93981665 160.13830888 136.7509567  111.13062588
 111.82893255 110.54023369 146.10482015 142.70219993 147.96779666
 173.11641432 130.981571   117.56030629 148.70671156 121.22665981
 125.32312245 145.72507294 148.45981699 162.80773664 103.18128095
 162.98524525 103.26061853 135.548642   138.2481428  162.40452861
 147.99144832 122.67631776 142.17029115 156.8936025  134.77093002
 127.1712454  154.17514025 126.22109911 110.90334122 121.74359483
 126.86015385 103.35030897 118.11204713 142.21770759 156.235447
 170.26107842 134.57164876 145.20179407 103.49287458 154.47454285
 125.13277503 137.64593007 150.04295827 164.86221471 126.98353717
 115.90265934 102.83878818 111.10934563 113.57944142 157.12221554]"|[192.45063084 197.78215943 171.84471256]|[216.18671888 213.88820259 196.05804969]
4|"[164.32278901 150.27444416 134.09104824 148.85954394 134.65063106
 152.89056563 127.93999673 103.24616323 108.36041454 166.17757766
 132.49917048 125.26796572 119.16767181 165.39105383 140.30820994
 154.11826291 160.29433385 113.00423675 103.36973626 158.15178695
 116.92977746 101.21530989 131.566791   134.71646489 159.23695645
 174.51141287 151.69077446 124.24412565 139.93655497 156.37853961
 120.72912022 145.18524643 147.43155556 114.33612467 123.25421157
 118.14353169 166.35314567 101.05395695 145.94468848 136.23217898
 123.28182805 147.54185518 164.10127029 145.53993719 138.03709932
 159.85845093 134.80450892 131.0609835  162.27708551 142.93033019
 122.51612213 169.20445837 121.21238742 148.5929254  140.22970353
 134.38760997 123.9949826  173.67592382 119.22817519 159.38763425
 143.89910286 117.10972612 172.5719787  111.4816696  123.49641911
 154.42166402 143.50320502 103.74766135 100.14177413 168.69693081
 144.84770371 129.1063387  101.75631071 166.56311264 156.00701162]"|"[132.31383892 124.03068533 120.54898572 168.20366577 107.80165051
 169.95694891 150.46954747 123.66110221 115.48192278 137.85880831
 105.90949045 113.93814989 151.52764356 152.52444293 117.47094842
 146.21713847 152.39093258 116.57671669 121.84502466 117.63187006
 117.41167516 107.93981665 160.13830888 136.7509567  111.13062588
 111.82893255 110.54023369 146.10482015 142.70219993 147.96779666
 173.11641432 130.981571   117.56030629 148.70671156 121.22665981
 125.32312245 145.72507294 148.45981699 162.13795925 104.10077973
 162.98524525 103.26061853 135.548642   138.2481428  162.40452861
 147.99144832 122.67631776 142.17029115 156.00596029 134.77093002
 127.1712454  153.61996044 126.22109911 110.90334122 121.74359483
 126.86015385 103.35030897 118.11204713 142.21770759 155.25488421
 169.26134364 134.57164876 145.20179407 103.49287458 154.47454285
 125.13277503 137.64593007 150.04295827 164.86221471 126.98353717
 115.90265934 103.27926654 111.10934563 113.57944142 156.14197825]"|[192.08028413 197.9024325  171.95907564]|[214.73315659 212.39303224 194.56241569]
5|"[164.32278901 150.27444416 134.09104824 148.74852798 134.65063106
 152.77905813 127.93999673 102.79849428 108.36041454 166.17757766
 132.49917048 125.26796572 119.16767181 164.89385424 140.30820994
 154.11826291 159.86340146 113.00423675 103.36973626 158.15178695
 116.92977746 101.21530989 131.566791   134.71646489 159.23695645
 174.51141287 151.69077446 124.24412565 139.93655497 156.37853961
 120.72912022 145.18524643 147.43155556 114.33612467 123.25421157
 118.14353169 166.35314567 101.05395695 146.7013905  136.23217898
 123.28182805 147.54185518 164.10127029 144.53997856 138.4268262
 159.85845093 135.55755029 131.0609835  161.70641256 142.93033019
 122.51612213 168.47446128 121.21238742 148.5929254  140.22970353
 134.38760997 123.9949826  173.67592382 119.22817519 159.38889918
 143.79167074 117.10972612 172.5719787  111.4816696  123.49641911
 154.42166402 143.50320502 103.74766135 100.14177413 168.69693081
 145.84500097 129.1063387  101.75631071 166.56311264 156.37214078]"|"[132.31383892 124.03068533 120.54898572 167.20984714 107.80165051
 168.96318532 150.46954747 122.76690284 115.48192278 137.85880831
 105.90949045 113.93814989 151.52764356 151.65680673 117.47094842
 146.21713847 151.48854836 116.57671669 121.84502466 117.63187006
 117.41167516 107.93981665 160.13830888 136.7509567  111.13062588
 111.82893255 110.54023369 146.10482015 142.70219993 147.96779666
 173.11641432 130.981571   117.56030629 148.70671156 121.22665981
 125.32312245 145.72507294 148.45981699 161.48419931 104.10077973
 162.98524525 103.26061853 135.548642   138.257239   163.3254591
 147.99144832 123.33429093 142.17029115 155.18478285 134.77093002
 127.1712454  152.93651018 126.22109911 110.90334122 121.74359483
 126.86015385 103.35030897 118.11204713 142.21770759 154.25488501
 168.26713122 134.57164876 145.20179407 103.49287458 154.47454285
 125.13277503 137.64593007 150.04295827 164.86221471 126.98353717
 115.97613161 103.27926654 111.10934563 113.57944142 155.21102138]"|[190.78845949 197.04548829 171.00904258]|[213.970799   211.16191623 193.40162406]
6|"[164.32278901 150.27444416 134.09104824 148.80608786 134.65063106
 152.72772676 127.93999673 101.7985235  108.36041454 166.17757766
 132.49917048 125.26796572 119.16767181 164.45509156 140.30820994
 154.11826291 159.96101481 113.00423675 103.36973626 158.15178695
 116.92977746 101.21530989 131.566791   134.71646489 159.23695645
 174.51141287 151.69077446 124.24412565 139.93655497 156.37853961
 120.72912022 145.18524643 147.43155556 114.33612467 123.25421157
 118.14353169 165.87100688 101.05395695 147.13345033 136.23217898
 123.28182805 147.54185518 164.10127029 144.53997856 138.88825069
 159.85845093 135.55755029 131.0609835  161.36625737 142.93033019
 122.51612213 167.81327706 121.21238742 148.5929254  140.22970353
 134.38760997 123.9949826  173.67592382 119.22817519 159.28841475
 143.92678527 117.10972612 172.5719787  111.4816696  123.49641911
 154.42166402 143.50320502 103.74766135 100.14177413 168.69693081
 145.84500097 129.1063387  101.75631071 166.56311264 156.98570304]"|"[132.31383892 124.03068533 120.54898572 166.21150509 107.80165051
 167.96450364 150.46954747 122.75925926 115.48192278 137.85880831
 105.90949045 113.93814989 151.52764356 150.75820375 117.47094842
 146.21713847 150.49332395 116.57671669 121.84502466 117.63187006
 117.41167516 107.93981665 160.13830888 136.7509567  111.13062588
 111.82893255 110.54023369 146.10482015 142.70219993 147.96779666
 173.11641432 130.981571   117.56030629 148.70671156 121.22665981
 125.32312245 146.6011678  148.45981699 160.58235437 104.10077973
 162.98524525 103.26061853 135.548642   138.257239   162.43827961
 147.99144832 123.33429093 142.17029115 154.24441354 134.77093002
 127.1712454  152.18628659 126.22109911 110.90334122 121.74359483
 126.86015385 103.35030897 118.11204713 142.21770759 153.25994638
 167.27630123 134.57164876 145.20179407 103.49287458 154.47454285
 125.13277503 137.64593007 150.04295827 164.86221471 126.98353717
 115.97613161 103.27926654 111.10934563 113.57944142 154.42137503]"|[189.52301468 196.21182462 170.0883319 ]|[213.16541124 209.91491788 192.21744002]
7|"[164.32278901 150.27444416 133.09549333 148.70999501 134.65063106
 152.72883903 127.93999673 101.7985235  108.36041454 166.17757766
 132.49917048 125.26796572 119.16767181 163.98643381 140.30820994
 154.11826291 159.70299248 113.00423675 103.36973626 158.15178695
 116.92977746 101.21530989 131.566791   134.71646489 158.43692456
 174.51141287 151.69077446 124.24412565 139.93655497 156.37853961
 120.72912022 145.18524643 147.43155556 114.33612467 123.25421157
 118.14353169 165.87100688 101.05395695 147.63329701 136.23217898
 123.28182805 147.54185518 164.10127029 144.53997856 138.83266295
 159.85845093 135.55755029 131.0609835  161.1449411  142.93033019
 122.51612213 167.12218733 121.21238742 148.5929254  140.22970353
 134.38760997 123.9949826  173.67592382 119.22817519 159.41059203
 143.88156144 117.10972612 172.5719787  111.4816696  123.49641911
 154.42166402 143.50320502 103.74766135 100.14177413 168.69693081
 145.84500097 129.1063387  101.75631071 166.56311264 157.53519904]"|"[132.31383892 124.03068533 120.64316862 165.21613271 107.80165051
 166.96450426 150.46954747 122.75925926 115.48192278 137.85880831
 105.90949045 113.93814989 151.52764356 149.87482393 117.47094842
 146.21713847 149.52718499 116.57671669 121.84502466 117.63187006
 117.41167516 107.93981665 160.13830888 136.7509567  110.53066841
 111.82893255 110.54023369 146.10482015 142.70219993 147.96779666
 173.11641432 130.981571   117.56030629 148.70671156 121.22665981
 125.32312245 146.6011678  148.45981699 159.71624046 104.10077973
 162.98524525 103.26061853 135.548642   138.257239   161.43982581
 147.99144832 123.33429093 142.17029115 153.26921145 134.77093002
 127.1712454  151.46351762 126.22109911 110.90334122 121.74359483
 126.86015385 103.35030897 118.11204713 142.21770759 152.26743809
 166.27732435 134.57164876 145.20179407 103.49287458 154.47454285
 125.13277503 137.64593007 150.04295827 164.86221471 126.98353717
 115.97613161 103.27926654 111.10934563 113.57944142 153.58587869]"|[188.28621691 195.40074439 169.19951423]|[212.31668793 208.65311407 191.00913412]
8|"[164.32278901 150.27444416 133.09549333 148.87054902 134.65063106
 152.77865703 127.93999673 101.7985235  109.20431636 166.17757766
 132.49917048 125.26796572 118.4540005  163.31285026 140.30820994
 154.11826291 158.85761387 113.00423675 103.36973626 158.15178695
 116.92977746 101.21530989 131.566791   134.71646489 158.88269287
 174.51141287 151.69077446 124.24412565 139.93655497 156.53468031
 120.72912022 146.17089915 147.43155556 114.33612467 123.25421157
 118.14353169 164.97633778 101.05395695 147.91185119 136.23217898
 123.28182805 147.54185518 164.10127029 144.53997856 138.54487176
 159.72806039 135.55755029 131.0609835  160.8746795  142.93033019
 122.51612213 166.5043395  121.21238742 148.81624349 140.22970353
 134.38760997 123.9949826  173.67592382 119.22817519 159.65813099
 143.85406926 117.10972612 172.5719787  111.4816696  122.65329909
 154.42166402 143.50320502 103.74766135 100.14177413 168.69693081
 145.84500097 129.1063387  101.75631071 166.56311264 157.79826847]"|"[132.31383892 124.03068533 120.64316862 164.22910566 107.80165051
 165.96574595 150.46954747 122.75925926 116.01842042 137.85880831
 105.90949045 113.93814989 150.82716282 149.13571284 117.47094842
 146.21713847 150.06135257 116.57671669 121.84502466 117.63187006
 117.41167516 107.93981665 160.13830888 136.7509567  111.42581678
 111.82893255 110.54023369 146.10482015 142.70219993 146.98006183
 173.11641432 130.812785   117.56030629 148.70671156 121.22665981
 125.32312245 146.15443835 148.45981699 158.75581994 104.10077973
 162.98524525 103.26061853 135.548642   138.257239   160.48213262
 146.99998561 123.33429093 142.17029115 152.30642452 134.77093002
 127.1712454  150.67721993 126.22109911 111.87808685 121.74359483
 126.86015385 103.35030897 118.11204713 142.21770759 151.29856015
 165.27770234 134.57164876 145.20179407 103.49287458 155.01226828
 125.13277503 137.64593007 150.04295827 164.86221471 126.98353717
 115.97613161 103.27926654 111.10934563 113.57944142 152.62110178]"|[187.08020986 194.61181553 168.34490917]|[211.42475351 207.37734322 189.7763932 ]
9|"[164.32278901 150.27444416 133.09549333 149.07006399 134.65063106
 152.58118392 127.93999673 101.7985235  109.20431636 166.17757766
 132.49917048 125.26796572 118.4540005  162.45115752 140.30820994
 153.22976207 158.22694719 113.00423675 103.36973626 158.15178695
 117.52256662 101.21530989 131.566791   134.71646489 158.88269287
 174.51141287 151.69077446 124.24412565 139.93655497 156.17250213
 120.72912022 146.17089915 147.43155556 114.33612467 123.25421157
 118.14353169 164.19755958 101.05395695 148.18280549 136.23217898
 123.28182805 147.54185518 164.10127029 144.53997856 138.16658564
 159.51749791 135.55755029 131.0609835  161.56377541 142.93033019
 122.51612213 165.81892874 121.21238742 148.81624349 140.22970353
 135.37808012 123.9949826  173.67592382 119.22817519 158.67735284
 144.1520825  117.10972612 171.77021352 111.4816696  122.65329909
 154.42166402 143.50320502 103.74766135 100.14177413 168.69693081
 145.84500097 129.1063387  101.75631071 166.56311264 157.69862223]"|"[132.31383892 124.03068533 120.64316862 163.24921088 107.80165051
 164.98543764 150.46954747 122.75925926 116.01842042 137.85880831
 105.90949045 113.93814989 150.82716282 148.62828244 117.47094842
 145.75826349 149.28529874 116.57671669 121.84502466 117.63187006
 118.21703285 107.93981665 160.13830888 136.7509567  111.42581678
 111.82893255 110.54023369 146.10482015 142.70219993 146.04795295
 173.11641432 130.812785   117.56030629 148.70671156 121.22665981
 125.32312245 145.52713897 148.45981699 157.79322773 104.10077973
 162.98524525 103.26061853 135.548642   138.257239   159.5564439
 146.02240521 123.33429093 142.17029115 151.58175437 134.77093002
 127.1712454  149.94906329 126.22109911 111.87808685 121.74359483
 126.72242628 103.35030897 118.11204713 142.21770759 151.10343399
 164.3231406  134.57164876 144.60415488 103.49287458 155.01226828
 125.13277503 137.64593007 150.04295827 164.86221471 126.98353717
 115.97613161 103.27926654 111.10934563 113.57944142 151.62607886]"|[187.11849361 194.92816661 168.70961356]|[209.92524214 205.91108199 188.32140498]
