,flock_gcm,avg_sheep_dist_from_gcm,furthest_sheep_from_gcm
0,"[125.37464370599999, 121.9794808724]",76.53539029092795,130.42141426820564
1,"[125.33443010369997, 122.0282818735]",76.51643067679899,130.4300759558891
2,"[125.33978953749998, 122.0729772402]",76.49352465603604,130.46659552046262
3,"[125.3563556315, 122.11619094129998]",76.49028359158315,130.50961568737318
4,"[125.3862491025, 122.17582067120001]",76.50468181085238,130.5737429270306
5,"[125.41564208460002, 122.21625604760001]",76.47035201674791,130.62340315840888
6,"[125.45227232610002, 122.27178426870003]",76.43280325794352,130.68907297661494
7,"[125.47533170160001, 122.322535285]",76.41470964115528,130.74204334542856
8,"[125.50807387140001, 122.40573282779998]",76.4071095267502,130.82546137519458
9,"[125.52350266719999, 122.45410856120002]",76.3757193179012,130.87152777452923
10,"[125.5431526918, 122.47459287140002]",76.3419830677388,130.89990640390153
11,"[125.53470935420005, 122.54198885569998]",76.28713012677038,130.9438489434889
12,"[125.53516851090001, 122.59006605149997]",76.23222331250872,130.9795891287886
13,"[125.53775715820002, 122.65177109659997]",76.18409142944324,131.18581000912107
14,"[125.52594682460003, 122.68937510039994]",76.14746534567539,131.274820017431
15,"[125.50002394870003, 122.74463795419993]",76.11677363409477,131.68076819289402
16,"[125.51818058930003, 122.80829737609993]",76.10966700283122,130.9078373039878
17,"[125.45446846640003, 122.85532408209991]",76.1030485047465,130.92369958465696
18,"[125.38433550900001, 122.91176960409996]",76.0636018504697,131.10362629926536
19,"[125.3577919784, 122.96409056279995]",76.05977676503362,131.3365909550037
20,"[125.30224411840003, 123.01648389259995]",76.05317538161864,131.59891090390173
21,"[125.27541542860001, 123.06373322279995]",76.02019781613102,131.12499422143978
22,"[125.23894153570001, 123.13592246019998]",76.01747436728756,131.0901179275897
23,"[125.17902484070002, 123.17077803539998]",76.04714863327783,131.25090629279808
24,"[125.14066158620003, 123.24922906819998]",76.00406313381968,130.5366603267589
25,"[125.09308360510003, 123.31480963849995]",75.99114295827769,130.33777619127568
26,"[125.02942777860004, 123.39056389339996]",75.9968940549171,130.78991687154334
27,"[124.97822967670001, 123.45866701959996]",76.01489246397676,130.72368872003574
28,"[124.94319987749999, 123.53788521929995]",76.00872912794287,130.93186404938743
29,"[124.88407574659999, 123.59328176799995]",75.97875563370509,130.53116460009954
30,"[124.7865138187, 123.65149329349997]",75.9795010826364,131.03579854704887
31,"[124.76192180039996, 123.78239757]",75.92615420616933,130.4471398211673
32,"[124.65168882709997, 123.83082392429998]",75.88999421375364,130.82968286317436
33,"[124.5649469938, 123.9000454319]",75.91904417768704,131.8033509394361
34,"[124.5022827006, 123.98891142120002]",75.87699024668082,131.50802370526236
35,"[124.42985762929999, 124.07806331480002]",75.84895575937502,131.72155269619174
36,"[124.38574997670001, 124.2315456015]",75.80098762110067,130.94575139016533
37,"[124.28952163650001, 124.3119997854]",75.76881445448106,131.01325767712174
38,"[124.21381654369999, 124.37686416769996]",75.75639318368457,131.28185983922867
