|sheep_x_positions|sheep_y_positions|dog_x_positions|dog_y_positions
0|"[127.82484349 135.92171179 152.23963646  63.85412154  61.57508381
  77.48689649  91.34583597  61.86061038 180.37200174  77.49941806
 183.78847888 198.77969837 199.32346267 130.00402686 125.33541543
 103.11877857 102.06398875 117.31248158  79.36580157 185.8531421
  59.15558667 151.52601485 168.02994358  76.29939469 183.56814563
 146.4438885  132.30043919 172.1292337  172.0563636  102.35321774
 140.60838086  92.1064579  165.36611361 100.08347115 174.36476467
  87.29549977  81.15589593 150.16524871 112.69533769 183.23702828
 162.06964556  61.04943457 146.00632578 106.03621304 103.99031448
 130.32972482 189.26804392  80.3871703  168.04453022 136.97963207
 171.44271743  78.52289038 128.93065474 128.10183881  61.50592419
 162.90935423  66.3735823  166.54451274 176.46349074 125.31460299
  77.16426203 132.57819836 143.82758475 181.69384025 166.61989741
 185.26210885 179.14246852  72.40486958  61.16096516 126.95572334
  52.93342753 148.17268853 194.47586845 180.72469038 130.33732598]"|"[182.28256166 121.09293384  81.1413556  116.71441848 168.95699304
 188.98562264  88.9187114  186.80430628 190.25767284 161.54442069
 112.54960738 110.80334482  51.70476736 146.11006111 170.86483336
  69.21697564 163.65689337 142.24199917  53.12704825 130.04979735
 100.5333741  116.65973848 174.63847699  77.73239837  83.55256191
 161.64400843 111.50802778 149.9308187  191.87128309  66.66911377
 150.58963777  91.92117413  52.02036296 193.03441786 102.51123528
  76.68484123 129.98485884 164.94126556  84.79731097 148.54594894
 131.26827295 164.19688743 130.27254762  94.20584655 135.10700796
  80.26564016  57.43744503 185.28685944  55.93564849  63.08396895
 101.75871719 111.72113563 192.87218939 152.47298991 118.11491858
  92.13048488 192.07207329  65.56541221  66.4088712  197.10903842
 130.68560778  56.41586985 140.87075214  85.78045676  87.57158159
 123.84800196 190.80192411 174.26428791  95.11513969  97.0808378
  97.2253578  171.82249164 164.56258271 171.15732512 137.19949546]"|[ 86.16451144 195.11965983  74.00541791]|[13.60745336 12.96629511 11.56819674]
1|"[127.82484349 135.92171179 152.23963646  63.85412154  61.57508381
  77.48689649  91.34583597  61.86061038 180.37200174  77.49941806
 183.78847888 198.77969837 198.75749532 129.32787735 125.33541543
 103.50799509 102.06398875 117.31248158  79.38562147 185.8531421
  59.15558667 151.52601485 168.02994358  77.16791768 183.56814563
 146.4438885  132.30043919 172.1292337  172.0563636  102.865362
 140.60838086  92.1064579  165.04824365 100.08347115 174.36476467
  87.52867773  81.15589593 150.16524871 112.69533769 182.46991234
 162.06964556  61.04943457 146.00632578 106.03621304 103.99031448
 130.32972482 188.86587287  80.3871703  167.85689811 136.97963207
 171.44271743  78.52289038 128.93065474 128.10183881  61.50592419
 162.90935423  66.3735823  166.60484023 175.7407517  125.31460299
  77.16426203 133.09272613 143.82758475 181.69384025 166.61989741
 186.0804012  179.98373557  72.40486958  61.16096516 126.95572334
  52.93342753 148.17268853 194.47586845 179.8923385  130.33732598]"|"[182.28256166 121.09293384  81.1413556  116.71441848 168.95699304
 188.98562264  88.9187114  186.80430628 190.25767284 161.54442069
 112.54960738 110.80334482  52.52919502 145.37329667 170.86483336
  70.13812194 163.65689337 142.24199917  54.12685182 130.04979735
 100.5333741  116.65973848 174.63847699  78.22804726  83.55256191
 161.64400843 111.50802778 149.9308187  191.87128309  67.52801321
 150.58963777  91.92117413  52.96849728 193.03441786 102.51123528
  77.65727531 129.98485884 164.94126556  84.79731097 147.90444046
 131.26827295 164.19688743 130.27254762  94.20584655 135.10700796
  80.26564016  58.35300958 185.28685944  56.91788787  63.08396895
 101.75871719 111.72113563 192.87218939 152.47298991 118.11491858
  92.13048488 192.07207329  66.56359084  67.09999223 197.10903842
 130.68560778  57.27334357 140.87075214  85.78045676  87.57158159
 124.42280422 190.26130432 174.26428791  95.11513969  97.0808378
  97.2253578  171.82249164 164.56258271 171.71157267 137.19949546]"|[ 85.38266398 196.07229407  72.90643307]|[14.88757622 14.12495295 12.58909454]
2|"[127.82484349 135.92171179 152.23963646  63.85412154  61.57508381
  77.48689649  90.69955464  61.86061038 180.37200174  77.49941806
 183.78847888 198.77969837 198.18262053 129.32787735 125.33541543
 103.86495531 102.06398875 117.31248158  79.59656025 185.8531421
  59.15558667 151.52601485 168.02994358  77.79500261 183.56814563
 146.4438885  132.30043919 172.1292337  172.0563636  103.24715575
 140.60838086  92.1064579  164.74643522 100.08347115 174.36476467
  87.85601944  81.15589593 151.10873582 112.69533769 182.46991234
 162.06964556  61.04943457 146.00632578 106.03621304 104.54392692
 130.32972482 188.4007578   80.3871703  167.5490035  136.97963207
 171.44271743  78.52289038 128.93065474 128.10183881  60.77355201
 162.90935423  66.3735823  166.41101026 175.17312688 125.31460299
  77.16426203 133.73795572 143.01788832 181.69384025 166.61989741
 186.0804012  179.98373557  71.73291966  61.16096516 126.95572334
  52.93342753 148.17268853 194.47586845 179.8923385  130.33732598]"|"[182.28256166 121.09293384  81.1413556  116.71441848 168.95699304
 188.98562264  88.15561216 186.80430628 190.25767284 161.54442069
 112.54960738 110.80334482  53.34743641 145.37329667 170.86483336
  71.07224152 163.65689337 142.24199917  55.10435109 130.04979735
 100.5333741  116.65973848 174.63847699  79.00699815  83.55256191
 161.64400843 111.50802778 149.9308187  191.87128309  68.45226077
 150.58963777  91.92117413  53.92186587 193.03441786 102.51123528
  78.60218134 129.98485884 165.27267478  84.79731097 147.90444046
 131.26827295 164.19688743 130.27254762  94.20584655 135.9397824
  80.26564016  59.23825981 185.28685944  57.86930834  63.08396895
 101.75871719 111.72113563 192.87218939 152.47298991 118.79582312
  92.13048488 192.07207329  67.54462598  67.92327958 197.10903842
 130.68560778  58.03733229 140.28390319  85.78045676  87.57158159
 124.42280422 190.26130432 175.0048845   95.11513969  97.0808378
  97.2253578  171.82249164 164.56258271 171.71157267 137.19949546]"|[ 84.59710836 197.00681523  71.68816209]|[16.16542691 15.29826885 13.46420357]
3|"[127.82484349 135.92171179 152.23963646  63.85412154  61.57508381
  77.48689649  90.69955464  61.86061038 180.37200174  77.49941806
 183.78847888 198.77969837 197.78742021 129.32787735 125.33541543
 104.30827966 102.06398875 117.31248158  79.74056104 185.8531421
  59.15558667 151.52601485 168.02994358  78.41769401 184.56813406
 146.4438885  132.30043919 172.1292337  172.0563636  103.5188684
 140.60838086  92.1064579  164.38212975 100.08347115 174.36476467
  88.24108166  81.15589593 151.10873582 113.69452934 182.46991234
 162.06964556  61.04943457 146.00632578 106.03621304 104.54392692
 130.32972482 187.78834494  80.3871703  167.37117441 136.97963207
 171.44271743  78.52289038 128.93065474 128.10183881  60.77355201
 162.90935423  66.3735823  166.122815   174.63890603 125.31460299
  77.16426203 134.25965673 143.01788832 181.69384025 165.64186813
 186.0804012  179.98373557  71.73291966  61.16096516 126.95572334
  52.93342753 148.17268853 194.47586845 179.8923385  130.33732598]"|"[182.28256166 121.09293384  81.1413556  116.71441848 168.95699304
 188.98562264  88.15561216 186.80430628 190.25767284 161.54442069
 112.54960738 110.80334482  54.26603137 145.37329667 170.86483336
  71.96860279 163.65689337 142.24199917  56.09392867 130.04979735
 100.5333741  116.65973848 174.63847699  79.78946567  83.54775211
 161.64400843 111.50802778 149.9308187  191.87128309  69.41463919
 150.58963777  91.92117413  54.85314538 193.03441786 102.51123528
  79.52507195 129.98485884 165.27267478  84.83751099 147.90444046
 131.26827295 164.19688743 130.27254762  94.20584655 135.9397824
  80.26564016  60.02879791 185.28685944  58.85336973  63.08396895
 101.75871719 111.72113563 192.87218939 152.47298991 118.79582312
  92.13048488 192.07207329  68.50219765  68.76862453 197.10903842
 130.68560778  58.89046069 140.28390319  85.78045676  87.36311401
 124.42280422 190.26130432 175.0048845   95.11513969  97.0808378
  97.2253578  171.82249164 164.56258271 171.71157267 137.19949546]"|[ 83.69361128 197.99514538  70.48907293]|[17.36279612 16.42663205 14.36541675]
4|"[127.82484349 135.92171179 152.23963646  63.85412154  61.57508381
  77.48689649  90.69955464  61.86061038 180.37200174  77.49941806
 183.78847888 198.77969837 197.41742668 129.32787735 125.33541543
 104.78273514 102.06398875 117.31248158  79.88281443 185.8531421
  59.25912003 151.52601485 168.02994358  78.94313902 184.56813406
 146.4438885  132.30043919 172.1292337  172.0563636  103.98935001
 141.32435005  92.1064579  163.99774261 100.08347115 174.36476467
  88.67612344  81.15589593 151.10873582 113.69452934 182.46991234
 162.06964556  61.04943457 146.00632578 106.03621304 104.54392692
 130.32972482 187.1542058   80.3871703  167.20330239 136.97963207
 171.44271743  78.52289038 128.93065474 128.10183881  60.77355201
 162.90935423  66.3735823  165.87785227 174.09617346 125.31460299
  77.16426203 134.25965673 143.01788832 181.69384025 165.64186813
 186.0804012  179.98373557  71.73291966  61.16096516 126.95572334
  52.93342753 148.17268853 194.47586845 179.8923385  130.33732598]"|"[182.28256166 121.09293384  81.1413556  116.71441848 168.95699304
 188.98562264  88.15561216 186.80430628 190.25767284 161.54442069
 112.54960738 110.80334482  55.1950657  145.37329667 170.86483336
  72.84888229 163.65689337 142.24199917  57.08375894 130.04979735
  99.53874812 116.65973848 174.63847699  80.64029323  83.54775211
 161.64400843 111.50802778 149.9308187  191.87128309  70.29704899
 149.8915059   91.92117413  55.77631737 193.03441786 102.51123528
  80.42548222 129.98485884 165.27267478  84.83751099 147.90444046
 131.26827295 164.19688743 130.27254762  94.20584655 135.9397824
  80.26564016  60.80201686 185.28685944  59.83917852  63.08396895
 101.75871719 111.72113563 192.87218939 152.47298991 118.79582312
  92.13048488 192.07207329  69.47173014  69.6085301  197.10903842
 130.68560778  58.89046069 140.28390319  85.78045676  87.36311401
 124.42280422 190.26130432 175.0048845   95.11513969  97.0808378
  97.2253578  171.82249164 164.56258271 171.71157267 137.19949546]"|[ 82.79448058 198.97130223  69.30691208]|[18.5634476  17.56554285 15.2887237 ]
5|"[127.82484349 135.92171179 152.23963646  63.85412154  61.57508381
  77.48689649  90.69955464  61.86061038 180.37200174  77.49941806
 183.78847888 198.77969837 196.92258008 129.32787735 125.33541543
 105.09580567 102.06398875 117.31248158  80.26841601 185.8531421
  59.25912003 151.52601485 168.02994358  79.67730001 184.56813406
 146.4438885  131.42743174 172.1292337  172.0563636  104.36988463
 141.32435005  92.1064579  163.78971667 100.08347115 174.36476467
  89.31167205  81.15589593 151.10873582 113.69452934 182.46991234
 162.06964556  61.04943457 146.00632578 106.03621304 104.54392692
 130.32972482 186.56688171  80.3871703  166.82345002 136.97963207
 171.44271743  78.52289038 128.93065474 128.10183881  61.76430551
 162.18033773  66.3735823  165.52346114 173.68350676 125.31460299
  77.16426203 134.25965673 143.01788832 181.69384025 165.64186813
 186.0804012  179.98373557  71.73291966  61.16096516 126.95572334
  52.93342753 148.17268853 194.47586845 179.8923385  130.33732598]"|"[182.28256166 121.09293384  81.1413556  116.71441848 168.95699304
 188.98562264  88.15561216 186.80430628 190.25767284 161.54442069
 112.54960738 110.80334482  56.06404605 145.37329667 170.86483336
  73.79861217 163.65689337 142.24199917  58.00642433 130.04979735
  99.53874812 116.65973848 174.63847699  81.31926866  83.54775211
 161.64400843 111.02032091 149.9308187  191.87128309  71.22181567
 149.8915059   91.92117413  56.75444068 193.03441786 102.51123528
  81.19754308 129.98485884 165.27267478  84.83751099 147.90444046
 131.26827295 164.19688743 130.27254762  94.20584655 135.9397824
  80.26564016  61.61136871 185.28685944  60.76422564  63.08396895
 101.75871719 111.72113563 192.87218939 152.47298991 118.66014886
  92.81498101 192.07207329  70.40682742  70.51941219 197.10903842
 130.68560778  58.89046069 140.28390319  85.78045676  87.36311401
 124.42280422 190.26130432 175.0048845   95.11513969  97.0808378
  97.2253578  171.82249164 164.56258271 171.71157267 137.19949546]"|[ 81.90096523 199.93526315  68.09463566]|[19.76828382 18.71479449 16.17211822]
6|"[127.82484349 135.92171179 152.23963646  63.85412154  61.57508381
  77.48689649  90.70340473  61.86061038 180.37200174  77.49941806
 183.78847888 198.77969837 196.37108773 129.32787735 125.33541543
 105.54989547 101.22149804 117.31248158  80.66435467 185.8531421
  59.25912003 151.52601485 168.02994358  80.47989833 184.56813406
 146.4438885  131.42743174 172.1292337  172.0563636  104.65595554
 140.7471848   92.1064579  163.50638319 100.08347115 174.36476467
  89.86416092  81.15589593 151.10873582 113.69452934 182.46991234
 162.06964556  61.04943457 146.00632578 106.03621304 104.54392692
 130.32972482 185.98178349  80.3871703  166.4244094  136.97963207
 171.44271743  78.52289038 128.93065474 127.4016745   61.76430551
 162.18033773  66.3735823  165.21342376 173.25241429 125.31460299
  77.16426203 134.25965673 143.01788832 181.69384025 165.64186813
 186.0804012  179.98373557  71.73291966  61.16096516 126.42619969
  52.93342753 148.17268853 194.47586845 179.8923385  130.33732598]"|"[182.28256166 121.09293384  81.1413556  116.71441848 168.95699304
 188.98562264  89.15560475 186.80430628 190.25767284 161.54442069
 112.54960738 110.80334482  56.898226   145.37329667 170.86483336
  74.68956809 163.11818251 142.24199917  58.92470129 130.04979735
  99.53874812 116.65973848 174.63847699  81.91578853  83.54775211
 161.64400843 111.02032091 149.9308187  191.87128309  72.18002412
 150.70813328  91.92117413  57.71346213 193.03441786 102.51123528
  82.03106335 129.98485884 165.27267478  84.83751099 147.90444046
 131.26827295 164.19688743 130.27254762  94.20584655 135.9397824
  80.26564016  62.42233115 185.28685944  61.6811589   63.08396895
 101.75871719 111.72113563 192.87218939 153.18697167 118.66014886
  92.81498101 192.07207329  71.35755179  71.42171994 197.10903842
 130.68560778  58.89046069 140.28390319  85.78045676  87.36311401
 124.42280422 190.26130432 175.0048845   95.11513969  97.92913298
  97.2253578  171.82249164 164.56258271 171.71157267 137.19949546]"|[ 81.01240138 200.88700472  66.89790832]|[20.97677639 19.8741857  17.07646532]
7|"[127.82484349 135.92171179 152.23963646  63.85412154  61.57508381
  77.48689649  90.70340473  61.86061038 180.37200174  77.49941806
 183.78847888 198.77969837 195.74761069 129.32787735 125.33541543
 106.02829136 101.22149804 117.31248158  80.9087051  185.8531421
  59.25912003 151.22919559 168.02994358  81.2682969  184.56813406
 146.4438885  131.42743174 172.1292337  172.0563636  104.90039462
 140.7471848   92.1064579  163.26911977 100.08347115 174.36476467
  90.56091007  81.15589593 151.10873582 113.69452934 182.46991234
 162.06964556  61.04943457 146.00632578 106.03621304 104.54392692
 130.32972482 185.42874306  80.3871703  166.18303679 136.97963207
 171.44271743  78.52289038 128.93065474 127.4016745   61.76430551
 162.18033773  66.3735823  165.02590537 172.88395355 125.31460299
  77.16426203 134.25965673 143.01788832 181.69384025 165.64186813
 186.0804012  179.98373557  71.73291966  61.16096516 125.66788821
  52.93342753 148.17268853 194.19066447 179.8923385  130.33732598]"|"[182.28256166 121.09293384  81.1413556  116.71441848 168.95699304
 188.98562264  89.15560475 186.80430628 190.25767284 161.54442069
 112.54960738 110.80334482  57.68006766 145.37329667 170.86483336
  75.56771236 163.11818251 142.24199917  59.89438829 130.04979735
  99.53874812 117.61467215 174.63847699  82.53095329  83.54775211
 161.64400843 111.02032091 149.9308187  191.87128309  73.14968877
 150.70813328  91.92117413  58.68490748 193.03441786 102.51123528
  82.74837822 129.98485884 165.27267478  84.83751099 147.90444046
 131.26827295 164.19688743 130.27254762  94.20584655 135.9397824
  80.26564016  63.25548557 185.28685944  62.65159141  63.08396895
 101.75871719 111.72113563 192.87218939 153.18697167 118.66014886
  92.81498101 192.07207329  72.33981288  72.35136326 197.10903842
 130.68560778  58.89046069 140.28390319  85.78045676  87.36311401
 124.42280422 190.26130432 175.0048845   95.11513969  98.58102538
  97.2253578  171.82249164 163.60411587 171.71157267 137.19949546]"|[ 80.13678947 201.82650723  65.71683443]|[22.19468599 21.04351672 18.00116228]
8|"[127.82484349 135.92171179 152.23963646  63.85412154  61.57508381
  77.48689649  90.70340473  61.86061038 180.37200174  77.49941806
 183.78847888 198.77969837 195.21380438 129.32787735 125.33541543
 106.42618695 101.22149804 117.31248158  81.1345872  185.8531421
  59.25912003 151.22919559 168.02994358  82.03649609 183.71928919
 146.4438885  131.42743174 172.1292337  172.0563636  105.36168582
 140.7471848   92.1064579  162.96853252 100.08347115 174.36476467
  91.18747113  81.15589593 151.10873582 113.69452934 182.46991234
 162.06964556  61.04943457 146.00632578 106.03621304 104.54392692
 130.32972482 184.95104101  80.3871703  165.91597558 136.97963207
 171.44271743  78.52289038 128.93065474 127.4016745   61.76430551
 162.18033773  66.3735823  164.81460085 172.37499854 125.31460299
  77.16426203 134.25965673 143.01788832 181.69384025 165.64186813
 186.0804012  179.98373557  71.73291966  60.31808129 125.66788821
  52.93342753 148.17268853 194.19066447 179.8923385  130.33732598]"|"[182.28256166 121.09293384  81.1413556  116.71441848 168.95699304
 188.98562264  89.15560475 186.80430628 190.25767284 161.54442069
 112.54960738 110.80334482  58.52567444 145.37329667 170.86483336
  76.48514307 163.11818251 142.24199917  60.86854293 130.04979735
  99.53874812 117.61467215 174.63847699  83.1711642   84.07639413
 161.64400843 111.02032091 149.9308187  191.87128309  74.03693756
 150.70813328  91.92117413  59.6386618  193.03441786 102.51123528
  83.52775056 129.98485884 165.27267478  84.83751099 147.90444046
 131.26827295 164.19688743 130.27254762  94.20584655 135.9397824
  80.26564016  64.13400748 185.28685944  63.61527098  63.08396895
 101.75871719 111.72113563 192.87218939 153.18697167 118.66014886
  92.81498101 192.07207329  73.31723316  73.21215637 197.10903842
 130.68560778  58.89046069 140.28390319  85.78045676  87.36311401
 124.42280422 190.26130432 175.0048845   94.57704417  98.58102538
  97.2253578  171.82249164 163.60411587 171.71157267 137.19949546]"|[ 79.26763625 202.75203772  64.55158443]|[23.41721315 22.22393754 18.94572166]
9|"[127.82484349 136.01765502 152.23963646  63.85412154  61.57508381
  77.48689649  90.70340473  61.86061038 180.37200174  77.49941806
 183.78847888 198.77969837 194.55710642 129.32787735 125.33541543
 106.90006782 101.22149804 117.31248158  81.3352715  185.8531421
  59.25912003 150.28676594 168.02994358  82.87264043 182.81334474
 146.4438885  131.42743174 172.1292337  172.0563636  105.86936263
 140.7471848   92.1064579  162.63073414 100.08347115 174.36476467
  91.84654735  81.15589593 151.10873582 113.69452934 182.46991234
 162.06964556  61.04943457 146.00632578 106.03621304 104.54392692
 131.05122295 184.41210226  80.3871703  165.66652196 136.97963207
 171.44271743  78.52289038 128.93065474 127.30756402  61.76430551
 162.18033773  66.3735823  164.6404824  171.76856433 125.31460299
  77.16426203 134.25965673 143.01788832 181.69384025 165.64186813
 186.0804012  179.98373557  71.73291966  60.31808129 125.66788821
  52.93342753 148.17268853 194.19066447 179.8923385  130.33732598]"|"[182.28256166 120.09754704  81.1413556  116.71441848 168.95699304
 188.98562264  89.15560475 186.80430628 190.25767284 161.54442069
 112.54960738 110.80334482  59.27982813 145.37329667 170.86483336
  77.36573203 163.11818251 142.24199917  61.8481989  130.04979735
  99.53874812 117.28026767 174.63847699  83.71967367  84.49979069
 161.64400843 111.02032091 149.9308187  191.87128309  74.89848516
 150.70813328  91.92117413  60.5798803  193.03441786 102.51123528
  84.27982671 129.98485884 165.27267478  84.83751099 147.90444046
 131.26827295 164.19688743 130.27254762  94.20584655 135.9397824
  79.57322377  64.97635244 185.28685944  64.58365772  63.08396895
 101.75871719 111.72113563 192.87218939 154.18253342 118.66014886
  92.81498101 192.07207329  74.30195788  74.00729004 197.10903842
 130.68560778  58.89046069 140.28390319  85.78045676  87.36311401
 124.42280422 190.26130432 175.0048845   94.57704417  98.58102538
  97.2253578  171.82249164 163.60411587 171.71157267 137.19949546]"|[ 78.40571588 203.66523556  63.40215603]|[24.64485042 23.41392482 19.90947181]
