,flock_gcm,avg_sheep_dist_from_gcm,furthest_sheep_from_gcm
0,"[126.22211245266665, 132.2352752957333]",58.01019845835679,108.79551907922686
1,"[126.20071488253336, 132.33694076159995]",57.92523251973397,107.99681795890335
2,"[126.21973230413333, 132.41011658146667]",57.76104705631145,107.17005409785271
3,"[126.20586847759999, 132.5472577396]",57.62572861161533,106.48359466518608
4,"[126.21503797239997, 132.67853949986664]",57.532727941149155,105.79736397570703
5,"[126.2201960510666, 132.8106966502666]",57.35845749764519,105.10284297493327
6,"[126.21725299826666, 132.9418318237333]",57.184321955709635,104.29416859849155
7,"[126.19397910013332, 133.1033601588]",57.09373954125279,103.48651855529303
8,"[126.19276035226663, 133.2437415485333]",56.94487982214911,102.65243592969644
9,"[126.17393697013331, 133.41450851599998]",56.816444402924496,101.84799542625561
10,"[126.14796215453333, 133.57417275466668]",56.66871115899692,101.11864264971965
11,"[126.11530448413335, 133.72965866426662]",56.5222824361334,100.57216946662483
12,"[126.1099015564, 133.9196138296]",56.357448724364765,99.81126243092886
13,"[126.08615240186667, 134.09638886079995]",56.18759922861255,99.20812597372813
14,"[126.05710439066667, 134.28392732853328]",56.02091970604781,98.55726031210668
15,"[126.06974389666665, 134.4964161516]",55.88081021717477,97.94370350526836
16,"[126.05820230706668, 134.6559018792]",55.69782520769112,97.32297789307297
17,"[126.06229203493326, 134.8851679861333]",55.52056559021536,96.58493300522639
18,"[126.04823788599997, 135.07401802599995]",55.31449468146198,95.94721655120188
19,"[126.01039914266664, 135.30436186906667]",55.10547177532951,95.35066534411207
20,"[125.9859512361333, 135.52535951186667]",54.87203574658626,94.77781495484115
21,"[125.9437838801333, 135.7497632457333]",54.67033297008611,94.10408065352277
22,"[125.9340173170667, 135.97969935546666]",54.469398688885214,93.51754614080326
23,"[125.91556313520002, 136.2382780733333]",54.239490771179234,92.81289112099417
24,"[125.91669463893331, 136.47066499599998]",53.998298838604825,92.26702239305509
25,"[125.91451879119995, 136.75009797893327]",53.81370138424401,92.10094373804904
26,"[125.89559183346661, 137.02494130613326]",53.58073948675068,91.95158812988025
27,"[125.9032072105333, 137.25351607613328]",53.35755788978229,91.80906496083983
28,"[125.90329696706664, 137.51515101906665]",53.141129708507734,91.65329518828365
29,"[125.88722925813327, 137.77571971440003]",52.908567619381394,91.5116584281098
30,"[125.90797245386663, 138.05818634159996]",52.680680031944455,91.32790863575413
31,"[125.91153079946663, 138.33744518519998]",52.46049473197801,91.1604511407404
32,"[125.91876457986662, 138.6203715532]",52.219347796746135,90.98841486525606
33,"[125.93679936826663, 138.90059449159997]",51.99127229810955,90.80974990738888
34,"[125.93328022319996, 139.20825877493328]",51.77879626765757,90.63314486728017
35,"[125.92865806306664, 139.49672155959996]",51.54271762454359,90.46927661548601
36,"[125.92496328026662, 139.82997064386663]",51.31421359741716,90.27940099345234
37,"[125.8964835008, 140.15993535093335]",51.09348150760249,90.11252399437684
38,"[125.87685280626667, 140.48014335799996]",50.88118587249865,89.94488614005984
39,"[125.8737557733333, 140.81828206279997]",50.65995999095605,89.75427655294081
40,"[125.83852799319995, 141.17298333026662]",50.421837820742276,89.58160487809121
41,"[125.77105206253331, 141.5202322698666]",50.21353083328902,89.44085143853565
42,"[125.7413601657333, 141.87950785226664]",49.99277530644758,89.26325411940182
43,"[125.70627401866663, 142.24121847359996]",49.80129956385179,89.08987770330997
44,"[125.66399042319999, 142.60931393453333]",49.61283163029337,88.92008996802107
45,"[125.61941498533325, 142.96124966706665]",49.38494653914067,88.76235708904909
46,"[125.55136896786668, 143.3335023302666]",49.15421174269569,88.6142257987479
47,"[125.4705258569333, 143.71824717239994]",48.96019443903409,88.47137584293772
48,"[125.4260044117333, 144.11250584119995]",48.76991825259777,88.29436430825805
49,"[125.32859482439996, 144.51766454706666]",48.57597317898164,88.15747967043617
50,"[125.25303903866664, 144.91829709613333]",48.393139316903685,88.00630582254979
51,"[125.15449088999995, 145.3290971029333]",48.24155671498307,87.8708497599778
52,"[125.07090885106659, 145.7366820934667]",48.08672152277179,87.7261938768268
53,"[124.99143174026663, 146.1332131814667]",47.955562472267395,87.58556234810871
54,"[124.95682109759994, 146.51094249333335]",47.82647118020091,87.4180221476867
55,"[124.90732446933328, 146.91856938093335]",47.68844052347695,87.2491117622597
56,"[124.84447508946658, 147.34417068213332]",47.58713348084083,87.08406157468494
57,"[124.78316519799994, 147.76707696479997]",47.48868314983654,86.92087241517179
58,"[124.72392003346664, 148.19416559786666]",47.35802407515317,86.75558798273013
59,"[124.71046680293327, 148.62763431039997]",47.2259569283105,86.54930276172726
60,"[124.70857474213331, 149.04938294453333]",47.10256812248151,86.34049677795274
61,"[124.73323273799993, 149.50178720960005]",46.94627763764336,86.095031318278
62,"[124.74481896773328, 150.01048334720002]",46.804054467367614,85.83512072781896
63,"[124.7831207321333, 150.4993354856]",46.70002084087842,85.56369206723315
64,"[124.81540981733328, 151.0254046916]",46.583619200319504,85.28161585471031
65,"[124.86930421986666, 151.54831259626667]",46.49278738630566,84.98436990343468
66,"[124.92262669946662, 152.08487668213334]",46.39125702236434,84.68341481888666
67,"[124.99802398839995, 152.61051392106668]",46.296007844030164,84.37040227046884
68,"[125.0679585018666, 153.16895900493338]",46.206386982396474,84.04927164947125
69,"[125.16571017319991, 153.71490569893336]",46.10863369200221,83.71165899037608
70,"[125.25470624159992, 154.24590170413333]",46.04622874013295,83.39094042187894
