|sheep_x_positions|sheep_y_positions|dog_x_positions|dog_y_positions
0|"[173.18296184 174.9022172   58.56564367 126.5247324  187.37076784
 173.41856899 134.9706001  148.91658228 127.45197989 151.18187129
  50.65770127 138.4031898  138.77507181 108.61740632 182.96039009
 152.28014916 195.10085092 128.55684373 160.47637284 128.3441197
 150.20467565 122.50830241  76.98477224 136.00732438  51.21977963
 190.87336451 144.88719709 127.42109176 147.80704516 105.750405
  82.64528379 153.92834641 107.75758092 196.38286573 195.97216619
 163.43007678  57.06444597  94.49935468  53.13534032 132.3359939
 191.77481633  51.62492799 114.97422583 117.18352201  92.8014691
 155.15422614 114.78735384 126.73126589  52.96370185 158.33294961
 128.12302817 161.767274   109.8681141   60.94081023  70.64068149
  78.94276934  90.49043737 154.29635016 132.79659155 184.00788871
 127.31042469 133.68914263  87.87543543 115.85557593 149.93101264
  61.26744119  61.28300612  51.30174073 177.11147803 149.8251478
 174.10339    185.31269137  73.40165266 170.40231089 171.43314036]"|"[178.10674702 102.2888826  117.39676293 144.24022508 197.67491422
 131.50729399  86.0025852   60.61107952  80.95939344 104.77781815
  94.20053534  53.87346608 186.1809666  143.32418208 107.02145862
  77.14501722 102.70225962 192.20416363 140.37953762 179.87517366
 175.44981615  58.17084534  83.73176726  86.42615783  90.35528034
  67.35615728  64.41877802  85.9210379  185.50387278  57.51391949
 112.79708413 141.79762028 124.0374752  115.74103592  78.42222051
 147.11692362 162.96425404 178.78915931  77.79282038 170.5362963
 169.32898173 137.87695645  92.49575225 154.03374034 121.48544889
  81.84053415 181.93246789 130.48294674 186.68854526 196.69182702
  54.53347485 169.79034566 137.47062171 175.89231567 117.83343174
 135.55131317  96.29558276 111.8438795  120.11566316  86.15271649
  50.08295052 121.93641598  56.89293888  80.19661084 194.09427203
  93.10194518  55.93013977  54.71434843  64.15482322  65.45529348
  99.21492165  94.99682607  80.64500716 103.28478698 173.81267576]"|[ 58.39255993 185.50402611 100.9789968 ]|[12.78511488 11.70399606 11.41904843]
1|"[173.18296184 174.9022172   58.56564367 126.5247324  187.37076784
 173.41856899 134.9706001  148.45289958 127.45197989 151.18187129
  50.65770127 138.01340831 138.77507181 108.61740632 182.96039009
 152.28014916 195.10085092 128.55684373 160.47637284 128.3441197
 150.20467565 123.05831567  76.98477224 136.00732438  51.21977963
 190.92536875 144.88719709 127.42109176 147.80704516 105.88111261
  82.40387818 153.92834641 107.75758092 196.38286573 195.97216619
 163.43007678  57.06444597  94.49935468  53.13534032 132.3359939
 191.77481633  51.62492799 114.97422583 117.18352201  92.8014691
 155.15422614 114.78735384 127.52749822  52.96370185 158.33294961
 128.47906819 162.51167379 109.8681141   60.94081023  70.64068149
  78.94276934  90.49043737 154.29635016 132.79659155 184.00788871
 127.56063577 133.68914263  88.18079826 115.85557593 149.93101264
  61.26744119  60.83517794  51.35804507 176.50457591 149.42811722
 174.10339    185.31269137  73.40165266 170.40231089 171.43314036]"|"[178.10674702 102.2888826  117.39676293 144.24022508 197.67491422
 131.50729399  86.0025852   61.49708084  80.95939344 104.77781815
  94.20053534  54.79437345 186.1809666  143.32418208 107.02145862
  77.14501722 102.70225962 192.20416363 140.37953762 179.87517366
 175.44981615  59.00600127  83.73176726  86.42615783  90.35528034
  68.35480414  64.41877802  85.9210379  185.50387278  58.50534045
 111.82665982 141.79762028 124.0374752  115.74103592  78.42222051
 147.11692362 162.96425404 178.78915931  77.79282038 170.5362963
 169.32898173 137.87695645  92.49575225 154.03374034 121.48544889
  81.84053415 181.93246789 129.87795577 186.68854526 196.69182702
  55.46794556 169.12261147 137.47062171 175.89231567 117.83343174
 135.55131317  96.29558276 111.8438795  120.11566316  86.15271649
  51.05114183 121.93641598  57.84517495  80.19661084 194.09427203
  93.10194518  56.8242594   55.71276208  64.9495998   66.37309886
  99.21492165  94.99682607  80.64500716 103.28478698 173.81267576]"|[ 57.28519937 186.60990489  99.57957885]|[13.79692147 12.717422   11.95907563]
2|"[173.18296184 174.9022172   58.56564367 126.5247324  187.37076784
 173.41856899 134.9706001  147.8427982  127.45197989 151.18187129
  50.65770127 137.76749281 138.77507181 108.61740632 182.96039009
 152.28014916 195.10085092 128.55684373 160.47637284 128.3441197
 150.20467565 123.47365718  76.98477224 136.00732438  51.21977963
 190.68109176 144.88719709 127.42109176 147.80704516 106.18566669
  82.40387818 153.92834641 107.75758092 196.38286573 195.97216619
 163.43007678  57.06444597  94.49935468  53.6799914  132.3359939
 191.77481633  51.62492799 114.97422583 116.38175651  92.8014691
 155.15422614 114.78735384 127.52749822  52.96370185 158.33294961
 128.93162553 162.51167379 109.8681141   60.94081023  70.64068149
  78.94276934  90.49043737 154.29635016 132.79659155 184.00788871
 127.78662146 133.68914263  88.55226353 115.85557593 149.93101264
  61.26744119  60.71981483  51.4478067  176.06330676 149.42811722
 174.10339    185.31269137  73.40165266 170.40231089 171.43314036]"|"[178.10674702 102.2888826  117.39676293 144.24022508 197.67491422
 131.50729399  86.0025852   62.28940421  80.95939344 104.77781815
  94.20053534  55.76366472 186.1809666  143.32418208 107.02145862
  77.14501722 102.70225962 192.20416363 140.37953762 179.87517366
 175.44981615  59.91566683  83.73176726  86.42615783  90.35528034
  69.32450964  64.41877802  85.9210379  185.50387278  59.45783549
 111.82665982 141.79762028 124.0374752  115.74103592  78.42222051
 147.11692362 162.96425404 178.78915931  78.63148312 170.5362963
 169.32898173 137.87695645  92.49575225 153.43610159 121.48544889
  81.84053415 181.93246789 129.87795577 186.68854526 196.69182702
  56.35968086 169.12261147 137.47062171 175.89231567 117.83343174
 135.55131317  96.29558276 111.8438795  120.11566316  86.15271649
  52.02527245 121.93641598  58.7736218   80.19661084 194.09427203
  93.10194518  57.81758279  56.70872536  65.84697461  66.37309886
  99.21492165  94.99682607  80.64500716 103.28478698 173.81267576]"|[ 56.19211158 187.70082927  98.19239105]|[14.82413084 13.74692868 12.52978572]
3|"[173.18296184 174.9022172   58.56564367 126.5247324  187.37076784
 173.41856899 134.9706001  147.18725759 127.45197989 151.18187129
  50.65770127 137.8600168  138.77507181 108.61740632 182.96039009
 152.28014916 195.10085092 128.55684373 160.47637284 128.3441197
 150.20467565 123.8641573   76.98477224 136.00732438  51.21977963
 190.30779153 144.88719709 127.42109176 147.80704516 106.50627696
  82.40387818 153.44116879 107.75758092 196.38286573 195.97216619
 163.43007678  57.06444597  94.49935468  54.0232585  132.3359939
 191.77481633  51.62492799 114.97422583 116.38175651  92.8014691
 155.15422614 114.78735384 127.52749822  52.96370185 158.33294961
 129.4625431  162.51167379 109.8681141   60.94081023  70.64068149
  78.94276934  90.49043737 154.29635016 132.79659155 184.00788871
 128.19131413 133.68914263  88.94215094 115.85557593 149.93101264
  61.26744119  60.62531671  51.37294    175.653933   149.42811722
 174.10339    185.31269137  73.40165266 170.40231089 171.43314036]"|"[178.10674702 102.2888826  117.39676293 144.24022508 197.67491422
 131.50729399  86.0025852   63.04456413  80.95939344 104.77781815
  94.20053534  56.75937517 186.1809666  143.32418208 107.02145862
  77.14501722 102.70225962 192.20416363 140.37953762 179.87517366
 175.44981615  60.8362697   83.73176726  86.42615783  90.35528034
  70.25222023  64.41877802  85.9210379  185.50387278  60.40504669
 111.82665982 140.92431737 124.0374752  115.74103592  78.42222051
 147.11692362 162.96425404 178.78915931  79.57072095 170.5362963
 169.32898173 137.87695645  92.49575225 153.43610159 121.48544889
  81.84053415 181.93246789 129.87795577 186.68854526 196.69182702
  57.20710433 169.12261147 137.47062171 175.89231567 117.83343174
 135.55131317  96.29558276 111.8438795  120.11566316  86.15271649
  52.9397252  121.93641598  59.69448434  80.19661084 194.09427203
  93.10194518  58.81310783  57.70591891  66.75934138  66.37309886
  99.21492165  94.99682607  80.64500716 103.28478698 173.81267576]"|[ 55.11348729 188.77666878  96.81767961]|[15.86651735 14.79218911 13.1299261 ]
4|"[173.18296184 174.9022172   58.56564367 126.5247324  187.37076784
 173.74284825 134.9706001  146.58099679 127.45197989 151.18187129
  50.65770127 138.08169119 138.77507181 108.61740632 182.96039009
 151.28616021 195.10085092 128.55684373 160.47637284 128.3441197
 150.20467565 124.43674748  76.98477224 136.00732438  51.21977963
 190.12732306 144.88719709 127.42109176 147.80704516 106.78404695
  82.40387818 153.44116879 107.75758092 196.38286573 195.77105645
 163.43007678  57.06444597  94.49935468  54.4708749  131.46388545
 191.77481633  51.62492799 114.97422583 116.38175651  92.8014691
 155.15422614 114.78735384 127.52749822  53.81204141 158.33294961
 129.98563852 162.51167379 109.8681141   60.94081023  70.64068149
  78.94276934  90.49043737 154.29635016 132.79659155 184.00788871
 128.52327179 133.68914263  89.18367339 115.11308411 149.93101264
  61.99430613  60.45816638  51.48816856 175.34192119 148.90225052
 174.10339    185.31269137  73.40165266 170.40231089 171.43314036]"|"[178.10674702 102.2888826  117.39676293 144.24022508 197.67491422
 130.56133259  86.0025852   63.83983002  80.95939344 104.77781815
  94.20053534  57.73449592 186.1809666  143.32418208 107.02145862
  77.03553682 102.70225962 192.20416363 140.37953762 179.87517366
 175.44981615  61.65611145  83.73176726  86.42615783  90.35528034
  71.235801    64.41877802  85.9210379  185.50387278  61.3656943
 111.82665982 140.92431737 124.0374752  115.74103592  79.40178923
 147.11692362 162.96425404 178.78915931  80.46494663 170.04698366
 169.32898173 137.87695645  92.49575225 153.43610159 121.48544889
  81.84053415 181.93246789 129.87795577 186.15909271 196.69182702
  58.05937845 169.12261147 137.47062171 175.89231567 117.83343174
 135.55131317  96.29558276 111.8438795  120.11566316  86.15271649
  53.88301949 121.93641598  60.66487957  80.86646596 194.09427203
  93.78872561  59.79903925  58.69925791  67.7094196   67.22366585
  99.21492165  94.99682607  80.64500716 103.28478698 173.81267576]"|[ 54.04952078 189.83728942  95.45564541]|[16.92386084 15.8528888  13.75830721]
5|"[173.18296184 174.9022172   58.56564367 126.5247324  187.37076784
 173.74284825 134.9706001  146.50507449 127.45197989 151.18187129
  50.65770127 138.29114177 138.77507181 108.61740632 182.96039009
 151.28616021 195.10085092 128.55684373 160.47637284 128.3441197
 150.20467565 124.99477608  76.98477224 136.00732438  51.21977963
 189.74815315 144.88719709 127.42109176 147.80704516 107.29402383
  82.40387818 153.44116879 107.75758092 196.38286573 195.51956318
 163.43007678  57.06444597  94.49935468  55.13063455 131.46388545
 191.77481633  51.62492799 114.97422583 116.38175651  92.8014691
 155.15422614 114.78735384 127.26042648  53.81204141 158.33294961
 130.39542311 162.51167379 109.8681141   60.94081023  70.17550631
  78.94276934  90.49043737 154.29635016 132.79659155 184.00788871
 128.8169822  133.68914263  89.19915077 115.11308411 149.93101264
  61.99430613  60.45448275  51.42378014 175.01973319 148.90225052
 174.10339    185.31269137  73.40165266 170.40231089 171.43314036]"|"[178.10674702 102.2888826  117.39676293 144.24022508 197.67491422
 130.56133259  86.0025852   64.83694376  80.95939344 104.77781815
  94.20053534  58.71231515 186.1809666  143.32418208 107.02145862
  77.03553682 102.70225962 192.20416363 140.37953762 179.87517366
 175.44981615  62.48593317  83.73176726  86.42615783  90.35528034
  72.16112806  64.41877802  85.9210379  185.50387278  62.22588241
 111.82665982 140.92431737 124.0374752  115.74103592  80.36964827
 147.11692362 162.96425404 178.78915931  81.2164233  170.04698366
 169.32898173 137.87695645  92.49575225 153.43610159 121.48544889
  81.84053415 181.93246789 128.91427912 186.15909271 196.69182702
  58.97156077 169.12261147 137.47062171 175.89231567 118.71865038
 135.55131317  96.29558276 111.8438795  120.11566316  86.15271649
  54.83891394 121.93641598  61.66475979  80.86646596 194.09427203
  93.78872561  60.79903247  59.69718282  68.65609531  67.22366585
  99.21492165  94.99682607  80.64500716 103.28478698 173.81267576]"|[ 53.00041044 190.88255361  94.10645145]|[17.99594643 16.92872465 14.41380371]
6|"[173.18296184 174.9022172   58.56564367 126.5247324  187.37076784
 173.74284825 134.9706001  146.50507449 127.45197989 151.18187129
  50.65770127 138.70686932 138.01659972 108.61740632 182.96039009
 151.28616021 195.10085092 128.55684373 160.47637284 128.3441197
 150.20467565 125.62050061  76.98477224 136.00732438  51.21977963
 189.34458521 144.88719709 127.42109176 147.80704516 107.79095947
  82.40387818 153.44116879 107.75758092 196.38286573 195.10708054
 164.09988282  57.06444597  94.49935468  55.6686516  131.46388545
 191.77481633  51.62492799 114.97422583 116.38175651  92.8014691
 155.15422614 114.78735384 127.26042648  53.81204141 158.33294961
 130.8929928  162.51167379 109.8681141   60.94081023  70.17550631
  78.94276934  90.49043737 154.29635016 132.79659155 184.00788871
 129.2866562  133.68914263  89.07720025 115.11308411 149.93101264
  61.99430613  60.49872347  51.36430167 174.78100555 148.90225052
 174.10339    185.31269137  73.40165266 170.40231089 171.43314036]"|"[178.10674702 102.2888826  117.39676293 144.24022508 197.67491422
 130.56133259  86.0025852   64.83694376  80.95939344 104.77781815
  94.20053534  59.62180435 185.52926107 143.32418208 107.02145862
  77.03553682 102.70225962 192.20416363 140.37953762 179.87517366
 175.44981615  63.26597728  83.73176726  86.42615783  90.35528034
  73.07607774  64.41877802  85.9210379  185.50387278  63.09366981
 111.82665982 140.92431737 124.0374752  115.74103592  81.28061374
 147.85945973 162.96425404 178.78915931  82.05935726 170.04698366
 169.32898173 137.87695645  92.49575225 153.43610159 121.48544889
  81.84053415 181.93246789 128.91427912 186.15909271 196.69182702
  59.83898478 169.12261147 137.47062171 175.89231567 118.71865038
 135.55131317  96.29558276 111.8438795  120.11566316  86.15271649
  55.72175386 121.93641598  62.65729597  80.86646596 194.09427203
  93.78872561  61.79805337  60.69541241  69.62718187  67.22366585
  99.21492165  94.99682607  80.64500716 103.28478698 173.81267576]"|[ 52.02194123 191.91700809  92.7702295 ]|[19.13287123 18.01495848 15.09535407]
7|"[173.18296184 174.9022172   58.56564367 126.5247324  187.37076784
 173.74284825 134.9706001  146.50507449 127.45197989 151.18187129
  50.65770127 138.98935516 138.01659972 108.61740632 182.96039009
 151.28616021 195.10085092 128.55684373 160.47637284 128.3441197
 150.20467565 126.21245375  76.98477224 136.00732438  51.21977963
 188.90456591 144.88719709 128.31573386 147.80704516 108.3333092
  82.40387818 153.44116879 107.75758092 196.38286573 194.75637912
 164.09988282  57.06444597  94.49935468  56.22842058 131.46388545
 191.77481633  51.62492799 114.97422583 116.38175651  92.8014691
 155.15422614 114.78735384 127.26042648  54.00665824 158.33294961
 131.36661707 162.51167379 109.8681141   60.94081023  70.17550631
  78.94276934  90.49043737 154.29635016 132.79659155 184.00788871
 129.67857802 133.68914263  89.04737084 115.11308411 149.93101264
  61.99430613  60.57297864  51.36639566 174.48438348 148.90225052
 174.10339    185.31269137  73.40165266 170.40231089 171.43314036]"|"[178.10674702 102.2888826  117.39676293 144.24022508 197.67491422
 130.56133259  86.0025852   64.83694376  80.95939344 104.77781815
  94.20053534  60.58107582 185.52926107 143.32418208 107.02145862
  77.03553682 102.70225962 192.20416363 140.37953762 179.87517366
 175.44981615  64.07194966  83.73176726  86.42615783  90.35528034
  73.97406606  64.41877802  85.47425439 185.50387278  63.93382264
 111.82665982 140.92431737 124.0374752  115.74103592  82.21710106
 147.85945973 162.96425404 178.78915931  82.88800597 170.04698366
 169.32898173 137.87695645  92.49575225 153.43610159 121.48544889
  81.84053415 181.93246789 128.91427912 187.13997206 196.69182702
  60.71971178 169.12261147 137.47062171 175.89231567 118.71865038
 135.55131317  96.29558276 111.8438795  120.11566316  86.15271649
  56.64175239 121.93641598  63.65685097  80.86646596 194.09427203
  93.78872561  62.79529264  61.69541022  70.58217682  67.22366585
  99.21492165  94.99682607  80.64500716 103.28478698 173.81267576]"|[ 51.05770121 192.93696769  91.44708129]|[20.28188872 19.11481412 15.80195071]
8|"[173.18296184 174.9022172   58.56564367 126.5247324  187.37076784
 173.74284825 134.9706001  146.50507449 127.45197989 151.18187129
  50.65770127 138.98935516 138.01659972 108.61740632 182.96039009
 151.28616021 195.10085092 128.55684373 160.47637284 128.3441197
 149.36529447 126.66805004  76.98477224 136.00732438  51.21977963
 188.57075528 144.88719709 128.31573386 147.80704516 108.83584417
  82.40387818 153.44116879 107.75758092 196.38286573 194.25078908
 164.09988282  57.06444597  94.49935468  56.86368125 131.46388545
 191.77481633  51.62492799 114.97422583 116.38175651  92.8014691
 155.15422614 114.78735384 127.26042648  54.00665824 158.33294961
 131.70430582 162.51167379 109.8681141   60.94081023  70.17550631
  78.94276934  90.49043737 154.29635016 132.79659155 184.00788871
 130.07019944 133.68914263  89.21753929 115.11308411 149.93101264
  61.99430613  60.58251421  51.57275897 174.03652336 148.90225052
 174.10339    185.31269137  73.43547507 170.40231089 171.43314036]"|"[178.10674702 102.2888826  117.39676293 144.24022508 197.67491422
 130.56133259  86.0025852   64.83694376  80.95939344 104.77781815
  94.20053534  60.58107582 185.52926107 143.32418208 107.02145862
  77.03553682 102.70225962 192.20416363 140.37953762 179.87517366
 174.90627293  64.96213617  83.73176726  86.42615783  90.35528034
  74.91670622  64.41877802  85.47425439 185.50387278  64.79837952
 111.82665982 140.92431737 124.0374752  115.74103592  83.07987491
 147.85945973 162.96425404 178.78915931  83.66030377 170.04698366
 169.32898173 137.87695645  92.49575225 153.43610159 121.48544889
  81.84053415 181.93246789 128.91427912 187.13997206 196.69182702
  61.66096961 169.12261147 137.47062171 175.89231567 118.71865038
 135.55131317  96.29558276 111.8438795  120.11566316  86.15271649
  57.56187883 121.93641598  64.64226596  80.86646596 194.09427203
  93.78872561  63.79524718  62.67388566  71.47628045  67.22366585
  99.21492165  94.99682607  81.64443502 103.28478698 173.81267576]"|[ 50.10779225 193.93610991  90.14486113]|[21.4427819  20.23361473 16.54641204]
9|"[173.18296184 174.9022172   58.56564367 126.68662736 187.37076784
 173.74284825 134.9706001  146.50507449 127.45197989 151.18187129
  50.65770127 138.98935516 138.01659972 108.61740632 182.96039009
 151.28616021 195.10085092 128.55684373 160.47637284 128.3441197
 149.36529447 127.27114391  76.98477224 136.00732438  51.21977963
 188.32949255 144.88719709 128.31573386 147.80704516 109.27136206
  82.40387818 153.44116879 107.75758092 196.38286573 193.9119743
 164.09988282  57.06444597  95.42562864  57.37983728 131.46388545
 191.77481633  51.62492799 114.97422583 116.38175651  92.8014691
 155.15422614 114.78735384 127.26042648  53.5897534  158.33294961
 132.22254796 162.51167379 109.8681141   60.94081023  70.17550631
  78.94276934  90.49043737 154.29635016 132.79659155 184.00788871
 130.51031783 133.68914263  89.31560554 115.11308411 150.83765226
  61.99430613  60.52214664  51.71305117 173.67278763 148.90225052
 174.10339    185.31269137  73.31254389 170.40231089 171.43314036]"|"[178.10674702 102.2888826  117.39676293 145.22703308 197.67491422
 130.56133259  86.0025852   64.83694376  80.95939344 104.77781815
  94.20053534  60.58107582 185.52926107 143.32418208 107.02145862
  77.03553682 102.70225962 192.20416363 140.37953762 179.87517366
 174.90627293  65.75980639  83.73176726  86.42615783  90.35528034
  75.88716605  64.41877802  85.47425439 185.50387278  65.6985596
 111.82665982 140.92431737 124.0374752  115.74103592  84.020728
 147.85945973 162.96425404 178.41230848  84.51679834 170.04698366
 169.32898173 137.87695645  92.49575225 153.43610159 121.48544889
  81.84053415 181.93246789 128.91427912 188.04892219 196.69182702
  62.51620355 169.12261147 137.47062171 175.89231567 118.71865038
 135.55131317  96.29558276 111.8438795  120.11566316  86.15271649
  58.45981858 121.93641598  65.63744585  80.86646596 193.67236611
  93.78872561  64.79342339  63.6639958   72.40778264  67.22366585
  99.21492165  94.99682607  82.63685022 103.28478698 173.81267576]"|[ 49.17231426 194.92075931  88.85627615]|[22.61533506 21.36519131 17.31423282]
