|sheep_x_positions|sheep_y_positions|dog_x_positions|dog_y_positions
0|"[184.12636903 186.31516393  87.67061735 115.68689879 108.69962641
  77.74545932 123.71844879 123.0342899  191.69621031 170.44203575
 134.23889606 106.73667223  89.866672   122.97221524  59.23683565
  76.38931485  68.91408556 101.9792394  111.71040247 162.70479469
  91.39991143 175.79265738  87.69937762 194.71841187  91.67597581
  95.57881603  82.54069009  62.65044218 145.27604379 149.76426767
 115.78441597 195.13469868 153.47062791 140.72664774 127.83102114
 187.69584063 148.66746926 101.21761824 144.60661051 148.22928923
 137.9328075   51.39509167 199.71968463 176.86101199 132.19378535
 194.98481699  75.60516008  94.1303595   61.39704069  88.36490437
  65.23210859 163.56510652  77.60688288  55.99085309 130.75857168
 199.46665052 146.3588767  196.66550611 178.14403197  91.20898327
 158.07052123 102.81242026 159.59225302 167.84522846 188.46059569
 138.37912507 152.00129276 112.02932439 196.97134117  82.37184558
 144.03879504 121.50270276 119.88827802 124.95185436 143.18762646]"|"[170.21710163 147.27562492 119.96274041  53.64581436  92.06653279
 168.01301804 161.45446021  52.42592205 139.53495558  90.4410475
 160.29744594 162.4697515  163.43893935  81.55473453 157.63791651
  92.01246194  70.18434405 187.84973627  85.21619124  91.85535336
 107.26949857 173.68125923 159.25760787  59.69685129 135.57486791
 186.7915746  179.24379659 186.05748808  65.35211136  74.87112111
  96.16844542 180.08291918  74.66705303 142.8133507   65.6053645
 146.98164111  54.09755138 104.90874688 131.33801667 195.26963022
 178.08205319 172.46558636 135.13152242 106.08116448 134.41014499
 141.54579552  86.90075711 193.95639175  64.81346418  97.57491315
 198.53450591 152.32312081  73.50692432  94.52531145  69.83891291
 176.15281061 112.10861523  53.65855212  97.61470009 119.09749949
 192.24884459  75.7976131  189.20531175 120.66225318 167.01153395
 179.63794592 116.78456027  62.47188445 194.82609065 157.85782977
 195.15076524  99.5921009  137.05569618  67.15946408 100.55541046]"|[170.43399257  70.6270764   87.80842694]|[14.65065259 11.5878767  14.63978038]
1|"[184.12636903 186.31516393  87.67061735 116.18750421 108.69962641
  77.74545932 123.71844879 122.84911673 192.45676504 170.44203575
 134.23889606 106.73667223  89.866672   122.97221524  59.23683565
  76.38931485  69.05369086 101.9792394  111.71040247 162.70479469
  91.39991143 175.79265738  87.69937762 194.81216584  91.67597581
  95.57881603  82.54069009  62.65044218 144.99748639 149.12975118
 115.78441597 195.13469868 152.96834316 140.72664774 128.30027755
 187.69584063 147.95766572 101.21761824 144.60661051 148.22928923
 137.9328075   51.39509167 199.71968463 176.86101199 132.19378535
 194.98481699  75.60516008  94.1303595   61.87092127  88.36490437
  65.23210859 162.86787305  77.8437468   55.99085309 130.75857168
 199.46665052 146.3588767  196.64948112 178.14403197  91.20898327
 158.07052123 103.16163549 159.59225302 167.84522846 188.46059569
 138.37912507 152.00129276 112.86502406 196.97134117  82.37184558
 144.03879504 121.50270276 119.88827802 125.46567745 143.18762646]"|"[170.21710163 147.27562492 119.96274041  54.51148994  92.06653279
 168.01301804 161.45446021  53.40862795 140.1842294   90.4410475
 160.29744594 162.4697515  163.43893935  81.55473453 157.63791651
  92.01246194  71.17455128 187.84973627  85.21619124  91.85535336
 107.26949857 173.68125923 159.25760787  60.69244669 135.57486791
 186.7915746  179.24379659 186.05748808  66.31253095  75.64403043
  96.16844542 180.08291918  75.53175531 142.8133507   66.48842646
 146.98164111  54.80195108 104.90874688 131.33801667 195.26963022
 178.08205319 172.46558636 135.13152242 106.08116448 134.41014499
 141.54579552  86.90075711 193.95639175  65.6940533   97.57491315
 198.53450591 151.60627669  74.47846716  94.52531145  69.83891291
 176.15281061 112.10861523  54.65842372  97.61470009 119.09749949
 192.24884459  76.73465564 189.20531175 120.66225318 167.01153395
 179.63794592 116.78456027  63.02107118 194.82609065 157.85782977
 195.15076524  99.5921009  137.05569618  68.01736025 100.55541046]"|[171.39859962  71.9307477   89.12006717]|[15.79936197 12.3297939  15.36751652]
2|"[184.12636903 186.31516393  87.67061735 116.84585899 108.69962641
  77.74545932 123.2483801  122.94784291 192.45676504 170.44203575
 134.23889606 106.73667223  89.866672   122.97221524  59.23683565
  76.38931485  69.34598161 101.9792394  111.71040247 162.70479469
  91.39991143 175.79265738  87.69937762 194.71403928  91.67597581
  95.57881603  82.54069009  62.65044218 144.51186689 148.50279915
 115.78441597 195.13469868 152.52148344 140.72664774 128.69731565
 187.69584063 147.36047464 101.21761824 144.60661051 148.22928923
 137.9328075   51.39509167 199.71968463 176.86101199 132.19378535
 194.98481699  75.60516008  94.1303595   62.08922323  88.36490437
  65.23210859 162.86787305  78.0680761   55.99085309 131.15111605
 199.46665052 146.3588767  196.62339765 178.14403197  91.20898327
 158.07052123 103.56850523 159.59225302 167.84522846 188.46059569
 138.37912507 152.00129276 113.37111449 196.97134117  82.37184558
 144.03879504 121.50270276 119.88827802 125.79265852 143.18762646]"|"[170.21710163 147.27562492 119.96274041  55.26419771  92.06653279
 168.01301804 160.57183038  54.40374259 140.1842294   90.4410475
 160.29744594 162.4697515  163.43893935  81.55473453 157.63791651
  92.01246194  72.13088078 187.84973627  85.21619124  91.85535336
 107.26949857 173.68125923 159.25760787  61.68762063 135.57486791
 186.7915746  179.24379659 186.05748808  67.18670124  76.42308829
  96.16844542 180.08291918  76.42635935 142.8133507   67.40622859
 146.98164111  55.60405008 104.90874688 131.33801667 195.26963022
 178.08205319 172.46558636 135.13152242 106.08116448 134.41014499
 141.54579552  86.90075711 193.95639175  66.66993457  97.57491315
 198.53450591 151.60627669  75.45298056  94.52531145  68.91917984
 176.15281061 112.10861523  55.65808348  97.61470009 119.09749949
 192.24884459  77.64814183 189.20531175 120.66225318 167.01153395
 179.63794592 116.78456027  63.8835516  194.82609065 157.85782977
 195.15076524  99.5921009  137.05569618  68.96239113 100.55541046]"|[172.31206539  73.30713004  90.50089247]|[16.98914358 12.9260922  15.95345296]
3|"[184.12636903 186.31516393  87.67061735 117.41130626 108.69962641
  77.4595331  124.13163765 123.10426368 192.45676504 170.44203575
 134.42272404 106.73667223  89.866672   122.97221524  59.23683565
  76.38931485  69.51132941 101.9792394  111.71040247 162.70479469
  91.39991143 175.79265738  87.69937762 194.5291361   91.67597581
  95.57881603  82.54069009  62.65044218 143.95147574 147.70545892
 115.78441597 195.13469868 152.0636076  140.72664774 128.8818149
 187.69584063 146.65770146 101.21761824 144.60661051 148.22928923
 137.9328075   51.39509167 199.71968463 176.86101199 132.19378535
 194.98481699  75.60516008  94.1303595   62.10942134  88.36490437
  65.23210859 162.86787305  78.39683779  55.99085309 131.15111605
 199.46665052 146.3588767  196.64231026 178.14403197  91.20898327
 158.07052123 103.80095719 159.59225302 167.84522846 188.46059569
 138.37912507 152.00129276 113.84742765 196.97134117  82.37184558
 144.03879504 121.50270276 119.88827802 126.25727381 143.18762646]"|"[170.21710163 147.27562492 119.96274041  56.08898216  92.06653279
 168.97126967 161.04071852  55.3914331  140.1842294   90.4410475
 159.31448751 162.4697515  163.43893935  81.55473453 157.63791651
  92.01246194  73.1171161  187.84973627  85.21619124  91.85535336
 107.26949857 173.68125923 159.25760787  62.67037737 135.57486791
 186.7915746  179.24379659 186.05748808  68.01492932  77.02661837
  96.16844542 180.08291918  77.3153755  142.8133507   68.38906124
 146.98164111  56.31546406 104.90874688 131.33801667 195.26963022
 178.08205319 172.46558636 135.13152242 106.08116448 134.41014499
 141.54579552  86.90075711 193.95639175  67.66973057  97.57491315
 198.53450591 151.60627669  76.39739348  94.52531145  68.91917984
 176.15281061 112.10861523  56.65790463  97.61470009 119.09749949
 192.24884459  78.62074971 189.20531175 120.66225318 167.01153395
 179.63794592 116.78456027  64.76282731 194.82609065 157.85782977
 195.15076524  99.5921009  137.05569618  69.84790377 100.55541046]"|[173.19314908  74.70862013  91.90381274]|[18.20310056 13.46071873 16.4843152 ]
4|"[184.12636903 186.31516393  87.67061735 117.91951836 108.69962641
  77.4595331  123.16074132 123.21488643 192.45676504 170.44203575
 134.42272404 105.74684444  89.866672   122.97221524  59.23683565
  76.38931485  69.64175301 101.9792394  111.71040247 163.43324708
  91.39991143 175.79265738  87.69937762 194.37369568  91.67597581
  95.57881603  82.54069009  62.65044218 143.38652776 146.90968154
 115.78441597 195.13469868 151.50367214 140.72664774 129.15597595
 187.69584063 146.11296916 101.21761824 144.60661051 148.22928923
 137.9328075   51.39509167 199.71968463 176.86101199 132.19378535
 194.98481699  75.60516008  94.1303595   62.11953955  88.36490437
  65.23210859 162.86787305  78.84357809  55.99085309 131.15111605
 199.46665052 146.3588767  196.79549868 178.14403197  91.20898327
 158.07052123 104.1267659  159.59225302 167.84522846 188.46059569
 138.37912507 152.00129276 114.29416848 196.66256933  82.37184558
 144.03879504 121.50270276 119.88827802 126.50417994 143.18762646]"|"[170.21710163 147.27562492 119.96274041  56.9502141   92.06653279
 168.97126967 161.28021867  56.38529557 140.1842294   90.4410475
 159.31448751 162.32748088 163.43893935  81.55473453 157.63791651
  92.01246194  74.10857446 187.84973627  85.21619124  92.54044978
 107.26949857 173.68125923 159.25760787  63.65822264 135.57486791
 186.7915746  179.24379659 186.05748808  68.84005585  77.63220763
  96.16844542 180.08291918  78.14391173 142.8133507   69.35074503
 146.98164111  57.15407406 104.90874688 131.33801667 195.26963022
 178.08205319 172.46558636 135.13152242 106.08116448 134.41014499
 141.54579552  86.90075711 193.95639175  68.66967938  97.57491315
 198.53450591 151.60627669  77.29205716  94.52531145  68.91917984
 176.15281061 112.10861523  57.64610162  97.61470009 119.09749949
 192.24884459  79.56618542 189.20531175 120.66225318 167.01153395
 179.63794592 116.78456027  65.65749073 193.87495451 157.85782977
 195.15076524  99.5921009  137.05569618  70.81694317 100.55541046]"|[174.05099359  76.11831984  93.31299649]|[19.4335894  13.97330699 16.99832022]
5|"[184.12636903 186.31516393  87.67061735 118.49966516 108.69962641
  77.4595331  123.16074132 123.30860083 191.68087959 170.44203575
 134.42272404 105.74684444  89.866672   122.97221524  59.23683565
  76.38931485  69.74966041 101.9792394  111.71040247 163.43324708
  91.39991143 175.79265738  87.69937762 194.13514597  91.67597581
  96.51996049  82.54069009  62.65044218 142.85593954 146.10640345
 115.78441597 195.13469868 150.92233686 140.72664774 129.23493554
 187.69584063 145.59137788 102.0247543  144.60661051 148.22928923
 137.9328075   51.39509167 199.71968463 176.86101199 132.19378535
 194.98481699  75.60516008  94.99478835  62.07159589  88.36490437
  65.23210859 162.86787305  79.30328322  55.99085309 131.35080679
 199.46665052 146.3588767  196.85087995 178.96748403  91.20898327
 158.07052123 104.58188313 159.59225302 167.84522846 188.46059569
 138.37912507 152.00129276 114.7618385  196.66256933  82.37184558
 143.40863607 121.50270276 119.88827802 126.69227698 143.18762646]"|"[170.21710163 147.27562492 119.96274041  57.76472604  92.06653279
 168.97126967 161.28021867  57.38089469 140.8151032   90.4410475
 159.31448751 162.32748088 163.43893935  81.55473453 157.63791651
  92.01246194  75.10273541 187.84973627  85.21619124  92.54044978
 107.26949857 173.68125923 159.25760787  64.62935293 135.57486791
 187.1295792  179.24379659 186.05748808  69.68768557  78.22781179
  96.16844542 180.08291918  78.95757584 142.8133507   70.34762285
 146.98164111  58.00726954 104.3183814  131.33801667 195.26963022
 178.08205319 172.46558636 135.13152242 106.08116448 134.41014499
 141.54579552  86.90075711 194.45914692  69.66852942  97.57491315
 198.53450591 151.60627669  78.18012877  94.52531145  69.89903881
 176.15281061 112.10861523  58.6445669   97.04731423 119.09749949
 192.24884459  80.45661695 189.20531175 120.66225318 167.01153395
 179.63794592 116.78456027  66.54139386 193.87495451 157.85782977
 194.37429909  99.5921009  137.05569618  71.79909362 100.55541046]"|[174.89162264  77.5295639   94.72249997]|[20.67590289 14.48162796 17.51144782]
6|"[184.12636903 186.31516393  87.67061735 118.92704686 108.69962641
  77.4595331  123.16074132 123.45071758 191.68087959 170.44203575
 134.42272404 105.74684444  89.866672   122.97221524  59.23683565
  76.38931485  69.90700207 101.9792394  111.71040247 163.43324708
  91.39991143 175.79265738  87.69937762 193.87148992  91.67597581
  96.51996049  82.54069009  62.65044218 142.30281133 145.34770095
 115.78441597 195.48426413 150.32306361 140.72664774 129.33231411
 187.69584063 144.92568645 102.0247543  143.79832297 148.74838118
 137.9328075   51.39509167 199.71968463 176.86101199 132.19378535
 194.98481699  75.60516008  94.99478835  62.01123929  88.36490437
  65.23210859 162.86787305  79.75730306  55.99085309 131.47401587
 199.46665052 146.3588767  196.90623324 178.96748403  91.20898327
 158.83298465 105.05413459 159.59225302 167.84522846 188.46059569
 138.37912507 152.00129276 115.21124263 196.66256933  82.37184558
 143.40863607 121.50270276 119.88827802 126.87015255 143.18762646]"|"[170.21710163 147.27562492 119.96274041  58.66879732  92.06653279
 168.97126967 161.28021867  58.37074459 140.8151032   90.4410475
 159.31448751 162.32748088 163.43893935  81.55473453 157.63791651
  92.01246194  76.09027964 187.84973627  85.21619124  92.54044978
 107.26949857 173.68125923 159.25760787  65.59396968 135.57486791
 187.1295792  179.24379659 186.05748808  70.52078171  78.87924906
  96.16844542 179.14600724  79.75812039 142.8133507   71.34287027
 146.98164111  58.75349666 104.3183814  130.74922872 194.41491183
 178.08205319 172.46558636 135.13152242 106.08116448 134.41014499
 141.54579552  86.90075711 194.45914692  70.6667063   97.57491315
 198.53450591 151.60627669  79.07112034  94.52531145  70.89141955
 176.15281061 112.10861523  59.64303373  97.04731423 119.09749949
 192.89587592  81.33808082 189.20531175 120.66225318 167.01153395
 179.63794592 116.78456027  67.43472243 193.87495451 157.85782977
 194.37429909  99.5921009  137.05569618  72.78314661 100.55541046]"|[175.71629814  78.93935185  96.12972646]|[21.92886351 14.99397347 18.03078741]
7|"[184.12636903 186.31516393  87.67061735 119.45261909 108.69962641
  77.4595331  123.16074132 123.66049085 191.68087959 170.44203575
 134.42272404 105.74684444  89.866672   122.97221524  59.23683565
  76.38931485  70.02907201 101.9792394  111.71040247 163.9063184
  91.39991143 175.79265738  87.69937762 193.65217364  91.67597581
  96.51996049  82.54069009  62.65044218 141.62939685 144.66568818
 115.78441597 195.48426413 149.54807497 140.72664774 129.37227158
 187.69584063 144.71742167 102.0247543  143.79832297 148.74838118
 137.9328075   51.39509167 199.71968463 176.86101199 132.19378535
 194.12454306  74.76142203  94.99478835  62.07414315  88.36490437
  65.23210859 162.86787305  80.24781931  55.99085309 131.51067271
 199.46665052 145.85629892 196.79868935 178.96748403  91.20898327
 158.83298465 105.65253447 159.59225302 167.84522846 188.46059569
 138.37912507 152.00129276 115.6620673  196.66256933  82.37184558
 143.40863607 121.50270276 119.88827802 127.10483047 143.18762646]"|"[170.21710163 147.27562492 119.96274041  59.51954631  92.06653279
 168.97126967 161.28021867  59.34849465 140.8151032   90.4410475
 159.31448751 162.32748088 163.43893935  81.55473453 157.63791651
  92.01246194  77.08280114 187.84973627  85.21619124  93.42147392
 107.26949857 173.68125923 159.25760787  66.5696235  135.57486791
 187.1295792  179.24379659 186.05748808  71.26004684  79.61058933
  96.16844542 179.14600724  80.39009556 142.8133507   72.34207165
 146.98164111  59.73156915 104.3183814  130.74922872 194.41491183
 178.08205319 172.46558636 135.13152242 106.08116448 134.41014499
 142.0556276   86.36400195 194.45914692  71.66472589  97.57491315
 198.53450591 151.60627669  79.94255239  94.52531145  71.89074746
 176.15281061 112.97314723  60.63723407  97.04731423 119.09749949
 192.89587592  82.13927841 189.20531175 120.66225318 167.01153395
 179.63794592 116.78456027  68.32733495 193.87495451 157.85782977
 194.37429909  99.5921009  137.05569618  73.75521979 100.55541046]"|[176.52557547  80.34629526  97.53351191]|[23.19182439 15.51407946 18.55935755]
8|"[184.12636903 186.31516393  87.67061735 119.86719439 108.69962641
  77.4595331  123.16074132 123.81890964 191.68087959 170.44203575
 134.42272404 105.74684444  89.866672   122.97221524  59.23683565
  76.38931485  70.1007395  101.9792394  111.71040247 163.9063184
  91.39991143 175.79265738  88.46452516 193.42826489  91.67597581
  96.51996049  82.54069009  62.65044218 140.94504436 143.90850045
 115.78441597 195.48426413 148.82416483 140.72664774 129.42355913
 187.69584063 144.59785308 102.0247543  143.79832297 148.74838118
 137.9328075   51.39509167 199.71968463 176.86101199 132.19378535
 194.12454306  73.92643941  94.99478835  62.07523373  88.36490437
  65.23210859 162.86787305  80.53666083  55.99085309 131.49410845
 199.46665052 145.85629892 196.8015564  178.96748403  91.20898327
 158.83298465 106.08474728 159.59225302 167.84522846 188.46059569
 138.37912507 152.00129276 116.15547963 196.66256933  82.37184558
 143.40863607 121.50270276 119.88827802 127.11410668 143.18762646]"|"[170.21710163 147.27562492 119.96274041  60.42956131  92.06653279
 168.97126967 161.28021867  60.33586666 140.8151032   90.4410475
 159.31448751 162.32748088 163.43893935  81.55473453 157.63791651
  92.01246194  78.08022972 187.84973627  85.21619124  93.42147392
 107.26949857 173.68125923 159.90146285  67.54423361 135.57486791
 187.1295792  179.24379659 186.05748808  71.98919818  80.26378665
  96.16844542 179.14600724  81.07998982 142.8133507   73.34075557
 146.98164111  60.72439509 104.3183814  130.74922872 194.41491183
 178.08205319 172.46558636 135.13152242 106.08116448 134.41014499
 142.0556276   86.91427827 194.45914692  72.6647253   97.57491315
 198.53450591 151.60627669  80.89992932  94.52531145  72.89061026
 176.15281061 112.97314723  61.63722996  97.04731423 119.09749949
 192.89587592  83.04105005 189.20531175 120.66225318 167.01153395
 179.63794592 116.78456027  69.19713049 193.87495451 157.85782977
 194.37429909  99.5921009  137.05569618  74.75517677 100.55541046]"|[177.31731916  81.74958298  98.93313418]|[24.46585027 16.04396961 19.09885502]
9|"[184.12636903 186.31516393  87.67061735 120.20627265 108.69962641
  77.4595331  123.16074132 123.86653882 191.68087959 170.44203575
 134.42272404 105.74684444  90.78566388 122.97221524  59.23683565
  76.38931485  70.23255499 101.9792394  111.71040247 163.9063184
  91.39991143 175.79265738  88.46452516 193.33184184  91.67597581
  96.51996049  82.54069009  62.65044218 140.17532215 143.90850045
 115.78441597 196.34795702 148.01220425 140.72664774 129.65662101
 187.69584063 144.52963369 102.0247543  143.79832297 148.74838118
 137.9328075   51.39509167 199.71968463 176.86101199 132.19378535
 194.12454306  73.92643941  94.99478835  62.19258545  88.36490437
  65.23210859 162.86787305  80.77995208  55.99085309 131.51530632
 199.46665052 145.85629892 196.87985108 178.22331091  91.20898327
 158.83298465 106.51412304 159.59225302 167.84522846 188.46059569
 138.37912507 152.00129276 116.49608671 196.66256933  82.37184558
 143.40863607 121.50270276 119.88827802 127.26042938 143.61573654]"|"[170.21710163 147.27562492 119.96274041  61.37031949  92.06653279
 168.97126967 161.28021867  61.33473175 140.8151032   90.4410475
 159.31448751 162.32748088 163.83321582  81.55473453 157.63791651
  92.01246194  79.07150399 187.84973627  85.21619124  93.42147392
 107.26949857 173.68125923 159.90146285  68.53957406 135.57486791
 187.1295792  179.24379659 186.05748808  72.62757715  80.26378665
  96.16844542 178.64198879  81.6637021  142.8133507   74.31321748
 146.98164111  61.72206543 104.3183814  130.74922872 194.41491183
 178.08205319 172.46558636 135.13152242 106.08116448 134.41014499
 142.0556276   86.91427827 194.45914692  73.65781571  97.57491315
 198.53450591 151.60627669  81.8698826   94.52531145  73.89038556
 176.15281061 112.97314723  62.63416022  96.37932744 119.09749949
 192.89587592  83.94417599 189.20531175 120.66225318 167.01153395
 179.63794592 116.78456027  70.13733622 193.87495451 157.85782977
 194.37429909  99.5921009  137.05569618  75.74441368 101.45913705]"|[177.17370784  82.3505149   99.54487006]|[25.95895971 17.41833522 20.46844591]
