|X_Positions|Y_Positions
775|[103.83989245]|[117.09408634]
776|[103.21386116]|[115.73097049]
777|[102.61697256]|[114.35484405]
778|[102.04827322]|[112.9668307]
779|[101.51098584]|[111.56635854]
780|[101.00381129]|[110.15470207]
781|[100.52977458]|[108.73157551]
782|[100.08936859]|[107.2976848]
783|[99.6817747]|[105.8541242]
784|[99.30847441]|[104.40131764]
785|[98.97033156]|[102.93992809]
786|[98.67155079]|[101.4699859]
787|[98.41484766]|[99.99211462]
788|[98.2028772]|[98.50716731]
789|[98.0325042]|[97.01687437]
790|[97.90732108]|[95.52210711]
791|[97.82559082]|[94.02433537]
792|[97.78806816]|[92.52480476]
793|[97.79601976]|[91.02482584]
794|[97.84879337]|[89.52575448]
795|[97.95059398]|[88.02921292]
796|[98.10674557]|[86.53736283]
797|[98.31460576]|[85.05183459]
798|[98.57116265]|[83.57393793]
799|[98.88357009]|[82.10683139]
800|[99.24984074]|[80.65223667]
801|[99.66860374]|[79.21187645]
802|[100.14157533]|[77.78839555]
803|[100.67408518]|[76.38609984]
804|[101.26900318]|[75.00912033]
805|[101.93091639]|[73.66306279]
806|[102.65532153]|[72.34957994]
807|[103.44864619]|[71.07653792]
808|[104.31315842]|[69.85072447]
809|[105.24355246]|[68.67413324]
810|[106.24308523]|[67.55568152]
811|[107.59170138]|[68.21236597]
812|[108.54475176]|[69.37068155]
813|[109.28546483]|[70.67503738]
814|[109.93322641]|[72.02796197]
815|[110.54216254]|[73.39879996]
816|[111.13509849]|[74.77663411]
817|[111.72145218]|[76.15728228]
818|[112.30508092]|[77.53908454]
819|[112.88755666]|[78.92137322]
820|[113.46951668]|[80.30387911]
821|[114.05122424]|[81.68649125]
822|[114.63278871]|[83.06916357]
823|[115.2142495]|[84.45187951]
824|[115.79562365]|[85.83463187]
825|[116.37692148]|[87.21741632]
826|[116.95814526]|[88.6002319]
827|[117.53929007]|[89.98308066]
828|[118.12034914]|[91.36596546]
829|[118.70132226]|[92.74888636]
830|[119.28220782]|[94.13184405]
831|[119.86300499]|[95.51483886]
832|[121.16237047]|[94.76540618]
833|[122.00289305]|[93.52302066]
834|[122.60033507]|[92.14713439]
835|[123.08894951]|[90.72894684]
836|[123.52733993]|[89.29443862]
837|[123.94479481]|[87.85369873]
838|[124.35519028]|[86.41093209]
839|[124.76598536]|[84.96827919]
840|[125.17516786]|[83.52516808]
841|[125.57961899]|[82.0807238]
842|[125.984941]|[80.63652365]
843|[126.39647741]|[79.19408204]
844|[126.81764884]|[77.75442423]
845|[127.24277221]|[76.31592844]
846|[127.669446]|[74.87789177]
847|[128.09351953]|[73.43908614]
848|[128.51973412]|[72.0009133]
849|[128.95012067]|[70.56398344]
850|[129.38130926]|[69.12729405]
851|[129.81492635]|[67.69133576]
852|[130.25480893]|[66.25728439]
853|[130.70192471]|[64.82547174]
854|[131.15082555]|[63.39421773]
855|[131.59806178]|[61.96244269]
856|[132.04944806]|[60.53197059]
857|[132.49965507]|[59.10112691]
858|[132.95469443]|[57.67181267]
859|[133.41302621]|[56.2435508]
860|[133.87976269]|[54.81801334]
861|[134.35600967]|[53.39562492]
862|[134.84258039]|[51.97673488]
863|[135.33075929]|[50.55839735]
864|[135.8255843]|[49.14236479]
865|[136.32759796]|[47.72886478]
866|[136.83430399]|[46.31704007]
867|[137.34774877]|[44.9076521]
868|[137.86422193]|[43.49937106]
869|[138.38048345]|[42.09101243]
870|[138.89188744]|[40.68088266]
871|[139.40781805]|[39.27240277]
872|[139.93609167]|[37.8685057]
873|[140.47878235]|[36.47011848]
874|[141.03854172]|[35.07847576]
875|[141.60311815]|[33.68878031]
876|[142.17577443]|[32.30239479]
877|[142.75990644]|[30.9208052]
878|[143.34532925]|[29.53976207]
879|[143.93046639]|[28.15859788]
880|[144.508941]|[26.77462999]
881|[145.08752343]|[25.39070717]
882|[145.66742431]|[24.0073363]
883|[146.25897729]|[22.62890782]
884|[146.86125138]|[21.25512984]
885|[147.47944428]|[19.88844132]
886|[148.12016868]|[18.53216987]
887|[148.77523574]|[17.18276735]
888|[149.43287608]|[15.83461707]
889|[150.12649258]|[14.50461852]
890|[150.84283317]|[13.18672013]
891|[151.59408237]|[11.88840405]
892|[152.39678427]|[10.62125384]
893|[153.29842889]|[9.42248907]
894|[154.32584101]|[8.32959184]
895|[155.4350047]|[7.3197622]
896|[156.6143326]|[6.3928395]
897|[157.9171355]|[5.64939844]
898|[157.9171355]|[5.64939844]
899|[159.39224009]|[5.37724692]
900|[160.87193934]|[5.13129952]
901|[160.87193934]|[5.13129952]
902|[162.37153977]|[5.09667945]
903|[163.87152301]|[5.08958745]
904|[165.36949159]|[5.16762666]
905|[165.36949159]|[5.16762666]
906|[166.84134161]|[5.45686279]
907|[168.31088185]|[5.7576143]
908|[168.31088185]|[5.7576143]
909|[169.71758928]|[6.27835819]
910|[171.10163102]|[6.85665609]
911|[171.10163102]|[6.85665609]
912|[172.3979562]|[7.61133552]
913|[173.65785241]|[8.42537577]
914|[174.84656425]|[9.34023323]
915|[174.84656425]|[9.34023323]
916|[175.73784734]|[10.54672171]
917|[176.62042631]|[11.75959201]
918|[176.62042631]|[11.75959201]
919|[177.35921323]|[13.06503978]
920|[178.10014395]|[14.36927199]
921|[178.10014395]|[14.36927199]
922|[178.65597454]|[15.76248854]
923|[179.18525574]|[17.16600606]
924|[179.18525574]|[17.16600606]
925|[179.50479695]|[18.63157537]
926|[179.75663764]|[20.11028301]
927|[179.75663764]|[20.11028301]
928|[179.91321837]|[21.60208811]
929|[180.08986376]|[23.0916506]
930|[180.08986376]|[23.0916506]
931|[180.25899377]|[24.58208511]
932|[180.43186679]|[26.07209012]
933|[180.43186679]|[26.07209012]
934|[180.70310006]|[27.54736383]
935|[180.95204101]|[29.0265624]
936|[180.95204101]|[29.0265624]
937|[180.9982209]|[30.52585137]
938|[180.9855516]|[32.02579786]
939|[180.9855516]|[32.02579786]
940|[180.73952192]|[33.50548344]
941|[180.46566702]|[34.98027274]
942|[180.46566702]|[34.98027274]
943|[180.00968366]|[36.4092861]
944|[179.58790409]|[37.84876586]
945|[179.58790409]|[37.84876586]
946|[179.22307399]|[39.30372256]
947|[178.86700882]|[40.76084905]
948|[178.86700882]|[40.76084905]
949|[178.68821292]|[42.25015494]
950|[178.54574139]|[43.74337356]
951|[178.54574139]|[43.74337356]
952|[178.42045927]|[45.23813253]
953|[178.26711354]|[46.73027364]
954|[178.26711354]|[46.73027364]
955|[178.04600995]|[48.21388855]
956|[177.85790701]|[49.70204758]
957|[177.85790701]|[49.70204758]
958|[177.69236622]|[51.19288501]
959|[177.52682836]|[52.68372277]
960|[177.52682836]|[52.68372277]
961|[177.36128585]|[54.17456001]
962|[177.19575178]|[55.66539818]
963|[177.19575178]|[55.66539818]
964|[177.03023082]|[57.15623782]
965|[176.86471159]|[58.64707764]
966|[176.86471159]|[58.64707764]
967|[176.69919491]|[60.13791775]
968|[176.53368982]|[61.62875915]
969|[176.53368982]|[61.62875915]
970|[176.3682003]|[63.11960227]
971|[176.20271376]|[64.61044572]
972|[176.03723293]|[66.10128981]
973|[175.8717579]|[67.59213454]
974|[175.70628616]|[69.08297964]
975|[175.54081915]|[70.57382526]
976|[175.37535544]|[72.06467125]
977|[175.20990516]|[73.55551873]
978|[175.04446678]|[75.04636753]
979|[174.87904213]|[76.53721785]
980|[174.71363546]|[78.02807017]
981|[174.54823991]|[79.51892372]
982|[176.03640498]|[79.70697884]
983|[177.44251395]|[79.18462115]
984|[178.71272163]|[78.38676624]
985|[179.91517392]|[77.49004527]
986|[181.09733534]|[76.56673905]
987|[182.27969177]|[75.64368257]
988|[183.46805527]|[74.72837268]
989|[184.67077079]|[73.8320048]
990|[185.87976737]|[72.94412684]
991|[187.09341786]|[72.06262103]
992|[188.31205871]|[71.18802714]
993|[189.54490569]|[70.33357508]
994|[190.79880148]|[69.51032218]
995|[192.07663032]|[68.72473102]
996|[193.36559367]|[67.95754559]
997|[194.66619643]|[67.21026221]
998|[195.96925019]|[66.46726094]
999|[197.28553726]|[65.7479638]
1000|[198.61115491]|[65.04601093]
1001|[199.95378587]|[64.37717454]
1002|[201.32355684]|[63.765842]
1003|[201.32355684]|[63.765842]
1004|[202.76360541]|[63.34600854]
1005|[204.2178453]|[62.97833161]
1006|[204.2178453]|[62.97833161]
1007|[205.6984533]|[62.73791538]
1008|[207.18645589]|[62.54857895]
1009|[207.18645589]|[62.54857895]
1010|[208.68557231]|[62.49710112]
1011|[210.18556123]|[62.50286567]
1012|[210.18556123]|[62.50286567]
1013|[211.66239586]|[62.76546704]
1014|[213.13066313]|[63.07237293]
1015|[214.57814526]|[63.4658135]
1016|[214.57814526]|[63.4658135]
1017|[215.9721049]|[64.01977788]
1018|[217.36176111]|[64.5844509]
1019|[217.36176111]|[64.5844509]
1020|[218.69122818]|[65.27908555]
1021|[219.99143741]|[66.02705344]
1022|[219.99143741]|[66.02705344]
1023|[221.16424931]|[66.96220703]
1024|[222.30880723]|[67.93173638]
1025|[223.41703369]|[68.9425945]
1026|[223.41703369]|[68.9425945]
1027|[224.2967412]|[70.1575491]
1028|[225.14339124]|[71.39576706]
1029|[225.14339124]|[71.39576706]
1030|[225.86207786]|[72.71238756]
1031|[226.51210365]|[74.06422575]
1032|[227.04738124]|[75.4654673]
1033|[227.04738124]|[75.4654673]
1034|[227.25819985]|[76.95057858]
1035|[227.41066516]|[78.44280991]
1036|[227.41066516]|[78.44280991]
1037|[227.41090544]|[79.94280989]
1038|[227.42056137]|[81.44277881]
1039|[227.42056137]|[81.44277881]
1040|[227.35281004]|[82.94124795]
1041|[227.21633244]|[84.43502633]
1042|[227.21633244]|[84.43502633]
1043|[226.81815825]|[85.8812135]
1044|[226.42498035]|[87.328767]
1045|[226.42498035]|[87.328767]
1046|[226.06391341]|[88.78466214]
1047|[225.71251566]|[90.24292125]
1048|[225.71251566]|[90.24292125]
1049|[225.29835659]|[91.68461201]
1050|[224.85970505]|[93.11904041]
1051|[224.85970505]|[93.11904041]
1052|[224.261405]|[94.49455379]
1053|[223.60030048]|[95.84100869]
1054|[222.90655984]|[97.1709425]
1055|[222.90655984]|[97.1709425]
1056|[222.14028198]|[98.4604456]
1057|[221.31984758]|[99.71618737]
1058|[221.31984758]|[99.71618737]
1059|[220.52691495]|[100.98947361]
1060|[219.73398779]|[102.26276325]
1061|[219.73398779]|[102.26276325]
1062|[218.94108907]|[103.5360706]
1063|[218.14819768]|[104.80938252]
1064|[217.35532093]|[106.08270356]
1065|[217.35532093]|[106.08270356]
1066|[216.56250836]|[107.35606456]
1067|[215.76971263]|[108.62943604]
1068|[214.97693768]|[109.90282046]
1069|[214.18419957]|[111.17622781]
1070|[213.39150708]|[112.44966356]
1071|[212.59887397]|[113.72313628]
1072|[211.80630924]|[114.99665155]
1073|[211.01382415]|[116.27021638]
1074|[210.22142992]|[117.54383775]
1075|[209.42912841]|[118.8175168]
1076|[208.63692422]|[120.09125638]
1077|[207.84483115]|[121.36506506]
1078|[207.05286457]|[122.63895239]
1079|[206.26103255]|[123.91292337]
1080|[205.46934155]|[125.18698199]
1081|[204.67780377]|[126.46113581]
1082|[203.88643287]|[127.73539327]
1083|[203.09522961]|[129.00975484]
1084|[202.30418849]|[130.28421706]
1085|[201.51332134]|[131.55878725]
1086|[200.72263166]|[132.83346753]
1087|[199.93212015]|[134.10825832]
1088|[199.14178981]|[135.38316143]
1089|[198.35163605]|[136.65817399]
1090|[197.5280652]|[135.404487]
1091|[197.26891983]|[133.92704202]
1092|[195.84427084]|[134.39648342]
1093|[195.02572549]|[133.13950947]
1094|[194.82109265]|[131.65353323]
1095|[194.89128591]|[130.15517649]
1096|[195.07844016]|[128.66689786]
1097|[195.31155646]|[127.18512298]
1098|[195.55866776]|[125.70561766]
1099|[195.8122269]|[124.22720372]
1100|[196.0643035]|[122.74853629]
1101|[196.3113209]|[121.26901528]
1102|[196.55778324]|[119.78940171]
1103|[196.79979646]|[118.30905392]
1104|[197.03858172]|[116.82818201]
1105|[197.27322291]|[115.34664784]
1106|[197.50462968]|[113.86460502]
1107|[197.73778715]|[112.38283662]
1108|[197.97548146]|[110.90178921]
1109|[198.22037696]|[109.4219155]
1110|[198.46524328]|[107.94203697]
1111|[198.71280004]|[106.46260611]
1112|[198.95692953]|[104.98260585]
1113|[199.19501891]|[103.5016219]
1114|[199.42768114]|[102.01977566]
1115|[199.65250992]|[100.5367207]
1116|[199.86822716]|[99.05231305]
1117|[200.07245885]|[97.56628161]
1118|[200.26475312]|[96.07865837]
1119|[200.4528475]|[94.59049826]
1120|[200.63417607]|[93.10149862]
1121|[200.8085467]|[91.61166813]
1122|[200.97592491]|[90.12103587]
1123|[201.13376058]|[88.62936301]
1124|[201.28853155]|[87.13736907]
1125|[201.44336712]|[85.64538182]
1126|[201.5929022]|[84.15285401]
1127|[201.74369213]|[82.66045246]
1128|[201.89736043]|[81.16834453]
1129|[202.04670989]|[79.67579814]
1130|[202.19581509]|[78.18322732]
1131|[202.3420764]|[76.69037514]
1132|[202.47930871]|[75.1966659]
1133|[202.61535851]|[73.70284849]
1134|[202.74844066]|[72.20876378]
1135|[202.87903934]|[70.71445993]
1136|[202.99993524]|[69.21933981]
1137|[203.11875892]|[67.72405357]
1138|[203.23219151]|[66.2283487]
1139|[203.34512654]|[64.73260619]
1140|[203.45089402]|[63.23633975]
1141|[203.55709912]|[61.74010432]
1142|[203.67086738]|[60.24442495]
1143|[203.78240891]|[58.74857787]
1144|[203.88734609]|[57.25225297]
1145|[203.99493438]|[55.75611636]
1146|[204.1006034]|[54.25984297]
1147|[204.21126782]|[52.76393075]
1148|[204.32857768]|[51.26852498]
1149|[204.4418345]|[49.7728068]
1150|[204.5441625]|[48.27630121]
1151|[204.63502418]|[46.77905568]
1152|[204.7073101]|[45.28079845]
1153|[204.76222212]|[43.78180389]
1154|[204.81376253]|[42.28268963]
1155|[204.87132716]|[40.7837946]
1156|[204.94204738]|[39.28546264]
1157|[205.01001407]|[37.78700325]
1158|[205.05857957]|[36.28778966]
1159|[205.10282775]|[34.78844244]
1160|[205.14306837]|[33.28898231]
1161|[205.19075866]|[31.78974062]
1162|[205.24882356]|[30.29086488]
1163|[205.31535294]|[28.792341]
1164|[205.39667832]|[27.29454722]
1165|[205.46897706]|[25.79629061]
1166|[205.5175526]|[24.29707734]
1167|[205.55887507]|[22.79764663]
1168|[205.59533166]|[21.29808972]
1169|[205.61548704]|[19.79822514]
1170|[205.5971302]|[18.29833747]
1171|[205.5971302]|[18.29833747]
1172|[205.49702215]|[16.80168174]
1173|[205.37410592]|[15.30672636]
1174|[205.37410592]|[15.30672636]
1175|[205.25184755]|[13.81171703]
1176|[205.14463513]|[12.31555344]
1177|[205.14463513]|[12.31555344]
1178|[204.99948297]|[10.822593]
1179|[204.86011028]|[9.32908196]
1180|[204.86011028]|[9.32908196]
1181|[204.86011028]|[9.32908196]
1182|[204.86011028]|[9.32908196]
1183|[204.86011028]|[9.32908196]
1184|[204.86011028]|[9.32908196]
1185|[204.09846221]|[8.03683886]
1186|[204.09846221]|[8.03683886]
1187|[204.09846221]|[8.03683886]
1188|[202.88850049]|[7.1502766]
1189|[201.6334879]|[6.3287272]
1190|[200.34199266]|[5.56581171]
1191|[200.34199266]|[5.56581171]
1192|[198.93210762]|[5.05373342]
1193|[197.51218035]|[4.57019795]
1194|[197.51218035]|[5.57019795]
1195|[196.02135002]|[5.73580261]
1196|[194.55373545]|[5.42579057]
1197|[194.55373545]|[5.42579057]
1198|[193.11564327]|[4.99930388]
1199|[191.65283303]|[5.6673608]
1200|[191.65283303]|[5.6673608]
1201|[190.17590725]|[5.40527259]
1202|[188.6873713]|[5.22017602]
1203|[188.6873713]|[5.22017602]
1204|[187.18956455]|[5.30126201]
1205|[185.69543516]|[5.43384167]
1206|[184.21052794]|[5.6460928]
1207|[184.21052794]|[5.6460928]
1208|[182.80579474]|[6.17213903]
1209|[181.41339745]|[6.73001876]
1210|[181.41339745]|[6.73001876]
1211|[180.10632526]|[7.46592791]
1212|[178.8392696]|[8.26877906]
1213|[178.8392696]|[8.26877906]
1214|[177.76177377]|[9.312332]
1215|[176.72442609]|[10.39580317]
1216|[176.72442609]|[10.39580317]
1217|[175.70555667]|[11.49666879]
1218|[174.69128613]|[12.60177297]
1219|[174.69128613]|[12.60177297]
1220|[173.63777152]|[13.66953089]
1221|[172.56861061]|[14.72162165]
1222|[172.56861061]|[14.72162165]
1223|[171.56515641]|[15.83655647]
1224|[170.61956826]|[17.0009718]
1225|[170.61956826]|[17.0009718]
1226|[169.78383725]|[18.24658557]
1227|[168.93306589]|[19.48197543]
1228|[168.93306589]|[19.48197543]
1229|[168.09297594]|[20.72465354]
1230|[167.2792783]|[21.98477105]
1231|[167.2792783]|[21.98477105]
1232|[166.46382176]|[23.24375104]
1233|[165.64458215]|[24.50027262]
1234|[165.64458215]|[24.50027262]
1235|[164.85520119]|[25.77576378]
1236|[164.12466994]|[27.08584931]
1237|[164.12466994]|[27.08584931]
1238|[163.55051634]|[28.47161539]
1239|[163.01203952]|[29.87163065]
1240|[163.01203952]|[29.87163065]
1241|[162.47298059]|[31.27142187]
1242|[161.90507491]|[32.65976014]
1243|[161.90507491]|[32.65976014]
1244|[161.27917817]|[34.02293777]
1245|[160.62924336]|[35.3748197]
1246|[160.62924336]|[35.3748197]
1247|[160.00802456]|[36.74013549]
1248|[159.43383856]|[38.12588815]
1249|[159.43383856]|[38.12588815]
1250|[159.00530445]|[39.56337155]
1251|[158.55680157]|[40.99475031]
1252|[158.55680157]|[40.99475031]
1253|[158.21602867]|[42.45552881]
1254|[157.89864374]|[43.92156661]
1255|[157.89864374]|[43.92156661]
1256|[157.7632775]|[45.41544611]
1257|[157.66585522]|[46.91227907]
1258|[157.66585522]|[46.91227907]
1259|[157.75331317]|[48.40972727]
1260|[157.81647553]|[49.90839685]
1261|[157.81647553]|[49.90839685]
1262|[157.72902809]|[51.40584566]
1263|[157.59858909]|[52.90016345]
1264|[157.59858909]|[52.90016345]
1265|[157.45209251]|[54.39299256]
1266|[157.29757589]|[55.88501288]
1267|[157.29757589]|[55.88501288]
1268|[157.04242671]|[57.36315323]
1269|[156.81222607]|[58.84538387]
1270|[156.81222607]|[58.84538387]
1271|[156.72778512]|[60.34300522]
1272|[156.6424907]|[61.84057821]
1273|[156.6424907]|[61.84057821]
1274|[156.44544079]|[63.327579]
1275|[156.20818561]|[64.80869681]
1276|[156.20818561]|[64.80869681]
1277|[156.2763878]|[66.3071455]
1278|[156.3445948]|[67.80559396]
1279|[156.3445948]|[67.80559396]
1280|[156.41283264]|[69.30404102]
1281|[156.48107033]|[70.80248809]
1282|[156.48107033]|[70.80248809]
1283|[156.54934071]|[72.30093367]
1284|[156.61762025]|[73.79937883]
1285|[156.61762025]|[73.79937883]
1286|[156.68597032]|[75.29782078]
1287|[156.75433475]|[76.79626207]
1288|[156.82272599]|[78.29470214]
1289|[156.89115694]|[79.7931404]
1290|[156.95964353]|[81.29157611]
1291|[157.02818485]|[82.79000932]
1292|[157.09678492]|[84.28843984]
1293|[157.16545162]|[85.78686731]
1294|[157.23418974]|[87.28529151]
1295|[157.3030006]|[88.78371237]
1296|[157.37189378]|[90.28212944]
1297|[157.44087394]|[91.78054251]
1298|[155.94332936]|[91.86633419]
1299|[154.57307462]|[91.25608672]
1300|[153.35751772]|[90.37721164]
1301|[152.22885964]|[89.38921825]
1302|[151.14741439]|[88.34975869]
1303|[150.07890479]|[87.29700647]
1304|[149.00810789]|[86.24658084]
1305|[147.92351033]|[85.21041091]
1306|[146.81823058]|[84.19633168]
1307|[145.6968787]|[83.20005363]
1308|[144.55390904]|[82.22865239]
1309|[143.39437471]|[81.2770852]
1310|[142.23077892]|[80.33048875]
1311|[141.05231964]|[79.40246196]
1312|[139.85622549]|[78.49727756]
1313|[138.63788244]|[77.62226887]
1314|[137.39337227]|[76.78489534]
1315|[136.12029367]|[75.99162937]
1316|[134.81834453]|[75.24669418]
1317|[133.48381526]|[74.56183534]
1318|[132.11730749]|[73.94324299]
1319|[130.72204432]|[73.39257004]
1320|[130.72204432]|[73.39257004]
1321|[129.26289532]|[73.04488602]
1322|[127.79960459]|[72.71506753]
1323|[127.79960459]|[72.71506753]
1324|[126.3180411]|[72.48061148]
1325|[124.83480187]|[72.25700156]
1326|[124.83480187]|[72.25700156]
1327|[123.34891864]|[72.05169444]
1328|[121.86230103]|[71.85177425]
1329|[121.86230103]|[71.85177425]
1330|[120.36430136]|[71.77433407]
1331|[118.86612476]|[71.70039569]
1332|[118.86612476]|[71.70039569]
1333|[117.37029009]|[71.81210349]
1334|[115.87715046]|[71.95540055]
1335|[114.38700917]|[72.12709492]
1336|[114.38700917]|[72.12709492]
1337|[112.90682481]|[72.37010569]
1338|[111.42801671]|[72.6213558]
1339|[111.42801671]|[72.6213558]
1340|[109.95581659]|[72.90880457]
1341|[108.49293293]|[73.24042393]
1342|[108.49293293]|[73.24042393]
1343|[107.11108977]|[73.82395584]
1344|[105.75872482]|[74.47288499]
1345|[105.75872482]|[74.47288499]
1346|[104.47767558]|[75.25321367]
1347|[103.20789047]|[76.05174091]
1348|[101.97560774]|[76.90700653]
1349|[101.97560774]|[76.90700653]
1350|[100.83903898]|[77.88588929]
1351|[99.74145137]|[78.90828914]
1352|[99.74145137]|[78.90828914]
1353|[98.84423684]|[80.1103732]
1354|[97.97841529]|[81.33526219]
1355|[97.97841529]|[81.33526219]
1356|[97.21585927]|[82.62696971]
1357|[96.51034704]|[83.95069645]
1358|[95.9105708]|[85.32556679]
1359|[95.9105708]|[85.32556679]
1360|[95.65261587]|[86.80322009]
1361|[95.41471358]|[88.2842341]
1362|[95.41471358]|[88.2842341]
1363|[95.43352549]|[89.78411613]
1364|[95.53415495]|[91.28073689]
1365|[95.53415495]|[91.28073689]
1366|[95.9734147]|[92.71497916]
1367|[96.48464608]|[94.12517151]
1368|[96.48464608]|[94.12517151]
1369|[97.21393155]|[95.43595094]
1370|[97.9671793]|[96.73310853]
1371|[97.9671793]|[96.73310853]
1372|[98.9151085]|[97.89561885]
1373|[99.88729817]|[99.03791795]
1374|[99.88729817]|[99.03791795]
1375|[100.86839162]|[100.17257898]
1376|[101.87736716]|[101.28251968]
1377|[101.87736716]|[101.28251968]
1378|[102.98245953]|[102.2968031]
1379|[104.06824816]|[103.33172486]
1380|[104.06824816]|[103.33172486]
1381|[105.12957476]|[104.39171818]
1382|[106.19037662]|[105.45223665]
1383|[106.19037662]|[105.45223665]
1384|[107.36277371]|[106.38791024]
1385|[108.55055851]|[107.30397096]
1386|[108.55055851]|[107.30397096]
1387|[109.33093537]|[108.58499086]
1388|[110.11127128]|[109.86603569]
1389|[110.89153063]|[111.14712716]
1390|[110.89153063]|[111.14712716]
1391|[111.67150559]|[112.42839179]
1392|[112.45140579]|[113.70970193]
1393|[113.23118289]|[114.99108699]
1394|[114.01081188]|[116.27256218]
1395|[114.79028007]|[117.55413517]
1396|[115.56958326]|[118.83580851]
1397|[116.34870451]|[120.11759245]
1398|[117.12763927]|[121.39948973]
1399|[117.90638386]|[122.68150254]
1400|[118.68492001]|[123.96364195]
1401|[119.46323458]|[125.24591588]
1402|[120.24132165]|[126.52832788]
1403|[121.0191507]|[127.81089638]
1404|[121.79672657]|[129.09361839]
1405|[122.57405574]|[130.37648992]
1406|[123.77685181]|[129.48023014]
1407|[124.44405418]|[128.13678643]
1408|[124.83291201]|[126.68806644]
1409|[125.09752888]|[125.21159162]
1410|[125.3150652]|[123.72744946]
1411|[125.51320503]|[122.24059351]
1412|[125.71426241]|[120.75412927]
1413|[125.91852631]|[119.26810227]
1414|[126.12062641]|[117.78177944]
1415|[126.32102474]|[116.29522621]
1416|[126.52461003]|[114.80910608]
1417|[126.73918711]|[113.32453319]
1418|[126.97332397]|[111.84291923]
1419|[127.23373894]|[110.36569749]
1420|[127.50633123]|[108.89067429]
1421|[127.77884453]|[107.4156365]
1422|[128.04530934]|[105.93949406]
1423|[128.3000663]|[104.46128606]
1424|[128.55704872]|[102.98346332]
1425|[128.83425112]|[101.50929955]
1426|[129.14331424]|[100.04148485]
1427|[129.4727399]|[98.57810563]
1428|[129.83006131]|[97.1212867]
1429|[130.20466359]|[95.66881531]
1430|[130.6084737]|[94.22419169]
1431|[131.05247121]|[92.79140901]
1432|[131.52153268]|[91.36663488]
1433|[132.01983178]|[89.95182111]
1434|[132.53747619]|[88.54397017]
1435|[133.09462658]|[87.15128088]
1436|[133.67414309]|[85.76774895]
1437|[134.27476767]|[84.393249]
1438|[134.88276196]|[83.02199302]
1439|[135.52369761]|[81.66582139]
1440|[135.52369761]|[81.66582139]
1441|[136.36092275]|[80.42121139]
1442|[137.24960263]|[79.21280414]
1443|[137.24960263]|[79.21280414]
1444|[138.32931074]|[78.1715403]
1445|[139.44668797]|[77.1708065]
1446|[139.44668797]|[77.1708065]
1447|[140.71975067]|[76.37751502]
1448|[142.00186362]|[75.59893531]
1449|[143.3019983]|[74.85083784]
1450|[143.3019983]|[74.85083784]
1451|[144.67779159]|[74.25318174]
1452|[146.05924703]|[73.66873255]
1453|[146.05924703]|[73.66873255]
1454|[147.5136521]|[73.30170952]
1455|[148.97902464]|[72.98126715]
1456|[148.97902464]|[72.98126715]
1457|[150.46911872]|[72.80916356]
1458|[151.96211756]|[72.66440704]
1459|[153.45802462]|[72.5536728]
1460|[153.45802462]|[72.5536728]
1461|[154.95784846]|[72.57666078]
1462|[156.45451419]|[72.67661921]
1463|[156.45451419]|[72.67661921]
1464|[157.92300878]|[72.98243557]
1465|[159.38840832]|[73.30275446]
1466|[159.38840832]|[73.30275446]
1467|[160.80570064]|[73.7939596]
1468|[162.19816346]|[74.35167574]
1469|[163.55156675]|[74.99843654]
1470|[163.55156675]|[74.99843654]
1471|[164.84725512]|[75.75420876]
1472|[166.13366989]|[76.52566002]
1473|[166.13366989]|[76.52566002]
1474|[167.32170574]|[77.44139513]
1475|[168.48974104]|[78.38250806]
1476|[168.48974104]|[78.38250806]
1477|[169.56259422]|[79.43083342]
1478|[170.63717904]|[80.47738369]
1479|[170.63717904]|[80.47738369]
1480|[171.6069969]|[81.62169716]
1481|[172.53389022]|[82.80104816]
1482|[173.38178321]|[84.03841531]
1483|[173.38178321]|[84.03841531]
1484|[174.02611294]|[85.39297768]
1485|[174.65471245]|[86.7549111]
1486|[174.65471245]|[86.7549111]
1487|[175.22207165]|[88.14347278]
1488|[175.74580263]|[89.54907083]
1489|[175.74580263]|[89.54907083]
1490|[176.09898788]|[91.00689804]
1491|[176.41659307]|[92.47288813]
1492|[176.41659307]|[92.47288813]
1493|[176.69315932]|[93.94717138]
1494|[176.94232134]|[95.42633273]
1495|[176.94232134]|[95.42633273]
1496|[177.04387036]|[96.92289138]
1497|[177.08780695]|[98.42224776]
1498|[177.08780695]|[98.42224776]
1499|[176.98566809]|[99.91876628]
1500|[176.87981869]|[101.41502692]
1501|[176.87981869]|[101.41502692]
1502|[176.6635413]|[102.89935306]
1503|[176.44282895]|[104.38302622]
1504|[176.44282895]|[104.38302622]
1505|[176.10482932]|[105.8444489]
1506|[175.38870546]|[107.16246507]
1507|[175.38870546]|[107.16246507]
1508|[174.44952032]|[108.33205101]
1509|[173.51353183]|[109.50419671]
1510|[172.58104321]|[110.67912861]
1511|[171.65247309]|[111.85715982]
1512|[170.72904919]|[113.03922932]
1513|[169.81104598]|[114.22551348]
1514|[168.8984393]|[115.41595418]
1515|[167.99231362]|[116.61133539]
1516|[167.09345806]|[117.81219287]
1517|[166.20149581]|[119.01817933]
1518|[165.31744496]|[120.22997721]
1519|[164.44240576]|[121.44829835]
1520|[163.57730487]|[122.67369642]
1521|[162.72188665]|[123.90587323]
1522|[161.8765821]|[125.14501011]
