|X_Positions|Y_Positions
552|[463.73718179]|[400.90541939]
553|[465.9668948]|[402.91250182]
554|[467.48125221]|[405.50223572]
555|[468.66218991]|[408.26002217]
556|[469.70518371]|[411.07287908]
557|[470.69449125]|[413.90506385]
558|[471.66587156]|[416.74344724]
559|[472.63433799]|[419.58282618]
560|[473.60679565]|[422.42084065]
561|[474.58534048]|[425.25676202]
562|[475.57060817]|[428.09035472]
563|[476.56218406]|[430.92174612]
564|[477.5602739]|[433.75084786]
565|[478.56424554]|[436.57786766]
566|[479.5743569]|[439.40269952]
567|[480.59039405]|[442.2254054]
568|[481.61149704]|[445.04628269]
569|[482.63710587]|[447.86552488]
570|[483.66716652]|[450.68314357]
571|[484.70172413]|[453.49911419]
572|[485.7391831]|[456.31401719]
573|[486.77931314]|[459.1279343]
574|[487.82077682]|[461.94135808]
575|[488.86338416]|[464.75435825]
576|[489.90684514]|[467.56704188]
577|[490.95071288]|[470.37957457]
578|[491.994671]|[473.19207372]
579|[493.03878834]|[476.00451376]
580|[494.08264334]|[478.81705118]
581|[495.12524023]|[481.63005521]
582|[496.16637391]|[484.44360114]
583|[497.20585906]|[487.25775654]
584|[498.24344137]|[490.07261408]
585|[499.27919775]|[492.88814399]
586|[500.31098224]|[495.70513188]
587|[501.33828237]|[498.52375822]
588|[502.36061294]|[501.34419085]
589|[503.3753936]|[504.16734869]
590|[506.14563402]|[505.31876869]
591|[509.03389183]|[504.50761714]
592|[511.33663144]|[502.58475722]
593|[513.08453162]|[500.14655195]
594|[514.44929651]|[497.47495752]
595|[515.57354109]|[494.69357762]
596|[516.55206179]|[491.85764792]
597|[517.44358162]|[488.99317722]
598|[518.28349823]|[486.1131529]
599|[519.09288934]|[483.22440126]
600|[519.88424925]|[480.3306581]
601|[520.66496693]|[477.43402559]
602|[521.43940116]|[474.53570683]
603|[522.21010618]|[471.63639419]
604|[522.97860971]|[468.73649724]
605|[523.74580715]|[465.83625448]
606|[524.5122333]|[462.9358078]
607|[525.27819672]|[460.03523888]
608|[526.04390395]|[457.13460232]
609|[526.80947938]|[454.23393098]
610|[527.57495045]|[451.33323209]
611|[528.34031027]|[448.43250385]
612|[529.10554061]|[445.53174144]
613|[529.87057717]|[442.63092792]
614|[530.86881807]|[439.80187948]
615|[532.00369659]|[437.02482155]
616|[533.26073259]|[434.30087946]
617|[533.98704721]|[437.21162972]
618|[533.91930085]|[440.2108647]
619|[533.53089949]|[443.18561584]
620|[533.02001009]|[446.14179446]
621|[532.46847576]|[449.09066033]
622|[531.91330916]|[452.03884452]
623|[531.37107665]|[454.98943495]
624|[530.84988983]|[457.94381548]
625|[530.35049025]|[460.9019568]
626|[529.87235753]|[463.8636099]
627|[529.41404794]|[466.82839528]
628|[528.97288403]|[469.79578039]
629|[530.60193627]|[472.3149447]
630|[533.53741962]|[472.93376411]
631|[536.37181361]|[471.95080392]
632|[538.72698072]|[470.09252841]
633|[540.64699552]|[467.78741601]
634|[542.26630462]|[465.26197783]
635|[543.68492011]|[462.61858416]
636|[544.97982745]|[459.91244022]
637|[546.19955585]|[457.17158951]
638|[547.37377908]|[454.41093745]
639|[548.52051022]|[451.63875281]
640|[549.65052259]|[448.85971124]
641|[550.77022962]|[446.07650155]
642|[551.93186332]|[443.31052846]
643|[553.16521176]|[440.57577954]
644|[554.49357221]|[437.88589878]
645|[556.43958819]|[435.6026945]
646|[558.66894055]|[433.59521148]
647|[558.66894055]|[433.59521148]
648|[561.27962121]|[432.117258]
649|[563.92903878]|[430.70992487]
650|[563.92903878]|[430.70992487]
651|[563.92903878]|[430.70992487]
652|[566.80816798]|[429.86694503]
653|[566.80816798]|[429.86694503]
654|[569.7415972]|[429.23846032]
655|[569.7415972]|[429.23846032]
656|[572.71874139]|[428.86884907]
657|[572.71874139]|[428.86884907]
658|[575.71674172]|[428.75933188]
659|[578.71592968]|[428.68953529]
660|[578.71592968]|[428.68953529]
661|[581.70585482]|[428.93519299]
662|[584.69307164]|[429.21184371]
663|[584.69307164]|[429.21184371]
664|[587.63659545]|[429.79121201]
665|[590.56992174]|[430.42017692]
666|[593.50933758]|[431.02003902]
667|[596.43692461]|[431.67519865]
668|[599.36257484]|[432.33895367]
669|[602.28401044]|[433.02101969]
670|[605.19229869]|[433.75713073]
671|[608.10391077]|[434.47998277]
672|[610.93889717]|[435.46123305]
673|[613.79939781]|[436.36541008]
674|[616.62424396]|[437.37548148]
675|[619.46053661]|[438.35294963]
676|[622.25055422]|[439.45558364]
677|[624.99042666]|[440.67750794]
678|[627.75443303]|[441.84381355]
679|[630.48576391]|[443.08471308]
680|[633.23938432]|[444.27533251]
681|[635.91917777]|[445.62392699]
682|[638.56379578]|[447.04025873]
683|[641.17882347]|[448.51050706]
684|[643.76657307]|[450.02825277]
685|[646.31350308]|[451.61354376]
686|[648.93265533]|[453.07643182]
687|[651.45739433]|[454.69683084]
688|[653.91362043]|[456.41931548]
689|[656.34973056]|[458.17013456]
690|[658.76252862]|[459.95294288]
691|[661.17244982]|[461.7396381]
692|[663.54327028]|[463.57790096]
693|[663.54327028]|[463.57790096]
694|[665.92622532]|[465.40040619]
695|[668.25569194]|[467.29079907]
696|[670.54211629]|[469.2330307]
697|[672.83790652]|[471.16418249]
698|[675.14259917]|[473.08470111]
699|[677.47863126]|[474.96697475]
700|[679.80915742]|[476.85606126]
701|[682.12597864]|[478.76193098]
702|[684.42072783]|[480.69431971]
703|[684.42072783]|[480.69431971]
704|[686.7150103]|[482.62726253]
705|[689.00377254]|[484.56673859]
706|[691.34433108]|[486.44338073]
707|[693.8905888]|[488.02975132]
708|[696.54324481]|[489.43097081]
709|[699.20819755]|[490.80865977]
710|[701.88083134]|[492.17138816]
711|[704.36064732]|[493.85973431]
712|[706.70902685]|[495.7265802]
713|[709.10057922]|[497.53778898]
714|[711.35501718]|[499.51705892]
715|[713.55595925]|[501.5556501]
716|[715.73732508]|[503.61517507]
717|[715.73732508]|[503.61517507]
718|[718.03574677]|[505.5431942]
719|[720.32894216]|[507.47742657]
720|[722.64765565]|[509.38099368]
721|[725.16695709]|[511.00983384]
722|[725.16695709]|[511.00983384]
723|[725.16695709]|[511.00983384]
724|[727.43282421]|[512.97600936]
725|[727.43282421]|[512.97600936]
726|[728.96267672]|[515.55662001]
727|[728.96267672]|[515.55662001]
728|[731.09415479]|[517.66773375]
729|[732.83440663]|[520.11140385]
730|[734.5770785]|[522.55334872]
731|[736.22239455]|[525.06192104]
732|[737.59022646]|[527.73194648]
733|[737.59022646]|[527.73194648]
734|[737.59022646]|[527.73194648]
735|[738.45126081]|[530.60572794]
736|[739.21610009]|[533.50659348]
737|[739.21610009]|[533.50659348]
738|[739.96060655]|[536.41274387]
739|[740.7339652]|[539.31134981]
740|[726.37036272]|[542.24307255]
741|[726.37036272]|[542.24307255]
742|[728.03615846]|[544.7380925]
743|[729.59355633]|[547.3021736]
744|[729.59355633]|[547.3021736]
745|[730.90576745]|[549.99996936]
746|[732.25562716]|[552.67912571]
747|[733.60943418]|[555.35628961]
748|[734.9091643]|[558.06012053]
749|[734.9091643]|[558.06012053]
750|[735.972974]|[560.86517114]
751|[735.972974]|[560.86517114]
