|X_Positions|Y_Positions
775|[222.9403822]|[61.85457454]
776|[221.74391338]|[62.75926364]
777|[221.74391338]|[62.75926364]
778|[220.84040683]|[63.95662571]
779|[220.84040683]|[63.95662571]
780|[220.21357277]|[65.31937259]
781|[219.54551543]|[66.66239135]
782|[219.54551543]|[66.66239135]
783|[218.56994575]|[67.80180514]
784|[217.65677949]|[68.99181665]
785|[217.65677949]|[68.99181665]
786|[217.65677949]|[68.99181665]
787|[216.83729027]|[70.24817544]
788|[216.83729027]|[70.24817544]
789|[216.17353638]|[71.59332628]
790|[215.42124058]|[72.8910362]
791|[215.42124058]|[72.8910362]
792|[215.42124058]|[72.8910362]
793|[215.42124058]|[72.8910362]
794|[214.61767383]|[74.15763814]
795|[213.81411161]|[75.42424296]
796|[213.81411161]|[75.42424296]
797|[213.01055775]|[76.69085307]
798|[213.01055775]|[76.69085307]
799|[212.2070134]|[77.95746923]
800|[212.2070134]|[77.95746923]
801|[212.2070134]|[77.95746923]
802|[212.2070134]|[77.95746923]
803|[211.40349106]|[79.22409934]
804|[210.59996976]|[80.49073012]
805|[210.59996976]|[80.49073012]
806|[209.79646823]|[81.75737343]
807|[208.99297117]|[83.02401959]
808|[208.18948449]|[84.29067232]
809|[207.38600936]|[85.55733239]
810|[206.58254283]|[86.82399791]
811|[205.77908148]|[88.09066671]
812|[204.97562537]|[89.35733884]
813|[204.17217121]|[90.6240122]
814|[203.36872318]|[91.89068945]
815|[202.56527466]|[93.1573664]
816|[201.76183316]|[94.42404779]
817|[200.95839786]|[95.69073312]
818|[200.15496544]|[96.95742027]
819|[199.35153715]|[98.22411005]
820|[198.54811313]|[99.49080253]
821|[197.74469681]|[100.75749989]
822|[196.94128578]|[102.02420061]
823|[195.85311493]|[100.99178393]
824|[195.38971041]|[99.56515985]
825|[195.22274166]|[98.07448167]
826|[195.17282498]|[96.57531246]
827|[195.20306384]|[95.07561729]
828|[195.25481564]|[93.5765103]
829|[195.28375923]|[92.07678957]
830|[195.32343103]|[90.57731428]
831|[195.34968796]|[89.07754411]
832|[195.34523858]|[87.57755071]
833|[195.36635412]|[86.07769934]
834|[195.40640921]|[84.57823423]
835|[195.43104984]|[83.07843664]
836|[195.41966911]|[81.57847981]
837|[195.43801889]|[80.07859205]
838|[195.46649776]|[78.57886242]
839|[195.41986103]|[77.07958759]
840|[195.32692505]|[75.5824694]
841|[195.22456078]|[74.08596629]
842|[195.08752062]|[72.59223941]
843|[194.92453118]|[71.10112088]
844|[194.74209265]|[69.61225683]
845|[194.58614075]|[68.12038585]
846|[194.48916698]|[66.62352377]
847|[194.41389894]|[65.12541339]
848|[194.32855693]|[63.62784311]
849|[194.21313085]|[62.13229076]
850|[194.09597317]|[60.63687307]
851|[194.01768536]|[59.13891746]
852|[194.01768536]|[59.13891746]
853|[194.07751621]|[57.64011117]
854|[194.07751621]|[57.64011117]
855|[194.10129594]|[56.14029968]
856|[194.09939636]|[54.64030088]
857|[194.09939636]|[54.64030088]
858|[193.94612819]|[53.1481518]
859|[193.94612819]|[53.1481518]
860|[193.56967431]|[51.69615922]
861|[193.56967431]|[51.69615922]
862|[193.09603145]|[50.27290153]
863|[192.6408533]|[48.84363149]
864|[192.6408533]|[48.84363149]
865|[192.6408533]|[48.84363149]
866|[192.49285342]|[47.35095067]
867|[192.34830783]|[45.85793139]
868|[192.34830783]|[45.85793139]
869|[192.10973037]|[44.37702599]
870|[192.10973037]|[44.37702599]
871|[191.75757982]|[42.91894849]
872|[191.39058123]|[41.46453726]
873|[191.39058123]|[41.46453726]
874|[190.99251268]|[40.01832101]
875|[190.99251268]|[40.01832101]
876|[190.55691807]|[38.58296136]
877|[190.55691807]|[38.58296136]
878|[190.30789567]|[37.1037765]
879|[190.30789567]|[37.1037765]
880|[190.05281293]|[35.62562468]
881|[190.05281293]|[35.62562468]
882|[189.54424289]|[34.21447036]
883|[189.54424289]|[34.21447036]
884|[189.38609839]|[32.72283022]
885|[189.38609839]|[32.72283022]
886|[189.38609839]|[32.72283022]
887|[188.97069438]|[31.28149767]
888|[188.97069438]|[31.28149767]
889|[188.25987961]|[29.96061071]
890|[188.25987961]|[29.96061071]
891|[188.25987961]|[29.96061071]
892|[187.62126824]|[28.60334304]
893|[187.62126824]|[28.60334304]
894|[186.83835649]|[27.32387082]
895|[185.99506839]|[26.08336077]
896|[185.99506839]|[26.08336077]
897|[185.99506839]|[26.08336077]
898|[184.9344902]|[25.02261862]
899|[183.87331393]|[23.9624748]
900|[183.87331393]|[23.9624748]
901|[182.97708298]|[22.75965724]
902|[182.97708298]|[22.75965724]
903|[181.87504045]|[21.74206092]
904|[181.87504045]|[21.74206092]
905|[180.79835378]|[20.69767315]
906|[179.68636385]|[19.69095651]
907|[179.68636385]|[19.69095651]
908|[178.44329171]|[18.85144972]
909|[178.44329171]|[18.85144972]
910|[177.16089479]|[18.0733378]
911|[175.84882141]|[17.3463829]
912|[174.52199978]|[16.64670842]
913|[173.15624997]|[16.02644441]
914|[171.76697822]|[15.46082616]
915|[171.76697822]|[15.46082616]
916|[171.76697822]|[15.46082616]
917|[170.27277472]|[15.32908431]
918|[170.27277472]|[15.32908431]
919|[168.77486333]|[15.40821373]
920|[167.28297745]|[15.56402297]
921|[167.28297745]|[15.56402297]
922|[165.81179171]|[15.85661914]
923|[165.81179171]|[15.85661914]
924|[164.32701186]|[16.06975945]
925|[164.32701186]|[16.06975945]
926|[162.91381004]|[16.57261193]
927|[161.50221143]|[17.0799475]
928|[161.50221143]|[17.0799475]
929|[160.31292137]|[17.99405316]
930|[159.12794698]|[18.91374642]
931|[159.12794698]|[18.91374642]
932|[157.93855266]|[19.82771641]
933|[157.93855266]|[19.82771641]
934|[156.86296446]|[20.87323543]
935|[155.88310955]|[22.00896618]
936|[155.88310955]|[22.00896618]
937|[155.08559889]|[23.27939003]
938|[154.4141871]|[24.62073496]
939|[154.4141871]|[24.62073496]
940|[155.28624124]|[25.84119453]
941|[155.28624124]|[25.84119453]
942|[155.90996998]|[27.20536551]
943|[156.57624842]|[28.54926768]
944|[156.57624842]|[28.54926768]
945|[157.39391912]|[29.80681078]
946|[157.39391912]|[29.80681078]
947|[157.39391912]|[29.80681078]
948|[158.1880174]|[31.07937037]
949|[158.1880174]|[31.07937037]
950|[158.78393491]|[32.45591761]
951|[158.52126044]|[33.93273924]
952|[158.52126044]|[33.93273924]
953|[157.94813959]|[35.31893277]
954|[157.94813959]|[35.31893277]
955|[157.94813959]|[35.31893277]
956|[157.72346378]|[36.80201091]
957|[157.72346378]|[36.80201091]
958|[156.97375461]|[38.10121689]
959|[156.97375461]|[38.10121689]
960|[156.42109492]|[39.4956943]
961|[156.42109492]|[39.4956943]
962|[156.16297563]|[40.97331889]
963|[156.16297563]|[40.97331889]
964|[155.76414772]|[42.41932591]
965|[155.76414772]|[42.41932591]
966|[155.20068141]|[43.80947185]
967|[154.57902407]|[45.17458801]
968|[154.57902407]|[45.17458801]
969|[154.27221736]|[46.64287601]
970|[154.27221736]|[46.64287601]
971|[155.1173227]|[47.88214877]
972|[155.56486309]|[49.31382877]
973|[155.56486309]|[49.31382877]
974|[156.64447587]|[50.35519145]
975|[156.64447587]|[50.35519145]
976|[157.47793519]|[51.60232639]
977|[157.47793519]|[51.60232639]
978|[157.47793519]|[51.60232639]
979|[158.37849526]|[52.80190613]
980|[158.37849526]|[52.80190613]
981|[158.92694949]|[54.19804293]
982|[159.38985715]|[55.6248283]
983|[159.38985715]|[55.6248283]
984|[159.47841456]|[57.12221188]
985|[159.47841456]|[57.12221188]
986|[160.06660379]|[58.50207906]
987|[160.73019043]|[59.84731241]
988|[160.73019043]|[59.84731241]
989|[161.06914766]|[61.30851329]
990|[161.06914766]|[61.30851329]
991|[161.06914766]|[61.30851329]
992|[161.06914766]|[61.30851329]
993|[161.06914766]|[61.30851329]
994|[160.71915387]|[62.76710999]
995|[160.36915707]|[64.22570597]
996|[160.36915707]|[64.22570597]
997|[160.019139]|[65.68429685]
998|[159.6691218]|[67.14288794]
999|[159.31910281]|[68.60147859]
1000|[159.31910281]|[68.60147859]
1001|[158.96907164]|[70.06006633]
1002|[158.96907164]|[70.06006633]
1003|[158.61902963]|[71.51865146]
1004|[158.61902963]|[71.51865146]
1005|[158.26897508]|[72.97723359]
1006|[158.26897508]|[72.97723359]
1007|[157.91890779]|[74.43581265]
1008|[157.91890779]|[74.43581265]
1009|[157.56884061]|[75.89439175]
1010|[157.21876199]|[77.35296809]
1011|[156.86867027]|[78.8115413]
1012|[156.51856346]|[80.27011088]
1013|[156.16844682]|[81.7286781]
1014|[155.81831869]|[83.18724256]
1015|[155.46817716]|[84.64580381]
1016|[155.11802643]|[86.10436284]
1017|[154.76786807]|[87.56292005]
1018|[154.4177025]|[89.02147552]
1019|[154.06752379]|[90.48002784]
1020|[153.71733684]|[91.93857819]
1021|[153.36714093]|[93.39712638]
1022|[153.0169334]|[94.85567178]
1023|[152.66671153]|[96.31421373]
1024|[152.31647416]|[97.77275197]
1025|[151.96621315]|[99.23128453]
1026|[151.61593088]|[100.68981198]
1027|[151.26561981]|[102.14833252]
1028|[150.91526039]|[103.60684144]
1029|[150.56484476]|[105.06533686]
1030|[150.21437415]|[106.52381907]
1031|[149.86524097]|[107.98262201]
1032|[149.51660847]|[109.44154469]
1033|[149.1681378]|[110.90050603]
1034|[148.81968789]|[112.35947233]
1035|[148.47120134]|[113.81842987]
1036|[148.12265634]|[115.27737346]
1037|[147.77403345]|[116.73629843]
1038|[147.41683645]|[118.19314788]
1039|[147.05609018]|[119.64912251]
1040|[146.69383344]|[121.10472206]
1041|[146.33088979]|[122.56015049]
1042|[145.96761247]|[124.01549567]
1043|[145.60414406]|[125.47079313]
1044|[145.24053664]|[126.92605587]
1045|[144.8767887]|[128.3812835]
1046|[144.51290496]|[129.83647717]
1047|[144.14889608]|[131.29163954]
1048|[143.78474736]|[132.74676693]
1049|[143.4204602]|[134.20185966]
1050|[143.05602021]|[135.65691413]
1051|[142.69141674]|[137.11192764]
1052|[142.32666926]|[138.56690505]
1053|[141.96177367]|[140.02184533]
1054|[141.59672223]|[141.47674651]
1055|[141.22985101]|[142.93118987]
1056|[140.86213908]|[144.38542092]
1057|[140.49502781]|[145.83980372]
1058|[140.12808333]|[147.2942286]
1059|[139.76113005]|[148.74865127]
1060|[139.39409629]|[150.20305363]
1061|[139.02695426]|[151.65742866]
1062|[138.65967059]|[153.11176792]
1063|[138.29223844]|[154.56606969]
1064|[137.92467324]|[156.02033783]
1065|[137.55700095]|[157.47457889]
1066|[137.18923272]|[158.92879571]
1067|[136.82919512]|[160.38494574]
1068|[136.47235225]|[161.84188197]
1069|[136.11682351]|[163.29913943]
1070|[135.76182318]|[164.75652571]
1071|[135.40701586]|[166.21395899]
1072|[135.05226848]|[167.67140686]
1073|[134.69751455]|[169.12885314]
1074|[134.34272356]|[170.58629039]
1075|[133.9879033]|[172.04372052]
1076|[133.63786998]|[173.50230774]
1077|[133.28979211]|[174.96136284]
1078|[132.94247805]|[176.42059995]
1079|[132.59540857]|[177.87989526]
1080|[132.24837567]|[179.33919926]
1081|[131.90128485]|[180.79848948]
1082|[131.55409386]|[182.25775588]
1083|[131.20678974]|[183.71699536]
1084|[130.87822337]|[185.18056775]
1085|[130.58144819]|[186.65091617]
1086|[130.32212281]|[188.12832957]
1087|[130.10253748]|[189.61216995]
1088|[129.92544862]|[191.10167978]
1089|[129.79421708]|[192.59592818]
1090|[130.98484862]|[191.6835705]
1091|[131.83312103]|[190.44646343]
1092|[132.51684208]|[189.11135088]
1093|[133.13013876]|[187.74245819]
1094|[133.71419708]|[186.36083745]
1095|[134.28622943]|[184.97419438]
1096|[134.85331926]|[183.58552267]
1097|[135.42579773]|[182.19906373]
1098|[136.00046276]|[180.81350965]
1099|[136.57601801]|[179.42832513]
1100|[137.15193546]|[178.04329116]
1101|[137.72800082]|[176.65831871]
1102|[138.30412226]|[175.27336958]
1103|[138.88026747]|[173.88843034]
1104|[139.45642002]|[172.50349415]
1105|[140.03257356]|[171.11855838]
1106|[140.60873154]|[169.73362445]
1107|[141.19291941]|[168.35205848]
1108|[141.78038172]|[166.97188167]
1109|[142.36916993]|[165.59226997]
1110|[142.9584709]|[164.21287722]
1111|[143.54796076]|[162.83356518]
1112|[144.13748744]|[161.45426887]
1113|[144.51220907]|[162.90670947]
1114|[144.50080296]|[164.40666611]
1115|[144.32957393]|[165.89686093]
1116|[144.09281602]|[167.37805832]
1117|[143.8290745]|[168.85468976]
1118|[143.554179]|[170.32928545]
1119|[143.27466356]|[171.8030124]
1120|[142.99323509]|[173.27637523]
1121|[142.7110306]|[174.74958961]
1122|[142.42850798]|[176.22274302]
1123|[142.14585308]|[177.69587106]
1124|[141.86315049]|[179.16898994]
1125|[141.58039558]|[180.64209878]
1126|[141.29758981]|[182.11519786]
1127|[141.01472377]|[183.58828537]
1128|[140.7317687]|[185.06135578]
1129|[140.44872538]|[186.53440923]
1130|[140.16559858]|[188.00744664]
1131|[139.8823656]|[189.48046364]
1132|[139.59319099]|[190.95232574]
1133|[139.29698793]|[192.42278953]
1134|[138.9986374]|[193.89281911]
1135|[138.70107952]|[195.36300934]
1136|[138.40953427]|[196.8344037]
1137|[138.11923901]|[198.30604518]
1138|[137.83454682]|[199.77878085]
1139|[137.55101082]|[201.25173956]
1140|[137.26272044]|[202.72377511]
1141|[136.96978208]|[204.19489275]
1142|[136.67462144]|[205.66556613]
1143|[136.37956228]|[207.13625988]
1144|[136.083076]|[208.60666658]
1145|[135.78002036]|[210.07573339]
1146|[135.47899668]|[211.5452179]
1147|[135.18403444]|[213.01593109]
1148|[134.89654033]|[214.48812236]
1149|[134.60841623]|[215.96019047]
1150|[134.32601248]|[217.43336667]
1151|[134.04363718]|[218.90654832]
1152|[133.75710454]|[220.37892703]
1153|[133.46792853]|[221.85078885]
1154|[133.17481703]|[223.32187201]
1155|[132.87314855]|[224.79122429]
1156|[132.55468072]|[226.25702722]
1157|[132.20244015]|[227.71508298]
1158|[131.80628417]|[229.16182429]
1159|[131.37571977]|[230.59870087]
1160|[130.93388878]|[232.03215313]
1161|[130.47040362]|[233.45875101]
1162|[129.95535659]|[234.86755424]
1163|[129.36007199]|[236.24437531]
1164|[128.66845489]|[237.57541467]
1165|[127.89767696]|[238.86223299]
1166|[127.02897568]|[240.08508134]
1167|[126.10421826]|[241.26610789]
1168|[125.11000799]|[242.38929351]
1169|[125.11000799]|[242.38929351]
1170|[125.11000799]|[242.38929351]
1171|[123.76444879]|[243.05221917]
1172|[122.40005284]|[243.67545565]
1173|[122.40005284]|[243.67545565]
1174|[120.99713721]|[244.20633015]
1175|[119.59328592]|[244.73472541]
1176|[119.59328592]|[244.73472541]
1177|[118.10190078]|[244.89525692]
1178|[116.60669277]|[245.01506089]
1179|[116.60669277]|[244.01506089]
1180|[115.16806453]|[243.59038597]
1181|[113.66841286]|[243.62271058]
1182|[113.66841286]|[243.62271058]
1183|[112.22080499]|[244.01568826]
1184|[110.77459557]|[244.4137816]
1185|[110.77459557]|[244.4137816]
1186|[109.33162442]|[244.82345739]
1187|[107.85488349]|[245.08658517]
1188|[107.85488349]|[244.08658517]
1189|[106.44105528]|[243.58549657]
1190|[104.94324549]|[243.50446676]
1191|[104.94324549]|[243.50446676]
1192|[103.44969928]|[243.64346219]
1193|[101.95391998]|[243.75590906]
1194|[101.95391998]|[243.75590906]
1195|[100.454938]|[243.81116316]
1196|[98.95593382]|[243.86581166]
1197|[98.95593382]|[243.86581166]
1198|[97.45891098]|[243.77135198]
1199|[95.96640308]|[243.62161833]
1200|[95.96640308]|[243.62161833]
1201|[94.49041092]|[243.35432237]
1202|[93.01585076]|[243.07923629]
1203|[93.01585076]|[243.07923629]
1204|[91.5451665]|[242.78412987]
1205|[90.08450206]|[242.44286839]
1206|[90.08450206]|[242.44286839]
1207|[88.66627167]|[241.95437831]
1208|[87.26878808]|[241.40936489]
1209|[85.91077609]|[240.77233787]
1210|[85.91077609]|[240.77233787]
1211|[84.64005787]|[239.97529633]
1212|[83.40154788]|[239.12907355]
1213|[83.40154788]|[239.12907355]
1214|[82.27453937]|[238.13919891]
1215|[81.159147]|[237.13625331]
1216|[81.159147]|[237.13625331]
1217|[80.18250916]|[235.99775494]
1218|[79.260981]|[234.81420695]
1219|[78.39476575]|[233.58959635]
1220|[78.39476575]|[233.58959635]
1221|[77.70906172]|[232.25550115]
1222|[77.05019375]|[230.90795041]
1223|[77.05019375]|[230.90795041]
1224|[76.55733579]|[229.49123201]
1225|[76.06986828]|[228.07264982]
1226|[76.06986828]|[228.07264982]
1227|[75.80714053]|[226.59583767]
1228|[75.60138451]|[225.11001653]
1229|[75.45197647]|[223.617476]
1230|[75.45197647]|[223.617476]
1231|[75.38432447]|[222.11900237]
1232|[75.36925557]|[220.61907806]
1233|[75.36925557]|[220.61907806]
1234|[75.57053012]|[219.13264322]
1235|[75.78446424]|[217.64797753]
1236|[75.78446424]|[217.64797753]
1237|[76.10506348]|[216.1826393]
1238|[76.42101403]|[214.71629171]
1239|[76.42101403]|[214.71629171]
1240|[76.81860098]|[213.269943]
1241|[77.25956652]|[211.83622427]
1242|[77.25956652]|[211.83622427]
1243|[77.88726678]|[210.47387615]
1244|[78.54739465]|[209.12694215]
1245|[79.24033797]|[207.79659274]
1246|[79.24033797]|[207.79659274]
1247|[80.00922012]|[206.50864079]
1248|[80.8256515]|[205.25029274]
1249|[80.8256515]|[205.25029274]
1250|[81.89125203]|[204.19459605]
1251|[82.9915917]|[203.17515865]
1252|[82.9915917]|[203.17515865]
1253|[84.2538063]|[202.36471784]
1254|[85.5482966]|[201.60689539]
1255|[85.5482966]|[201.60689539]
1256|[86.89544696]|[200.94720918]
1257|[88.22642394]|[200.25547203]
1258|[88.22642394]|[200.25547203]
1259|[89.57515054]|[199.59901445]
1260|[90.93668689]|[198.96955533]
1261|[90.93668689]|[198.96955533]
1262|[92.30602605]|[198.35725617]
1263|[93.67370913]|[197.74126674]
1264|[93.67370913]|[197.74126674]
1265|[95.02853342]|[197.09748793]
1266|[95.02853342]|[197.09748793]
1267|[96.35659676]|[196.40017326]
1268|[97.68463846]|[195.70281735]
1269|[97.68463846]|[195.70281735]
1270|[98.47178424]|[194.42594558]
1271|[99.25892886]|[193.14907309]
1272|[100.04056685]|[191.86882232]
1273|[100.81995592]|[190.5872012]
1274|[101.59842656]|[189.30502202]
1275|[102.37652353]|[188.02261604]
1276|[103.15446167]|[186.7401137]
1277|[103.93233314]|[185.45757092]
1278|[104.71017748]|[184.17501169]
1279|[105.48800864]|[182.89244446]
1280|[106.26583266]|[181.60987291]
1281|[107.04364882]|[180.32729659]
1282|[107.82146202]|[179.04471847]
1283|[108.59927371]|[177.76213944]
1284|[109.3770838]|[176.47955943]
1285|[110.15489323]|[175.19697903]
1286|[110.93270127]|[173.91439778]
1287|[111.71050936]|[172.63181656]
1288|[112.48831759]|[171.34923543]
1289|[113.26612468]|[170.06665361]
1290|[114.05057136]|[168.78812187]
1291|[114.83772349]|[167.51125402]
1292|[115.62598101]|[166.23506826]
1293|[116.42183416]|[164.96360542]
1294|[117.22078504]|[163.69408681]
1295|[118.02100332]|[162.42536671]
1296|[118.82174011]|[161.15697379]
1297|[119.6226849]|[159.88871221]
1298|[120.42371995]|[158.62050763]
1299|[121.2247923]|[157.35232661]
1300|[122.02587772]|[156.08415385]
1301|[122.82696647]|[154.8159832]
1302|[123.62805689]|[153.54781359]
1303|[124.42914774]|[152.27964427]
1304|[125.22425242]|[151.00771323]
1305|[126.01689664]|[149.73424744]
1306|[126.80853396]|[148.46015547]
1307|[127.59976283]|[147.1858098]
1308|[128.39082627]|[145.91136144]
1309|[129.18181899]|[144.63686917]
1310|[129.97278471]|[143.36236016]
1311|[130.76373688]|[142.08784274]
1312|[131.55468604]|[140.81332344]
1313|[132.3456381]|[139.53880595]
1314|[133.13658769]|[138.26428692]
1315|[133.92753226]|[136.98976479]
1316|[134.71848149]|[135.71524554]
1317|[135.50943018]|[134.44072595]
1318|[136.30037679]|[133.16620508]
1319|[137.09132215]|[131.89168343]
1320|[137.88226641]|[130.61716109]
1321|[138.67321134]|[129.34263918]
1322|[139.46416127]|[128.06812036]
1323|[140.25511068]|[126.79360122]
1324|[141.04606648]|[125.51908605]
1325|[141.83702575]|[124.24457303]
1326|[142.62798113]|[122.9700576]
1327|[143.41893679]|[121.69554235]
1328|[144.20989238]|[120.42102704]
1329|[145.00084715]|[119.14651123]
1330|[145.79179776]|[117.87199284]
1331|[146.58274288]|[116.59747104]
1332|[147.37368451]|[115.32294707]
1333|[148.16463065]|[114.04842591]
1334|[148.95558477]|[112.77390969]
1335|[149.74654874]|[111.49939959]
1336|[150.53750989]|[110.22488774]
1337|[151.32846911]|[108.95037469]
1338|[152.11942297]|[107.67585831]
1339|[152.91037194]|[106.40133891]
1340|[153.70131164]|[105.12681374]
1341|[154.4922411]|[103.85228223]
1342|[155.28316445]|[102.57774692]
1343|[156.09228023]|[101.31468252]
1344|[156.92828947]|[100.06925547]
1345|[157.79411084]|[98.84436635]
1346|[158.69015585]|[97.64141027]
1347|[159.59404613]|[96.44433785]
1348|[160.51195783]|[95.25798289]
1349|[161.45478113]|[94.09132774]
1350|[162.40471356]|[92.93045377]
1351|[163.36895977]|[91.78144148]
1352|[164.35877262]|[90.6543787]
1353|[165.36221928]|[89.53943708]
1354|[166.39062583]|[88.44747556]
1355|[167.40310918]|[87.34073373]
1356|[168.4205116]|[86.2385122]
1357|[169.43679224]|[85.13525626]
1358|[170.47291949]|[84.05061792]
1359|[171.51154855]|[82.96837503]
1360|[172.57419651]|[81.90970638]
1361|[173.64609878]|[80.86040875]
1362|[174.69173511]|[79.78493459]
1363|[175.73661375]|[78.70872428]
1364|[176.80171033]|[77.65251915]
1365|[177.87539744]|[76.60504791]
1366|[178.91502936]|[75.52376836]
1367|[179.94741425]|[74.43556735]
1368|[181.04681663]|[73.41511922]
1369|[182.18836644]|[72.44204983]
1370|[183.33932828]|[71.48013151]
1371|[184.4945865]|[70.52337739]
1372|[185.65266967]|[69.57004462]
1373|[186.81711917]|[68.62449855]
1374|[187.9556598]|[67.64790998]
1375|[189.03373482]|[66.60495541]
1376|[189.03373482]|[66.60495541]
1377|[190.04261409]|[65.4949272]
1378|[190.04261409]|[65.4949272]
1379|[191.15681285]|[64.49065576]
1380|[192.29497391]|[63.51362485]
1381|[192.29497391]|[63.51362485]
1382|[193.53353516]|[62.6674771]
1383|[193.53353516]|[62.6674771]
1384|[194.64180472]|[61.65666624]
1385|[194.64180472]|[61.65666624]
1386|[195.91738366]|[60.86742714]
1387|[197.20138278]|[60.09196195]
1388|[197.20138278]|[60.09196195]
1389|[197.20138278]|[60.09196195]
1390|[198.47872846]|[59.30558544]
1391|[199.782649]|[58.56410635]
1392|[199.782649]|[58.56410635]
1393|[201.21768525]|[58.1274475]
1394|[202.65804389]|[57.70867908]
1395|[202.65804389]|[57.70867908]
1396|[202.65804389]|[57.70867908]
1397|[204.1182622]|[57.36551368]
1398|[205.59466571]|[57.10049924]
1399|[205.59466571]|[57.10049924]
1400|[205.59466571]|[57.10049924]
1401|[207.07142536]|[57.36352194]
1402|[208.54743292]|[57.63073291]
1403|[210.00321129]|[57.99227036]
1404|[210.00321129]|[57.99227036]
1405|[211.43974923]|[58.42396323]
1406|[212.83695809]|[58.96968058]
1407|[212.83695809]|[58.96968058]
1408|[213.96372306]|[59.95983243]
1409|[213.96372306]|[59.95983243]
1410|[215.15525041]|[60.87101988]
1411|[216.27344112]|[61.87084463]
1412|[217.37231709]|[62.89185962]
1413|[217.37231709]|[62.89185962]
1414|[218.43264733]|[63.95284962]
1415|[218.43264733]|[63.95284962]
1416|[219.09586139]|[65.2982667]
1417|[219.76521681]|[66.64063898]
1418|[219.76521681]|[66.64063898]
1419|[220.38077409]|[68.00851661]
1420|[220.38077409]|[68.00851661]
1421|[220.47374756]|[69.50563249]
1422|[220.47374756]|[69.50563249]
1423|[220.15881317]|[70.97219865]
1424|[219.89806579]|[72.44936175]
1425|[219.89806579]|[72.44936175]
1426|[218.64138949]|[73.26836399]
1427|[217.33955985]|[74.013508]
1428|[217.33955985]|[74.013508]
1429|[217.66684981]|[75.47736635]
1430|[216.99251223]|[76.81724277]
1431|[216.99251223]|[76.81724277]
1432|[215.73915152]|[77.64131008]
1433|[215.73915152]|[77.64131008]
1434|[215.35913061]|[79.09237318]
1435|[215.35913061]|[79.09237318]
1436|[215.35913061]|[79.09237318]
1437|[214.58318397]|[80.3760814]
1438|[214.58318397]|[80.3760814]
1439|[214.36956232]|[81.86079208]
1440|[214.36956232]|[81.86079208]
1441|[214.38895764]|[83.36066668]
1442|[214.38895764]|[83.36066668]
1443|[213.44869876]|[84.5293896]
1444|[212.50843298]|[85.69810695]
1445|[212.50843298]|[85.69810695]
1446|[211.56815428]|[86.86681392]
1447|[211.56815428]|[86.86681392]
1448|[210.62786632]|[88.03551343]
1449|[209.68757664]|[89.20421156]
1450|[209.68757664]|[89.20421156]
1451|[208.747273]|[90.37289846]
1452|[208.747273]|[90.37289846]
1453|[207.8069492]|[91.54156914]
1454|[206.86661864]|[92.71023437]
1455|[205.92627842]|[93.87889183]
1456|[204.98592679]|[95.04754012]
1457|[204.04555578]|[96.21617281]
1458|[203.10517009]|[97.38479369]
1459|[202.16476711]|[98.55340065]
1460|[201.22434753]|[99.72199425]
1461|[200.28390864]|[100.89057232]
1462|[199.34345553]|[102.05913894]
1463|[198.40298971]|[103.22769533]
1464|[197.46251069]|[104.3962411]
1465|[196.522017]|[105.56477507]
1466|[195.58150656]|[106.73329555]
1467|[194.64097837]|[107.90180174]
1468|[193.70043467]|[109.07029545]
1469|[192.75986873]|[110.23877126]
1470|[191.81928009]|[111.40722879]
1471|[190.87867262]|[112.57567116]
1472|[189.93805134]|[113.74410242]
1473|[188.99740988]|[114.91251744]
1474|[188.05674391]|[116.08091272]
1475|[187.11604924]|[117.24928489]
1476|[186.1753144]|[118.41762472]
1477|[185.23453529]|[119.58592891]
1478|[184.29371281]|[120.75419816]
1479|[183.35283751]|[121.92242489]
1480|[184.85011016]|[122.01283842]
1481|[186.28298933]|[121.56915241]
1482|[187.63437138]|[120.91817885]
1483|[188.94286119]|[120.18479328]
1484|[190.23191988]|[119.41776805]
1485|[191.54252417]|[118.68816789]
1486|[192.86183247]|[117.97442731]
1487|[194.18473668]|[117.26737396]
1488|[195.49585498]|[116.53869789]
1489|[196.80116682]|[115.79967083]
1490|[198.11578916]|[115.07733567]
1491|[199.42534678]|[114.3458585]
1492|[200.72249172]|[113.59258896]
1493|[202.01253021]|[112.82721277]
1494|[203.30679398]|[112.06900352]
1495|[204.61536763]|[111.33576753]
1496|[205.93132112]|[110.61586031]
1497|[207.26420344]|[109.92780164]
1498|[208.61146353]|[109.26833956]
1499|[209.96087017]|[108.61328099]
1500|[211.31305114]|[107.96396855]
1501|[212.65450864]|[107.29278172]
1502|[213.97388973]|[106.57917571]
1503|[215.28359782]|[105.847968]
1504|[216.59605563]|[105.12170738]
1505|[217.92860159]|[104.43299751]
1506|[219.26661174]|[103.75496445]
1507|[220.62024032]|[103.1086753]
1508|[221.99973372]|[102.51960998]
1509|[223.31401647]|[101.79665709]
1510|[224.59766466]|[101.02061115]
1511|[225.94351273]|[100.35827213]
1512|[227.29359819]|[99.70461376]
1513|[228.65009438]|[99.06436532]
1514|[230.03162599]|[98.48009619]
1515|[231.38021732]|[97.82336075]
1516|[232.78187162]|[97.28916489]
1517|[234.19148714]|[96.77634516]
1518|[235.62324633]|[96.32905821]
1519|[235.62324633]|[96.32905821]
1520|[236.89275129]|[95.53008563]
1521|[236.89275129]|[95.53008563]
1522|[236.89275129]|[95.53008563]
