,flock_gcm,avg_sheep_dist_from_gcm,furthest_sheep_from_gcm
0,"[122.78883419946665, 132.86074631426663]",57.19679443421123,93.65805931089518
1,"[122.77965564013336, 132.89978280413328]",57.144437315404176,93.64256820085183
2,"[122.74960944026665, 132.95619884506658]",57.070948556065304,92.66254016775821
3,"[122.70856102800002, 133.0314255261333]",57.0652817771861,92.65149309665202
4,"[122.67608909826667, 133.06828104439995]",57.0346402191233,92.65611331473804
5,"[122.65468815333337, 133.10091722253327]",57.00646579593426,92.65427283406282
6,"[122.64178361440003, 133.15460435399993]",56.95244135828695,92.63321888870792
7,"[122.62346623453334, 133.2004163325333]",56.91448800220821,92.62119454571979
8,"[122.62520277853338, 133.19779185399995]",56.85833618304385,92.62132599000611
9,"[122.5770683392, 133.21977607386665]",56.78425215852136,92.64744837933884
10,"[122.58056691213334, 133.26041856306662]",56.714745802469515,92.62081062614635
11,"[122.58317426493333, 133.32039934026662]",56.664445731728165,92.58358980624347
12,"[122.55680704053334, 133.37015717693328]",56.62829545840837,92.57587654350377
13,"[122.56277894386665, 133.37817529773326]",56.60179280252514,92.56634404698852
14,"[122.54037423413334, 133.43982309293327]",56.55006610865865,92.5485053790526
15,"[122.5246002928, 133.50315366906662]",56.46915144546508,92.5243428768761
16,"[122.49264974759998, 133.5291947770666]",56.437690719136526,92.53510424961846
17,"[122.46751439813333, 133.57910459799996]",56.370830198399126,92.52643530156146
18,"[122.41415563279998, 133.63586617093333]",56.31515379708783,92.53676045319888
19,"[122.40765129826667, 133.67085112253335]",56.24809303897073,92.52169485280801
20,"[122.4050779264, 133.71932092426667]",56.16012197538473,92.49560235650374
21,"[122.36918346506667, 133.77341208813334]",56.09304258884634,92.49338589236035
22,"[122.33993322613337, 133.78765019586666]",56.02627377531414,92.50893304513149
23,"[122.29104679426666, 133.83864441866666]",55.9825430578488,92.51916231382326
24,"[122.24541823773338, 133.88081787506667]",55.90236565070119,92.53189897812807
25,"[122.17068501293336, 133.966941556]",55.83709394774061,92.54298436472465
26,"[122.11228228520002, 134.0034070936]",55.78896761858639,92.56955953160954
27,"[122.06473181426671, 134.05535589306666]",55.72155181384056,92.57837922246881
28,"[122.02594155066669, 134.12445510986666]",55.632097888228635,93.52659796396112
29,"[121.97791628760002, 134.15158292466668]",55.55941676305111,93.55005727557077
30,"[121.92688466173335, 134.16053368586668]",55.478968474257286,93.58650672648658
31,"[121.90231341173335, 134.19270307186667]",55.41485028218262,93.58795782709477
32,"[121.8722424670667, 134.21831159453333]",55.374955514145455,93.59770548450693
33,"[121.85206305613333, 134.25619284333334]",55.343342641089514,93.59230720940786
34,"[121.85547894346668, 134.29020524253335]",55.3299441175002,93.56988811661398
35,"[121.83467960000002, 134.3126853650667]",55.25707024608575,93.5739091957998
36,"[121.79994248879999, 134.30933521373333]",55.19326849048027,93.6042204598333
37,"[121.78124538200001, 134.37125519959997]",55.176541664638194,93.58381362781105
38,"[121.70013368893329, 134.3907981589333]",55.13083220063801,93.63887776544621
39,"[121.62184397679997, 134.38006265986664]",55.04014819069903,93.70908784025085
40,"[121.5505508744, 134.43776490919998]",54.97489140411103,93.73425779173509
41,"[121.50119358546665, 134.47670296826664]",54.93591059023432,93.75231161662883
42,"[121.46349639666667, 134.47842617946665]",54.92145579249032,93.28131110816196
43,"[121.3901150828, 134.55001331306667]",54.86951455087332,93.29946706125546
44,"[121.31969836839995, 134.59314084493334]",54.812185392468585,93.3318115585977
45,"[121.29187316506662, 134.58144459866668]",54.744074815099886,93.36126481177268
46,"[121.2711155229333, 134.61590933746672]",54.72099406736909,93.35821037372644
47,"[121.21357605773329, 134.63992607386672]",54.717418857053055,93.39121338504538
48,"[121.13901809679999, 134.68082599973337]",54.63853173233838,93.42836752928586
49,"[121.10185257719996, 134.70107240280004]",54.63454276687949,93.44699310695279
50,"[121.06547743613335, 134.73307782720002]",54.59590378828831,93.45819836369178
51,"[121.00753643760002, 134.7429254666667]",54.53607370202531,93.49982652989924
52,"[120.93459458400002, 134.7474772034667]",54.485116390716215,93.55678234554468
53,"[120.89963587933336, 134.7673458833334]",54.44915148390921,93.57389224976927
54,"[120.87825941440002, 134.75507412013337]",54.368674625798434,93.59843401494614
55,"[120.83003242000001, 134.7720901446667]",54.3211661697127,93.62804830616663
56,"[120.78762071506667, 134.7790018305334]",54.23737406319659,93.65874263983852
57,"[120.75877280320002, 134.79337007853337]",54.197047857040836,93.67406277615324
58,"[120.71262464986665, 134.8365996366667]",54.12540299023561,93.68694789652932
59,"[120.6774743436, 134.85179412333335]",54.091808474400914,93.70697841683536
60,"[120.60562647733336, 134.86381314680006]",54.06358657083864,93.75888700859754
61,"[120.58826141733334, 134.88248133360003]",54.01197489967367,93.76238862503354
62,"[120.50667598813335, 134.90532428200004]",53.96023480324344,94.68169212096252
63,"[120.46473111946669, 134.86818469293334]",53.921810782802055,94.73738560135475
64,"[120.39995939786667, 134.89736183933334]",53.8776808243486,94.77341285981372
65,"[120.3323288772, 134.94536983306668]",53.8253242886445,94.80095621810796
