|sheep_x_positions|sheep_y_positions|dog_x_positions|dog_y_positions
0|"[196.43568391 124.31559565 171.52279122 179.21047724  94.74555465
  55.48231342  91.16020769 132.10948403  74.16903883  99.07688607
 132.95743527  50.9360047  159.16761685  61.79915408 168.4592541
  62.1120148   75.44557593 138.34447268 162.06011861  66.81940387
 117.18887087  63.42370688 145.17759364  84.96628804 149.44923157
 160.95100676  64.86185045 196.78596145 153.07534195  59.953927
 165.58916133 182.79550678  86.61039197 178.0810266   94.76244188
  65.2950756  184.67708597  51.89081417 110.08154642 104.7884753
  65.77353915  67.55076006 194.89697775  92.28402056 160.21092369
 124.64823195  73.03947906 181.53732451 111.96495588  60.7326274
 158.67248099 132.30005037  64.49708988 129.07215229  55.47033635
  96.32456136  93.90596094 111.01820297 131.48440324  58.32673727
  79.60226325  63.988768   169.52599152 104.12184827  80.0957896
 178.9923034  193.25386393 128.39812346 141.61964069  51.63318814
  75.23947885 136.61159705 126.62733603 106.60028573 128.19106273]"|"[ 85.16832294  52.51127392 151.72953718  96.87189838 178.61443832
 131.44516749 130.10053336  85.63162342  63.25929808 161.21262643
 122.9624731  172.66339881 105.23573555  72.88048033  71.31351981
 164.51749617  64.52073106 168.39912986  67.78795582  60.26327047
 113.62395708 135.33820174 121.3780563  154.44584644  94.59898451
 165.85532781 156.83404645  63.79788804 109.32816175 114.44488619
 175.38283098 154.60299835 102.66356175 154.03465856  60.89210521
 157.60047613  73.3090362  180.49787788 171.86114172  50.49908481
 156.63201382  93.52946118 172.19646763 167.74577107  86.60097211
  79.33251733 120.67911144  84.9739431  171.73561095  99.39575392
  81.20851074 196.98161826 165.04118205  61.87301302  76.54198656
 122.01732583  82.28248574  95.0844343  113.71578945 183.09461808
 183.00991391 148.27275817 189.94411174 143.72724669 177.29250857
 119.42662295  84.18871966 140.93768535 151.76254388 147.17030663
 149.1879036  150.0163044  139.93243189  82.67605045 162.87192306]"|[130.97403981]|[13.69635088]
1|"[196.43568391 124.61777689 171.52279122 179.21047724  94.74555465
  55.48231342  91.16020769 132.10948403  74.16903883  99.07688607
 132.95743527  50.9360047  159.16761685  61.79915408 168.4592541
  62.1120148   75.44557593 138.34447268 162.15982813  66.81940387
 117.18887087  63.42370688 145.17759364  84.96628804 149.44923157
 160.95100676  64.86185045 196.78596145 153.07534195  59.953927
 165.58916133 182.79550678  86.61039197 178.0810266   94.64526206
  65.2950756  184.67708597  51.89081417 110.08154642 104.36039011
  65.77353915  67.55076006 194.89697775  92.28402056 160.21092369
 124.64823195  73.03947906 181.53732451 111.96495588  60.7326274
 158.67248099 132.30005037  64.49708988 129.10976315  55.47033635
  96.32456136  93.90596094 111.01820297 131.48440324  58.32673727
  79.60226325  63.988768   169.52599152 104.12184827  80.0957896
 178.9923034  193.25386393 128.39812346 141.61964069  51.63318814
  75.23947885 136.61159705 126.62733603 106.60028573 128.19106273]"|"[ 85.16832294  53.46452441 151.72953718  96.87189838 178.61443832
 131.44516749 130.10053336  85.63162342  63.25929808 161.21262643
 122.9624731  172.66339881 105.23573555  72.88048033  71.31351981
 164.51749617  64.52073106 168.39912986  68.78297241  60.26327047
 113.62395708 135.33820174 121.3780563  154.44584644  94.59898451
 165.85532781 156.83404645  63.79788804 109.32816175 114.44488619
 175.38283098 154.60299835 102.66356175 154.03465856  61.88521593
 157.60047613  73.3090362  180.49787788 171.86114172  51.4028232
 156.63201382  93.52946118 172.19646763 167.74577107  86.60097211
  79.33251733 120.67911144  84.9739431  171.73561095  99.39575392
  81.20851074 196.98161826 165.04118205  62.87230548  76.54198656
 122.01732583  82.28248574  95.0844343  113.71578945 183.09461808
 183.00991391 148.27275817 189.94411174 143.72724669 177.29250857
 119.42662295  84.18871966 140.93768535 151.76254388 147.17030663
 149.1879036  150.0163044  139.93243189  82.67605045 162.87192306]"|[132.12808307]|[14.65457015]
2|"[196.43568391 124.77021202 171.52279122 179.21047724  94.74555465
  55.48231342  91.16020769 132.10948403  74.16903883  99.07688607
 132.95743527  50.9360047  159.16761685  61.79915408 168.4592541
  62.1120148   74.67680333 138.34447268 162.43579419  66.81940387
 117.18887087  63.42370688 145.17759364  84.96628804 149.44923157
 160.95100676  64.86185045 196.78596145 153.07534195  59.953927
 165.58916133 182.79550678  86.61039197 178.0810266   94.46783593
  65.2950756  184.67708597  51.89081417 110.08154642 103.99882363
  65.77353915  67.55076006 194.89697775  92.28402056 160.21092369
 124.64823195  73.03947906 181.53732451 111.96495588  60.7326274
 158.67248099 133.08801584  64.49708988 129.16075265  55.88094029
  96.32456136  93.90596094 111.01820297 131.48440324  58.32673727
  79.60226325  63.988768   169.52599152 104.12184827  80.0957896
 178.9923034  193.25386393 128.39812346 141.61964069  51.63318814
  75.23947885 136.61159705 126.62733603 105.60211742 128.19106273]"|"[ 85.16832294  54.45283789 151.72953718  96.87189838 178.61443832
 131.44516749 130.10053336  85.63162342  63.25929808 161.21262643
 122.9624731  172.66339881 105.23573555  72.88048033  71.31351981
 164.51749617  63.88120884 168.39912986  69.74413979  60.26327047
 113.62395708 135.33820174 121.3780563  154.44584644  94.59898451
 165.85532781 156.83404645  63.79788804 109.32816175 114.44488619
 175.38283098 154.60299835 102.66356175 154.03465856  62.86935005
 157.60047613  73.3090362  180.49787788 171.86114172  52.33516953
 156.63201382  93.52946118 172.19646763 167.74577107  86.60097211
  79.33251733 120.67911144  84.9739431  171.73561095  99.39575392
  81.20851074 197.59733769 165.04118205  63.87100467  75.63017276
 122.01732583  82.28248574  95.0844343  113.71578945 183.09461808
 183.00991391 148.27275817 189.94411174 143.72724669 177.29250857
 119.42662295  84.18871966 140.93768535 151.76254388 147.17030663
 149.1879036  150.0163044  139.93243189  82.73654856 162.87192306]"|[133.31770974]|[15.56823768]
3|"[196.43568391 124.70736463 171.52279122 179.21047724  94.74555465
  55.48231342  92.1534283  132.10948403  73.2853437   99.07688607
 132.95743527  50.9360047  159.16761685  61.79915408 168.4592541
  62.1120148   74.67680333 138.34447268 162.58836731  66.81940387
 117.18887087  63.42370688 145.98215515  84.96628804 149.44923157
 160.95100676  64.86185045 196.78596145 153.07534195  58.95889016
 165.58916133 182.79550678  86.61039197 177.1501757   94.17086781
  65.2950756  184.67708597  51.89081417 110.08154642 103.49162337
  65.77353915  67.55076006 194.89697775  92.28402056 160.21092369
 124.97802576  73.03947906 181.53732451 111.96495588  60.7326274
 158.67248099 133.08801584  64.49708988 129.22659227  55.88094029
  96.32456136  93.90596094 111.01820297 131.48440324  58.32673727
  79.60226325  63.988768   169.52599152 104.12184827  80.0957896
 178.9923034  193.25386393 128.39812346 141.61964069  51.63318814
  75.23947885 136.61159705 126.62733603 105.60211742 128.19106273]"|"[ 85.16832294  55.45086104 151.72953718  96.87189838 178.61443832
 131.44516749 130.21677794  85.63162342  63.72736102 161.21262643
 122.9624731  172.66339881 105.23573555  72.88048033  71.31351981
 164.51749617  63.88120884 168.39912986  70.73243197  60.26327047
 113.62395708 135.33820174 121.97192564 154.44584644  94.59898451
 165.85532781 156.83404645  63.79788804 109.32816175 114.34537903
 175.38283098 154.60299835 102.66356175 154.40005779  63.82423744
 157.60047613  73.3090362  180.49787788 171.86114172  53.19699775
 156.63201382  93.52946118 172.19646763 167.74577107  86.60097211
  80.27657032 120.67911144  84.9739431  171.73561095  99.39575392
  81.20851074 197.59733769 165.04118205  64.86883489  75.63017276
 122.01732583  82.28248574  95.0844343  113.71578945 183.09461808
 183.00991391 148.27275817 189.94411174 143.72724669 177.29250857
 119.42662295  84.18871966 140.93768535 151.76254388 147.17030663
 149.1879036  150.0163044  139.93243189  82.73654856 162.87192306]"|[134.52233522]|[16.46203714]
4|"[196.43568391 124.80334496 171.52279122 179.21047724  94.74555465
  55.48231342  92.1534283  132.10948403  73.2853437   99.07688607
 132.95743527  50.9360047  159.16761685  61.79915408 168.61823551
  62.1120148   75.46350529 138.34447268 162.78677031  66.81940387
 117.18887087  63.42370688 145.98215515  84.96628804 149.44923157
 160.95100676  64.86185045 196.78596145 153.07534195  58.95889016
 165.58916133 182.79550678  86.61039197 177.1501757   93.69382236
  65.2950756  184.67708597  51.89081417 110.08154642 103.12314213
  65.77353915  67.55076006 194.89697775  92.28402056 160.21092369
 125.30652557  73.03947906 181.53732451 112.66229547  60.7326274
 158.67248099 133.08801584  64.49708988 129.33175106  55.88094029
  96.32456136  93.90596094 111.01820297 131.48440324  58.32673727
  79.60226325  63.988768   169.52599152 104.12184827  80.0957896
 178.9923034  193.25386393 128.39812346 141.61964069  51.63318814
  75.23947885 136.61159705 126.62733603 105.60211742 128.19106273]"|"[ 85.16832294  56.44624427 151.72953718  96.87189838 178.61443832
 131.44516749 130.21677794  85.63162342  63.72736102 161.21262643
 122.9624731  172.66339881 105.23573555  72.88048033  72.30080139
 164.51749617  63.26387585 168.39912986  71.7125525   60.26327047
 113.62395708 135.33820174 121.97192564 154.44584644  94.59898451
 165.85532781 156.83404645  63.79788804 109.32816175 114.34537903
 175.38283098 154.60299835 102.66356175 154.40005779  64.70311607
 157.60047613  73.3090362  180.49787788 171.86114172  54.12663294
 156.63201382  93.52946118 172.19646763 167.74577107  86.60097211
  81.22107435 120.67911144  84.9739431  171.01887006  99.39575392
  81.20851074 197.59733769 165.04118205  65.86329033  75.63017276
 122.01732583  82.28248574  95.0844343  113.71578945 183.09461808
 183.00991391 148.27275817 189.94411174 143.72724669 177.29250857
 119.42662295  84.18871966 140.93768535 151.76254388 147.17030663
 149.1879036  150.0163044  139.93243189  82.73654856 162.87192306]"|[135.73340969]|[17.34707874]
5|"[196.43568391 124.83192875 171.52279122 179.21047724  94.74555465
  55.48231342  92.1534283  132.03010616  73.2853437   99.07688607
 132.95743527  50.9360047  159.16761685  61.79915408 168.58262406
  62.1120148   75.46350529 138.34447268 163.09569344  66.81940387
 117.18887087  63.42370688 146.02077924  84.96628804 149.44923157
 161.78587099  64.86185045 196.78596145 153.07534195  58.95889016
 165.58916133 182.79550678  86.61039197 177.1501757   93.29609356
  65.2950756  184.67708597  51.89081417 110.08154642 102.81138527
  65.77353915  67.55076006 194.89697775  92.28402056 160.21092369
 125.47200949  73.03947906 181.53732451 112.66229547  60.7326274
 158.67248099 133.08801584  64.49708988 129.31464717  55.88094029
  96.32456136  93.90596094 111.01820297 131.48440324  58.32673727
  80.26054903  63.988768   169.52599152 104.12184827  80.0957896
 178.9923034  193.25386393 128.39812346 141.61964069  51.63318814
  75.23947885 136.61159705 126.62733603 105.60211742 128.19106273]"|"[ 85.16832294  57.44583567 151.72953718  96.87189838 178.61443832
 131.44516749 130.21677794  84.63477883  63.72736102 161.21262643
 122.9624731  172.66339881 105.23573555  72.88048033  73.3001671
 164.51749617  63.26387585 168.39912986  72.66363951  60.26327047
 113.62395708 135.33820174 122.97117945 154.44584644  94.59898451
 166.40578372 156.83404645  63.79788804 109.32816175 114.34537903
 175.38283098 154.60299835 102.66356175 154.40005779  65.6206191
 157.60047613  73.3090362  180.49787788 171.86114172  55.07679485
 156.63201382  93.52946118 172.19646763 167.74577107  86.60097211
  82.20728684 120.67911144  84.9739431  171.01887006  99.39575392
  81.20851074 197.59733769 165.04118205  66.86314405  75.63017276
 122.01732583  82.28248574  95.0844343  113.71578945 183.09461808
 182.25714579 148.27275817 189.94411174 143.72724669 177.29250857
 119.42662295  84.18871966 140.93768535 151.76254388 147.17030663
 149.1879036  150.0163044  139.93243189  82.73654856 162.87192306]"|[136.94728438]|[18.22827579]
6|"[196.43568391 124.65680759 171.52279122 179.21047724  94.74555465
  55.48231342  92.1534283  132.03010616  73.2853437   99.07688607
 132.95743527  50.9360047  159.16761685  61.79915408 168.59118237
  63.11155482  75.46350529 138.34447268 163.44403034  66.81940387
 117.18887087  63.42370688 146.02077924  84.96628804 149.44923157
 161.78587099  64.86185045 196.78596145 153.07534195  58.95889016
 165.58916133 182.79550678  86.61039197 177.1501757   93.00840042
  65.2950756  184.67708597  51.89081417 110.08154642 102.47431566
  65.77353915  67.55076006 194.89697775  92.28402056 160.21092369
 125.48673763  73.03947906 181.53732451 112.66229547  60.7326274
 158.67248099 133.08801584  64.49708988 129.27119587  55.88094029
  96.32456136  93.90596094 111.01820297 131.48440324  58.32673727
  80.26054903  63.10842009 169.52599152 104.12184827  80.0957896
 178.9923034  193.25386393 128.39812346 141.61964069  51.76299361
  75.23947885 136.61159705 126.62733603 105.60211742 128.19106273]"|"[ 85.16832294  58.43038256 151.72953718  96.87189838 178.61443832
 131.44516749 130.21677794  84.63477883  63.72736102 161.21262643
 122.9624731  172.66339881 105.23573555  72.88048033  74.30013047
 164.48716867  63.26387585 168.39912986  73.60100892  60.26327047
 113.62395708 135.33820174 122.97117945 154.44584644  94.59898451
 166.40578372 156.83404645  63.79788804 109.32816175 114.34537903
 175.38283098 154.60299835 102.66356175 154.40005779  66.57834174
 157.60047613  73.3090362  180.49787788 171.86114172  56.01827458
 156.63201382  93.52946118 172.19646763 167.74577107  86.60097211
  83.20717838 120.67911144  84.9739431  171.01887006  99.39575392
  81.20851074 197.59733769 165.04118205  67.86219959  75.63017276
 122.01732583  82.28248574  95.0844343  113.71578945 183.09461808
 182.25714579 148.74708669 189.94411174 143.72724669 177.29250857
 119.42662295  84.18871966 140.93768535 151.76254388 148.16184611
 149.1879036  150.0163044  139.93243189  82.73654856 162.87192306]"|[138.16238224]|[19.10778541]
7|"[196.43568391 124.41020557 171.52279122 179.21047724  94.74555465
  55.48231342  92.1534283  132.03010616  73.2853437   99.07688607
 132.95743527  50.9360047  159.16761685  61.79915408 168.46210285
  63.11155482  75.46350529 138.34447268 163.78407943  66.33335874
 117.18887087  63.42370688 146.02077924  84.96628804 149.44923157
 161.78587099  64.18667716 196.78596145 153.07534195  58.95889016
 165.58916133 182.79550678  86.27998554 177.1501757   93.00840042
  65.2950756  184.67708597  51.89081417 110.08154642 102.12087598
  65.77353915  67.55076006 194.89697775  92.28402056 160.21092369
 125.48673763  73.03947906 181.53732451 112.66229547  60.7326274
 158.67248099 133.08801584  64.49708988 129.17791998  55.88094029
  96.32456136  93.90596094 111.01820297 131.48440324  58.32673727
  80.26054903  63.10842009 169.52599152 104.12184827  80.0957896
 178.9923034  193.25386393 128.39812346 141.61964069  51.76299361
  75.23947885 136.61159705 126.62733603 105.60211742 128.19106273]"|"[ 85.16832294  59.3994994  151.72953718  96.87189838 178.61443832
 131.44516749 130.21677794  84.63477883  63.72736102 161.21262643
 122.9624731  172.66339881 105.23573555  72.88048033  75.29176472
 164.48716867  63.26387585 168.39912986  74.5414166   61.13720418
 113.62395708 135.33820174 122.97117945 154.44584644  94.59898451
 166.40578372 156.09638731  63.79788804 109.32816175 114.34537903
 175.38283098 154.60299835 103.6074005  154.40005779  66.57834174
 157.60047613  73.3090362  180.49787788 171.86114172  56.9537319
 156.63201382  93.52946118 172.19646763 167.74577107  86.60097211
  83.20717838 120.67911144  84.9739431  171.01887006  99.39575392
  81.20851074 197.59733769 165.04118205  68.85783989  75.63017276
 122.01732583  82.28248574  95.0844343  113.71578945 183.09461808
 182.25714579 148.74708669 189.94411174 143.72724669 177.29250857
 119.42662295  84.18871966 140.93768535 151.76254388 148.16184611
 149.1879036  150.0163044  139.93243189  82.73654856 162.87192306]"|[139.37801764]|[19.98655191]
8|"[196.43568391 124.34837744 171.52279122 179.21047724  94.74555465
  55.48231342  92.1534283  132.03010616  73.2853437   99.07688607
 132.95743527  50.9360047  159.16761685  61.79915408 168.51786552
  63.11155482  75.46350529 138.34447268 164.00938807  66.33335874
 117.18887087  63.42370688 146.02077924  84.96628804 149.44923157
 161.78587099  64.18667716 196.78596145 153.07534195  58.95889016
 165.58916133 182.79550678  86.27998554 177.1501757   93.00840042
  65.2950756  184.67708597  51.89081417 110.08154642 101.72744845
  65.77353915  67.55076006 195.06060019  92.28402056 160.21092369
 125.47349281  73.03947906 181.53732451 112.66229547  60.7326274
 158.62348004 133.08801584  65.43007686 129.17562193  55.88094029
  96.32456136  93.90596094 111.01820297 131.48440324  58.32673727
  80.26054903  63.10842009 169.52599152 104.12184827  80.0957896
 178.9923034  193.80629264 128.39812346 141.61964069  51.76299361
  75.23947885 136.61159705 126.62733603 105.60211742 128.19106273]"|"[ 85.16832294  60.39758621 151.72953718  96.87189838 178.61443832
 131.44516749 130.21677794  84.63477883  63.72736102 161.21262643
 122.9624731  172.66339881 105.23573555  72.88048033  76.29020877
 164.48716867  63.26387585 168.39912986  75.51570404  61.13720418
 113.62395708 135.33820174 122.97117945 154.44584644  94.59898451
 166.40578372 156.09638731  63.79788804 109.32816175 114.34537903
 175.38283098 154.60299835 103.6074005  154.40005779  66.57834174
 157.60047613  73.3090362  180.49787788 171.86114172  57.87308753
 156.63201382  93.52946118 173.18299067 167.74577107  86.60097211
  84.20709066 120.67911144  84.9739431  171.01887006  99.39575392
  82.20730947 197.59733769 164.68127193  69.85783725  75.63017276
 122.01732583  82.28248574  95.0844343  113.71578945 183.09461808
 182.25714579 148.74708669 189.94411174 143.72724669 177.29250857
 119.42662295  83.35515951 140.93768535 151.76254388 148.16184611
 149.1879036  150.0163044  139.93243189  82.73654856 162.87192306]"|[140.59388996]|[20.86499059]
9|"[196.43568391 124.27667804 171.52279122 179.21047724  94.74555465
  55.48231342  92.1534283  132.32889865  73.2853437   99.07688607
 132.95743527  50.9360047  159.16761685  61.79915408 168.58303342
  63.11155482  75.46350529 138.34447268 164.09114164  66.33335874
 117.18887087  63.86411567 146.02077924  84.96628804 149.44923157
 161.78587099  64.18667716 196.78596145 153.07534195  58.95889016
 165.58916133 183.69840867  87.25458629 177.1501757   93.00840042
  65.2950756  184.67708597  51.89081417 110.08154642 101.11721217
  65.77353915  67.55076006 195.06060019  92.28402056 160.21092369
 125.47349281  73.03947906 181.53732451 112.66229547  60.7326274
 158.55933991 133.08801584  65.43007686 129.10827585  55.88094029
  96.32456136  93.90596094 111.01820297 131.48440324  58.32673727
  80.26054903  63.10842009 169.52599152 104.12184827  80.0957896
 178.9923034  193.80629264 128.39812346 141.61964069  51.76299361
  75.23947885 136.61159705 126.62733603 105.13994236 128.19106273]"|"[ 85.16832294  61.39501249 151.72953718  96.87189838 178.61443832
 131.44516749 130.21677794  85.58909693  63.72736102 161.21262643
 122.9624731  172.66339881 105.23573555  72.88048033  77.28808309
 164.48716867  63.26387585 168.39912986  76.51235662  61.13720418
 113.62395708 134.44040438 122.97117945 154.44584644  94.59898451
 166.40578372 156.09638731  63.79788804 109.32816175 114.34537903
 175.38283098 154.17315167 103.38345101 154.40005779  66.57834174
 157.60047613  73.3090362  180.49787788 171.86114172  58.665307
 156.63201382  93.52946118 173.18299067 167.74577107  86.60097211
  84.20709066 120.67911144  84.9739431  171.01887006  99.39575392
  83.20525037 197.59733769 164.68127193  70.85556693  75.63017276
 122.01732583  82.28248574  95.0844343  113.71578945 183.09461808
 182.25714579 148.74708669 189.94411174 143.72724669 177.29250857
 119.42662295  83.35515951 140.93768535 151.76254388 148.16184611
 149.1879036  150.0163044  139.93243189  83.62333727 162.87192306]"|[141.80986935]|[21.74328105]
