|sheep_x_positions|sheep_y_positions|dog_x_positions|dog_y_positions
0|"[158.92210174 184.01303845 163.11289011 177.54907289 154.33243515
  81.53365753 169.26542694 182.23686886  90.60528109 199.72711511
  56.27566958 159.35846279 143.07552232 177.82897243  66.28215225
 195.61802763 128.35156986  79.58707811 192.5255786  124.12448009
 167.39374722 119.26793467 198.0715276  161.23064892 162.19438684
  80.9016251  167.36333691 119.42299545 198.85930175 197.27283247
 115.72175361  82.00442154 199.073478   197.04763476 114.63413619
 159.89738334 102.00913468 116.39055612 192.84241227 130.15360644
 192.8707038   59.90232836 118.38677628  57.93550956 172.25280373
 169.56532792 113.18908312  71.24594007  69.85422526  56.01485353
 155.16594465  76.97787816  66.61947814 189.77900815 183.13112853
  61.74804207 192.17170309  96.84298871 191.20895964  91.73001148
 115.36928051 199.43521795  80.31157477 152.56657736  72.74968161
 170.04939352 184.97379919  77.97618129 162.78697176 152.94738491
 103.16750467 108.96463178 158.76423813  61.84959568 194.91517014]"|"[147.64691486  55.78281841 194.45625216 141.77858388 109.45382663
  60.30156992  95.57114468 116.88940265 166.01851573 129.06877787
 133.2953785   91.89840084 192.40271272  68.86344103 152.21128089
  88.04321318 142.70167953  99.21009431 100.77462277  51.13515041
  79.46269588 150.01117396 117.51925152 180.33319581 124.01838944
  98.12824521 140.57083124 180.67679384 170.16580338  85.47822233
  53.073544    55.87523876 125.70336083 191.7207657  191.3214699
  85.33684084 181.9377681  130.29673971  96.52111085  69.77615389
 179.36817885 109.312365   185.5603619  138.99473478  60.87752372
 121.91320355 176.09547156  85.36944204 166.09171601 148.80003951
 160.00170416  89.13452051 100.51879101 167.8552108  180.34100671
 114.53171848 150.94311451 169.75443645 178.50563562  89.14409245
  97.40661257 142.13938906 167.76598331 153.62915102 166.30466002
  97.84446703  59.59338681  75.94507333 194.5316069  170.54222984
  75.99632774  98.66221759  56.39613862 138.73138515  57.21675843]"|[ 76.86591962 152.84148964 130.34252369]|[10.58922252 13.51695274 12.36468921]
1|"[158.92210174 184.20900991 163.11289011 177.54907289 154.33243515
  81.7939247  169.26542694 182.23686886  90.60528109 199.72711511
  56.27566958 159.35846279 143.07552232 178.27006853  66.28215225
 195.61802763 128.35156986  79.58707811 192.5255786  124.27215802
 167.39374722 119.26793467 198.0715276  161.23064892 162.19438684
  80.9016251  167.36333691 119.42299545 198.85930175 197.27283247
 115.1915816   82.41448232 199.073478   197.04763476 114.63413619
 159.89738334 102.00913468 116.39055612 192.84241227 130.25527501
 192.8707038   59.90232836 118.38677628  57.93550956 172.58905689
 169.56532792 113.18908312  71.24594007  69.85422526  56.01485353
 155.16594465  76.97787816  66.61947814 189.77900815 183.13112853
  61.74804207 192.17170309  96.84298871 191.20895964  91.73001148
 115.36928051 199.43521795  80.31157477 152.56657736  72.74968161
 170.04939352 185.16990014  77.97618129 162.78697176 152.94738491
 103.16750467 108.96463178 159.39409301  61.84959568 195.16044972]"|"[147.64691486  56.76342801 194.45625216 141.77858388 109.45382663
  61.26710656  95.57114468 116.88940265 166.01851573 129.06877787
 133.2953785   91.89840084 192.40271272  69.76090091 152.21128089
  88.04321318 142.70167953  99.21009431 100.77462277  52.12418591
  79.46269588 150.01117396 117.51925152 180.33319581 124.01838944
  98.12824521 140.57083124 180.67679384 170.16580338  85.47822233
  53.92143412  56.78729696 125.70336083 191.7207657  191.3214699
  85.33684084 181.9377681  130.29673971  96.52111085  70.77097222
 179.36817885 109.312365   185.5603619  138.99473478  61.81929536
 121.91320355 176.09547156  85.36944204 166.09171601 148.80003951
 160.00170416  89.13452051 100.51879101 167.8552108  180.34100671
 114.53171848 150.94311451 169.75443645 178.50563562  89.14409245
  97.40661257 142.13938906 167.76598331 153.62915102 166.30466002
  97.84446703  60.57397053  75.94507333 194.5316069  170.54222984
  75.99632774  98.66221759  57.17285146 138.73138515  58.18621082]"|[ 75.69825916 154.13304056 131.81257913]|[11.53080048 14.27977395 12.66291226]
2|"[158.92210174 184.40173448 163.11289011 177.54907289 154.33243515
  81.89036186 169.26542694 182.23686886  90.60528109 199.72711511
  56.27566958 159.35846279 143.07552232 178.59349092  66.28215225
 195.61802763 128.35156986  79.58707811 192.5255786  124.50923739
 167.39374722 119.26793467 198.0715276  161.23064892 162.19438684
  80.9016251  167.36333691 119.42299545 198.85930175 197.27283247
 114.59799637  82.58720511 199.073478   197.04763476 114.63413619
 159.89738334 102.00913468 116.39055612 192.84241227 130.32585826
 192.8707038   59.90232836 118.38677628  57.93550956 173.0651203
 169.56532792 113.88543082  71.24594007  69.85422526  56.01485353
 155.16594465  76.97787816  66.61947814 189.77900815 183.13112853
  61.74804207 193.16298954  96.84298871 191.20895964  91.73001148
 115.36928051 199.43521795  80.31157477 152.56657736  72.74968161
 170.04939352 185.40613539  78.21183719 162.78697176 152.94738491
 103.16750467 108.96463178 159.87466886  61.84959568 195.20514461]"|"[147.64691486  57.74468091 194.45625216 141.77858388 109.45382663
  62.26244564  95.57114468 116.88940265 166.01851573 129.06877787
 133.2953785   91.89840084 192.40271272  70.7071556  152.21128089
  88.04321318 142.70167953  99.21009431 100.77462277  53.0956762
  79.46269588 150.01117396 117.51925152 180.33319581 124.01838944
  98.12824521 140.57083124 180.67679384 170.16580338  85.47822233
  54.72620525  57.77226743 125.70336083 191.7207657  191.3214699
  85.33684084 181.9377681  130.29673971  96.52111085  71.76847811
 179.36817885 109.312365   185.5603619  138.99473478  62.69870631
 121.91320355 175.37776697  85.36944204 166.09171601 148.80003951
 160.00170416  89.13452051 100.51879101 167.8552108  180.34100671
 114.53171848 151.07483832 169.75443645 178.50563562  89.14409245
  97.40661257 142.13938906 167.76598331 153.62915102 166.30466002
  97.84446703  61.54566642  76.91690989 194.5316069  170.54222984
  75.99632774  98.66221759  58.04980462 138.73138515  59.1852115 ]"|[ 74.54470409 155.40946642 133.27284057]|[12.4896074  15.06764261 13.00589411]
3|"[158.92210174 184.63386013 163.11289011 177.54907289 154.33243515
  81.99428391 169.26542694 182.23686886  90.60528109 199.72711511
  56.27566958 159.35846279 143.07552232 178.78389884  66.28215225
 195.61802763 128.35156986  79.58707811 192.5255786  124.72966227
 167.39374722 119.26793467 198.0715276  161.23064892 162.19438684
  80.9016251  167.36333691 119.42299545 198.85930175 197.27283247
 114.03955135  82.87237085 199.073478   197.04763476 114.63413619
 159.89738334 102.00913468 116.39055612 192.84241227 130.40874645
 192.8707038   59.90232836 118.38677628  57.93550956 173.48126234
 169.56532792 113.88543082  71.24594007  69.85422526  56.01485353
 155.16594465  76.97787816  66.61947814 189.77900815 183.13112853
  61.74804207 193.16298954  96.84298871 191.20895964  91.73001148
 115.36928051 199.43521795  80.31157477 152.56657736  72.74968161
 170.04939352 185.63463362  78.50951018 162.78697176 152.94738491
 103.16750467 108.96463178 160.18737046  61.84959568 195.05976206]"|"[147.64691486  58.71736671 194.45625216 141.77858388 109.45382663
  63.25703108  95.57114468 116.88940265 166.01851573 129.06877787
 133.2953785   91.89840084 192.40271272  71.68886066 152.21128089
  88.04321318 142.70167953  99.21009431 100.77462277  54.07108015
  79.46269588 150.01117396 117.51925152 180.33319581 124.01838944
  98.12824521 140.57083124 180.67679384 170.16580338  85.47822233
  55.55574678  58.73074565 125.70336083 191.7207657  191.3214699
  85.33684084 181.9377681  130.29673971  96.52111085  72.76503696
 179.36817885 109.312365   185.5603619  138.99473478  63.60800594
 121.91320355 175.37776697  85.36944204 166.09171601 148.80003951
 160.00170416  89.13452051 100.51879101 167.8552108  180.34100671
 114.53171848 151.07483832 169.75443645 178.50563562  89.14409245
  97.40661257 142.13938906 167.76598331 153.62915102 166.30466002
  97.84446703  62.51921075  77.87157779 194.5316069  170.54222984
  75.99632774  98.66221759  58.99965604 138.73138515  60.17458702]"|[ 73.40517102 156.67369303 134.72078968]|[13.46503775 15.87494125 13.39761257]
4|"[158.92210174 184.88323263 163.11289011 177.54907289 155.0201334
  82.28772249 169.26542694 182.23686886  90.60528109 199.72711511
  56.27566958 159.35846279 143.07552232 179.02836704  66.28215225
 195.61802763 128.35156986  79.58707811 192.5255786  124.623307
 168.0277025  119.26793467 198.0715276  161.23064892 162.19438684
  80.9016251  167.36333691 119.42299545 198.85930175 197.27283247
 113.65982689  83.05221838 199.073478   196.05978373 114.63413619
 159.89738334 102.00913468 116.39055612 192.84241227 130.71795381
 192.95999554  59.90232836 118.38677628  57.93550956 173.83060031
 169.56532792 114.29633049  71.24594007  69.85422526  56.01485353
 155.16594465  76.97787816  66.61947814 189.77900815 183.13112853
  61.74804207 193.16298954  96.84298871 191.20895964  91.73001148
 115.36928051 199.43521795  80.31157477 152.56657736  72.74968161
 170.04939352 185.63091594  78.67919253 162.78697176 152.94738491
 103.16750467 108.96463178 160.59623607  61.84959568 194.99874511]"|"[147.64691486  59.68577435 194.45625216 141.77858388 110.17982326
  64.21300901  95.57114468 116.88940265 166.01851573 129.06877787
 133.2953785   91.89840084 192.40271272  72.65851797 152.21128089
  88.04321318 142.70167953  99.21009431 100.77462277  55.06540835
  80.23606559 150.01117396 117.51925152 180.33319581 124.01838944
  98.12824521 140.57083124 180.67679384 170.16580338  85.47822233
  56.48084642  59.71444015 125.70336083 191.56536191 191.3214699
  85.33684084 181.9377681  130.29673971  96.52111085  73.7160316
 180.36418437 109.312365   185.5603619  138.99473478  64.54500272
 121.91320355 176.28944754  85.36944204 166.09171601 148.80003951
 160.00170416  89.13452051 100.51879101 167.8552108  180.34100671
 114.53171848 151.07483832 169.75443645 178.50563562  89.14409245
  97.40661257 142.13938906 167.76598331 153.62915102 166.30466002
  97.84446703  63.51920384  78.8570766  194.5316069  170.54222984
  75.99632774  98.66221759  59.91225065 138.73138515  61.17272375]"|[ 72.27958988 157.92297164 136.13062252]|[14.45653516 16.70518396 13.90983457]
5|"[158.92210174 185.10571105 163.11289011 177.54907289 155.0201334
  82.58127157 169.26542694 182.23686886  90.60528109 198.98308884
  57.09368469 159.35846279 143.07552232 179.32756295  66.28215225
 195.61802763 128.35156986  79.58707811 192.5255786  124.50192305
 168.58797492 119.26793467 198.0715276  161.23064892 162.19438684
  80.9016251  167.36333691 119.42299545 198.85930175 197.27283247
 113.3409947   83.32561122 199.073478   196.05978373 114.63413619
 159.89738334 102.80704503 116.39055612 192.84241227 130.97396183
 192.95999554  59.90232836 118.38677628  57.93550956 174.11051014
 169.56532792 114.29633049  72.24406602  69.85422526  55.50254517
 155.16594465  76.97787816  66.61947814 189.77900815 183.13112853
  61.74804207 193.16298954  96.84298871 190.70597141  91.73001148
 115.36928051 199.43521795  80.31157477 152.56657736  72.74968161
 170.04939352 185.55500937  78.88261245 163.45962221 152.94738491
 103.16750467 108.96463178 160.94704483  61.84959568 195.07967473]"|"[147.64691486  60.66071197 194.45625216 141.77858388 110.17982326
  65.16895301  95.57114468 116.88940265 166.01851573 128.4006275
 132.72018178  91.89840084 192.40271272  73.61270968 152.21128089
  88.04321318 142.70167953  99.21009431 100.77462277  56.05801398
  81.064374   150.01117396 117.51925152 180.33319581 124.01838944
  98.12824521 140.57083124 180.67679384 170.16580338  85.47822233
  57.4286576   60.67634262 125.70336083 191.56536191 191.3214699
  85.33684084 182.54054425 130.29673971  96.52111085  74.68270626
 180.36418437 109.312365   185.5603619  138.99473478  65.50502902
 121.91320355 176.28944754  85.43063516 166.09171601 149.65884109
 160.00170416  89.13452051 100.51879101 167.8552108  180.34100671
 114.53171848 151.07483832 169.75443645 177.64134236  89.14409245
  97.40661257 142.13938906 167.76598331 153.62915102 166.30466002
  97.84446703  64.51631877  79.83616818 195.27156728 170.54222984
  75.99632774  98.66221759  60.84869777 138.73138515  62.16944357]"|[ 71.16788699 159.15753341 137.52218846]|[15.46356876 17.55715651 14.46978478]
6|"[158.92210174 185.33024184 163.11289011 177.54907289 155.0201334
  82.86402829 169.26542694 182.23686886  90.60528109 198.98308884
  57.09368469 159.35846279 143.07552232 179.38755601  66.28215225
 195.61802763 128.35156986  79.58707811 192.5255786  124.43636105
 169.29194367 119.26793467 198.0715276  161.23064892 162.19438684
  80.9016251  167.36333691 119.42299545 198.85930175 197.27283247
 112.86403141  83.45365703 199.073478   196.05978373 114.63413619
 159.89738334 102.80704503 116.39055612 192.84241227 131.29392758
 192.95999554  59.90232836 118.38677628  57.93550956 174.58224047
 169.56532792 114.29633049  72.24406602  69.85422526  55.50254517
 155.16594465  76.97787816  66.61947814 189.77900815 183.13112853
  61.74804207 193.16298954  96.84298871 190.70597141  91.73001148
 115.36928051 199.43521795  80.31157477 152.56657736  72.74968161
 170.04939352 185.63373294  78.93699975 163.45962221 152.94738491
 103.16750467 108.96463178 161.20921388  61.51841154 195.16561052]"|"[147.64691486  61.63517896 194.45625216 141.77858388 110.17982326
  66.12814467  95.57114468 116.88940265 166.01851573 128.4006275
 132.72018178  91.89840084 192.40271272  74.61090847 152.21128089
  88.04321318 142.70167953  99.21009431 100.77462277  57.05586247
  81.77460494 150.01117396 117.51925152 180.33319581 124.01838944
  98.12824521 140.57083124 180.67679384 170.16580338  85.47822233
  58.30758082  61.66811087 125.70336083 191.56536191 191.3214699
  85.33684084 182.54054425 130.29673971  96.52111085  75.63013537
 180.36418437 109.312365   185.5603619  138.99473478  66.38677189
 121.91320355 176.28944754  85.43063516 166.09171601 149.65884109
 160.00170416  89.13452051 100.51879101 167.8552108  180.34100671
 114.53171848 151.07483832 169.75443645 177.64134236  89.14409245
  97.40661257 142.13938906 167.76598331 153.62915102 166.30466002
  97.84446703  65.51321525  80.8346881  195.27156728 170.54222984
  75.99632774  98.66221759  61.81371973 137.78781901  63.16574425]"|[ 70.06811761 160.37749236 138.89391867]|[16.48362136 18.42991086 15.07670835]
7|"[158.92210174 185.3521564  163.11289011 177.54907289 155.0201334
  83.01357972 169.26542694 182.23686886  91.34729704 198.98308884
  57.09368469 159.35846279 143.07552232 179.58324587  66.28215225
 195.61802763 128.35156986  79.58707811 192.5255786  124.274252
 169.9882216  119.26793467 198.0715276  161.23064892 162.19438684
  80.9016251  167.36333691 119.42299545 198.85930175 197.27283247
 112.58711848  83.74425853 199.073478   196.05978373 114.63413619
 159.89738334 102.80704503 116.39055612 192.84241227 131.62130894
 192.95999554  59.90232836 118.38677628  57.93550956 174.87684044
 169.56532792 114.29633049  72.24406602  69.85422526  55.50254517
 155.16594465  76.97787816  66.61947814 189.77900815 183.13112853
  61.74804207 193.16298954  96.84298871 190.70597141  91.73001148
 115.36928051 199.43521795  80.31157477 152.56657736  72.74968161
 170.04939352 185.68995256  79.05454244 163.45962221 152.94738491
 103.57225816 108.96463178 161.56210331  61.51841154 195.26797084]"|"[147.64691486  62.63493881 194.45625216 141.77858388 110.17982326
  67.11689862  95.57114468 116.88940265 165.3481335  128.4006275
 132.72018178  91.89840084 192.40271272  75.59157431 152.21128089
  88.04321318 142.70167953  99.21009431 100.77462277  58.04263532
  82.49237722 150.01117396 117.51925152 180.33319581 124.01838944
  98.12824521 140.57083124 180.67679384 170.16580338  85.47822233
  59.26847583  62.62495504 125.70336083 191.56536191 191.3214699
  85.33684084 182.54054425 130.29673971  96.52111085  76.57502767
 180.36418437 109.312365   185.5603619  138.99473478  67.34239256
 121.91320355 176.28944754  85.43063516 166.09171601 149.65884109
 160.00170416  89.13452051 100.51879101 167.8552108  180.34100671
 114.53171848 151.07483832 169.75443645 177.64134236  89.14409245
  97.40661257 142.13938906 167.76598331 153.62915102 166.30466002
  97.84446703  66.51163368  81.82775593 195.27156728 170.54222984
  75.0819019   98.66221759  62.74938476 137.78781901  64.16049164]"|[ 69.05217749 161.5829821  140.24466294]|[17.58719087 19.32254432 15.72900423]
8|"[158.92210174 185.3054823  163.11289011 177.54907289 155.0201334
  83.12439963 169.26542694 182.23686886  91.34729704 198.98308884
  57.09368469 159.35846279 143.92204562 179.74391416  66.28215225
 195.61802763 128.35156986  79.58707811 192.5255786  124.23886204
 170.62437907 118.33170498 198.0715276  161.23064892 162.19438684
  80.9016251  167.36333691 119.42299545 198.85930175 197.27283247
 112.33371062  84.04280291 199.073478   196.05978373 114.63413619
 159.89738334 102.80704503 116.39055612 193.67588763 131.88291497
 192.95999554  59.90232836 118.38677628  57.93550956 175.14555891
 169.56532792 114.29633049  72.24406602  69.85422526  55.50254517
 155.16594465  76.97787816  66.61947814 189.77900815 183.13112853
  61.74804207 193.16298954  96.84298871 190.70597141  91.73001148
 115.36928051 199.43521795  80.31157477 152.56657736  72.74968161
 170.04939352 185.73807021  79.05454244 163.45962221 152.94738491
 103.57225816 108.96463178 161.76843008  61.51841154 195.38947035]"|"[147.64691486  63.63384898 194.45625216 141.77858388 110.17982326
  68.11073912  95.57114468 116.88940265 165.3481335  128.4006275
 132.72018178  91.89840084 192.9350644   76.57858277 152.21128089
  88.04321318 142.70167953  99.21009431 100.77462277  59.0420089
  83.26393647 150.36256257 117.51925152 180.33319581 124.01838944
  98.12824521 140.57083124 180.67679384 170.16580338  85.47822233
  60.23583536  63.5793508  125.70336083 191.56536191 191.3214699
  85.33684084 182.54054425 130.29673971  95.96855422  77.54020241
 180.36418437 109.312365   185.5603619  138.99473478  68.30561132
 121.91320355 176.28944754  85.43063516 166.09171601 149.65884109
 160.00170416  89.13452051 100.51879101 167.8552108  180.34100671
 114.53171848 151.07483832 169.75443645 177.64134236  89.14409245
  97.40661257 142.13938906 167.76598331 153.62915102 166.30466002
  97.84446703  67.51047535  81.82775593 195.27156728 170.54222984
  75.0819019   98.66221759  63.72786791 137.78781901  65.15308313]"|[ 68.05080558 162.774156   141.57364687]|[18.70399627 20.23419378 16.4245628 ]
9|"[158.92210174 185.36872822 163.11289011 177.54907289 155.0201334
  83.33076624 169.26542694 182.23686886  91.34729704 199.88623905
  57.09368469 159.35846279 143.92204562 179.95858076  66.28215225
 195.61802763 127.63342621  79.58707811 192.132302   124.11018983
 171.21772307 118.33170498 198.0715276  161.23064892 162.19438684
  80.9016251  167.36333691 119.42299545 198.85930175 197.27283247
 112.03683469  84.39122734 199.073478   196.05978373 114.63413619
 159.89738334 102.80704503 116.39055612 193.67588763 132.35135227
 192.95999554  59.90232836 118.38677628  57.93550956 175.48689593
 169.56532792 114.29633049  72.24406602  69.85422526  55.50254517
 156.12713509  76.97787816  66.61947814 189.77900815 183.13112853
  61.74804207 193.16298954  96.84298871 190.70597141  91.73001148
 115.36928051 199.43521795  80.31157477 152.56657736  72.74968161
 170.04939352 185.76230271  79.5241563  163.45962221 152.94738491
 103.57225816 108.96463178 162.00333388  61.51841154 195.29619732]"|"[147.64691486  64.63184695 194.45625216 141.77858388 110.17982326
  69.08921387  95.57114468 116.88940265 165.3481335  127.97130278
 132.72018178  91.89840084 192.9350644   77.55527015 152.21128089
  88.04321318 142.00578465  99.21009431 101.69404297  60.03369608
  84.06888547 150.36256257 117.51925152 180.33319581 124.01838944
  98.12824521 140.57083124 180.67679384 170.16580338  85.47822233
  61.19075142  64.51668767 125.70336083 191.56536191 191.3214699
  85.33684084 182.54054425 130.29673971  95.96855422  78.42369915
 180.36418437 109.312365   185.5603619  138.99473478  69.2455523
 121.91320355 176.28944754  85.43063516 166.09171601 149.65884109
 160.2775899   89.13452051 100.51879101 167.8552108  180.34100671
 114.53171848 151.07483832 169.75443645 177.64134236  89.14409245
  97.40661257 142.13938906 167.76598331 153.62915102 166.30466002
  97.84446703  68.5101817   82.71062785 195.27156728 170.54222984
  75.0819019   98.66221759  64.69988653 137.78781901  66.1487237 ]"|[ 67.06394312 163.95117058 142.88038941]|[19.83364334 21.16405219 17.16105715]
