|sheep_x_positions|sheep_y_positions|dog_x_positions|dog_y_positions
0|"[153.05362263 121.06261229 138.34209437  99.37172182 141.53769684
  85.80258958 104.84386005 104.52085117 180.31998287 180.53128122
 194.52329292 154.97917825  58.38812049  92.0538775  150.5597844
 155.90792514 193.99697486  83.73811847  73.70217724 192.09743513
 155.3197446  172.54154367 144.70789766  86.07348282  74.18598743
 165.64883234 168.96290351  61.02889287  54.39953916 146.88548471
 108.69697125  55.06821755  73.41922322 173.29651339 132.77375729
 155.08172293  72.99941863 162.01705968 146.34809082 195.58761503
  67.59040694 193.83796739 174.85600063 183.49050886 158.74593325
 120.13313013  87.14518368 114.57928403 149.9464253  173.12083091
 139.42970849 168.4054257  123.33844698 125.47166572  59.24593187
 126.39139904 165.83562974 132.93645333  50.85066031 165.5387616
  77.53192406 162.39154729  58.8889063  131.63766128 102.76180642
  92.27103379  73.32288753  84.99776155 153.90343789 154.91510756
  79.2631598  134.29051697 158.8398581  107.73016287 110.28398812]"|"[172.88084383  82.83256172 194.06640187 132.4380705  118.72078847
 100.6400897   55.63685217  82.30990379  73.23729813 120.79596047
  57.59239621 136.76031458 136.96460127 190.94008243  67.75022647
 184.77694305  88.06792719 122.98528964 162.55118353 110.7593763
 129.81784937 157.31067375  65.71692681 127.6226244  146.29814443
  63.03743808 157.38380658 107.10966707 194.20613248  99.25792643
 176.59334684 121.02548948 158.53996252 101.69648483 127.48733654
  70.1164388   94.62115366 153.19516453 183.4783799   65.00328847
 131.99442321 146.91925117  86.5527929   84.07862729  79.54378532
  87.20289366 167.84000553 153.18895546  66.53830601  63.05157473
 136.41262115 171.09194645 164.99372285 192.37505964  56.85986142
  88.60046974 186.17649554 121.8186266  133.33819333 130.0891932
 170.59733686  79.54919872  89.14750868  69.93049717 181.33074458
  79.90072784 132.97090018  79.37777032 143.21026396  65.10070893
  72.60209874 128.86916145 114.0582077   59.46242082 112.47116758]"|[104.08851625]|[14.18031413]
1|"[153.05362263 121.06261229 138.34209437  98.48748997 141.53769684
  85.80258958 104.81088274 104.52085117 180.31998287 180.53128122
 193.63800891 154.97917825  58.19265666  92.0538775  150.5597844
 155.90792514 193.99697486  83.73811847  73.70217724 192.09743513
 155.3197446  172.54154367 144.70789766  86.07348282  74.18598743
 165.64883234 168.96290351  61.02889287  54.39953916 146.88548471
 107.7010803   55.06821755  73.41922322 173.29651339 132.77375729
 155.08172293  72.99941863 162.01705968 146.34809082 195.58761503
  67.59040694 193.83796739 174.85600063 183.49050886 158.74593325
 120.13313013  87.14518368 114.57928403 149.9464253  173.12083091
 139.42970849 167.77588619 123.33844698 125.47166572  59.09916748
 126.39139904 165.83562974 132.93645333  50.85066031 165.5387616
  77.53192406 162.39154729  58.8889063  132.30435395 102.76180642
  92.27103379  73.32288753  84.99776155 153.90343789 154.91510756
  78.91176324 134.29051697 158.8398581  107.78465433 110.28398812]"|"[172.88084383  82.83256172 194.06640187 132.90511872 118.72078847
 100.6400897   56.63630827  82.30990379  73.23729813 120.79596047
  58.05744699 136.76031458 135.98389036 190.94008243  67.75022647
 184.77694305  88.06792719 122.98528964 162.55118353 110.7593763
 129.81784937 157.31067375  65.71692681 127.6226244  146.29814443
  63.03743808 157.38380658 107.10966707 194.20613248  99.25792643
 176.50278637 121.02548948 158.53996252 101.69648483 127.48733654
  70.1164388   94.62115366 153.19516453 183.4783799   65.00328847
 131.99442321 146.91925117  86.5527929   84.07862729  79.54378532
  87.20289366 167.84000553 153.18895546  66.53830601  63.05157473
 136.41262115 171.86891492 164.99372285 192.37505964  57.8490329
  88.60046974 186.17649554 121.8186266  133.33819333 130.0891932
 170.59733686  79.54919872  89.14750868  70.6758299  181.33074458
  79.90072784 132.97090018  79.37777032 143.21026396  65.10070893
  73.53832545 128.86916145 114.0582077   60.46093506 112.47116758]"|[102.80858288]|[14.96247176]
2|"[153.05362263 121.06261229 138.34209437  98.48748997 141.53769684
  85.80258958 104.7858553  103.85430463 180.31998287 180.53128122
 193.63800891 154.97917825  58.19265666  92.0538775  150.5597844
 155.90792514 193.99697486  83.73811847  73.70217724 192.09743513
 155.3197446  172.54154367 144.70789766  86.07348282  74.18598743
 165.64883234 168.96290351  61.02889287  54.39953916 146.88548471
 107.7010803   55.06821755  73.41922322 174.12405716 132.77375729
 155.08172293  72.99941863 162.01705968 146.34809082 195.58761503
  67.59040694 193.83796739 174.85600063 183.49050886 158.74593325
 120.13313013  87.14518368 114.57928403 149.9464253  173.12083091
 139.42970849 167.77588619 123.33844698 125.47166572  58.87164281
 126.39139904 165.83562974 132.93645333  50.85066031 165.5387616
  77.53192406 162.39154729  58.8889063  133.03813642 102.76180642
  91.27402171  73.82397516  84.99776155 153.90343789 154.91510756
  78.81325279 134.29051697 158.8398581  107.96313678 110.28398812]"|"[172.88084383  82.83256172 194.06640187 132.90511872 118.72078847
 100.6400897   57.63599504  81.56444037  73.23729813 120.79596047
  58.05744699 136.76031458 135.98389036 190.94008243  67.75022647
 184.77694305  88.06792719 122.98528964 162.55118353 110.7593763
 129.81784937 157.31067375  65.71692681 127.6226244  146.29814443
  63.03743808 157.38380658 107.10966707 194.20613248  99.25792643
 176.50278637 121.02548948 158.53996252 102.25788602 127.48733654
  70.1164388   94.62115366 153.19516453 183.4783799   65.00328847
 131.99442321 146.91925117  86.5527929   84.07862729  79.54378532
  87.20289366 167.84000553 153.18895546  66.53830601  63.05157473
 136.41262115 171.86891492 164.99372285 192.37505964  58.82280522
  88.60046974 186.17649554 121.8186266  133.33819333 130.0891932
 170.59733686  79.54919872  89.14750868  71.35521439 181.33074458
  79.97797355 132.10550363  79.37777032 143.21026396  65.10070893
  74.53346147 128.86916145 114.0582077   61.44487816 112.47116758]"|[101.54680599]|[15.77359388]
3|"[153.05362263 121.06261229 138.34209437  98.48748997 141.53769684
  85.80258958 104.96148539 103.85430463 180.31998287 180.53128122
 193.63800891 154.97917825  58.19265666  92.0538775  150.5597844
 155.90792514 193.99697486  83.73811847  72.70371918 192.09743513
 155.3197446  172.54154367 144.70789766  86.07348282  73.20675109
 165.64883234 168.96290351  61.02889287  54.39953916 146.88548471
 107.7010803   55.06821755  73.41922322 174.12405716 132.77375729
 155.08172293  72.99941863 162.01705968 146.34809082 195.58761503
  67.59040694 193.83796739 174.85600063 183.49050886 158.74593325
 120.13313013  87.14518368 114.57928403 149.9464253  173.12083091
 139.42970849 167.77588619 123.33844698 125.47166572  58.83500422
 126.39139904 165.83562974 133.80181599  50.85066031 165.5387616
  77.53192406 162.39154729  58.8889063  133.6894345  102.76180642
  91.27402171  73.82397516  84.99776155 153.90343789 154.91510756
  78.86600642 134.29051697 158.8398581  108.2375078  110.28398812]"|"[172.88084383  82.83256172 194.06640187 132.90511872 118.72078847
 100.6400897   58.62045127  81.56444037  73.23729813 120.79596047
  58.05744699 136.76031458 135.98389036 190.94008243  67.75022647
 184.77694305  88.06792719 122.98528964 162.60669495 110.7593763
 129.81784937 157.31067375  65.71692681 127.6226244  146.50086636
  63.03743808 157.38380658 107.10966707 194.20613248  99.25792643
 176.50278637 121.02548948 158.53996252 102.25788602 127.48733654
  70.1164388   94.62115366 153.19516453 183.4783799   65.00328847
 131.99442321 146.91925117  86.5527929   84.07862729  79.54378532
  87.20289366 167.84000553 153.18895546  66.53830601  63.05157473
 136.41262115 171.86891492 164.99372285 192.37505964  59.8221338
  88.60046974 186.17649554 121.31748044 133.33819333 130.0891932
 170.59733686  79.54919872  89.14750868  72.11403637 181.33074458
  79.97797355 132.10550363  79.37777032 143.21026396  65.10070893
  75.53206903 128.86916145 114.0582077   62.40650206 112.47116758]"|[100.30322441]|[16.61234584]
4|"[153.05362263 121.06261229 138.34209437  98.48748997 141.53769684
  85.80258958 105.18139984 103.85430463 180.31998287 180.53128122
 193.63800891 154.97917825  58.19265666  92.0538775  150.5597844
 155.90792514 193.99697486  83.73811847  72.70371918 192.09743513
 155.3197446  172.54154367 144.70789766  86.07348282  73.20675109
 165.64883234 168.96290351  61.02889287  54.39953916 146.88548471
 107.7010803   55.06821755  73.41922322 174.12405716 132.77375729
 155.08172293  72.99941863 162.01705968 146.34809082 195.58761503
  67.59040694 193.83796739 174.85600063 183.49050886 158.74593325
 120.13313013  87.14518368 114.57928403 149.9464253  173.12083091
 140.29545691 167.77588619 123.33844698 125.47166572  58.69289915
 126.39139904 165.83562974 133.80181599  50.85066031 165.5387616
  77.53192406 162.39154729  58.8889063  134.37275016 102.76180642
  91.65129603  73.82397516  85.52491462 153.90343789 154.91510756
  79.01211947 134.29051697 158.8398581  108.39737438 110.28398812]"|"[172.88084383  82.83256172 194.06640187 132.90511872 118.72078847
 100.6400897   59.59597043  81.56444037  73.23729813 120.79596047
  58.05744699 136.76031458 135.98389036 190.94008243  67.75022647
 184.77694305  88.06792719 122.98528964 162.60669495 110.7593763
 129.81784937 157.31067375  65.71692681 127.6226244  146.50086636
  63.03743808 157.38380658 107.10966707 194.20613248  99.25792643
 176.50278637 121.02548948 158.53996252 102.25788602 127.48733654
  70.1164388   94.62115366 153.19516453 183.4783799   65.00328847
 131.99442321 146.91925117  86.5527929   84.07862729  79.54378532
  87.20289366 167.84000553 153.18895546  66.53830601  63.05157473
 136.91310059 171.86891492 164.99372285 192.37505964  60.81198538
  88.60046974 186.17649554 121.31748044 133.33819333 130.0891932
 170.59733686  79.54919872  89.14750868  72.84415946 181.33074458
  80.9040751  132.10550363  80.22754067 143.21026396  65.10070893
  76.52133693 128.86916145 114.0582077   63.39364069 112.47116758]"|[99.07778777]|[17.4773921]
5|"[153.05362263 121.06261229 138.34209437  98.48748997 142.13105875
  85.80258958 105.52641227 103.64920508 180.71116957 180.53128122
 193.63800891 154.97917825  58.19265666  92.0538775  150.5597844
 155.90792514 193.99697486  83.73811847  72.70371918 192.09743513
 155.3197446  172.54154367 144.70789766  86.07348282  73.20675109
 165.64883234 168.96290351  61.02889287  54.39953916 146.88548471
 107.7010803   55.06821755  73.41922322 174.56945757 132.77375729
 155.08172293  72.99941863 162.01705968 146.34809082 195.58761503
  67.59040694 193.83796739 174.85600063 183.49050886 158.74593325
 120.13313013  87.14518368 114.57928403 149.9464253  173.12083091
 140.29545691 167.77588619 123.33844698 125.46268372  58.77302587
 126.39139904 165.83562974 133.80181599  50.85066031 165.5387616
  76.79305827 162.39154729  58.8889063  134.18250109 102.76180642
  91.99221719  73.82397516  86.04130145 153.90343789 154.91510756
  79.30751486 134.29051697 158.8398581  108.47014088 110.28398812]"|"[172.88084383  82.83256172 194.06640187 132.90511872 119.52572427
 100.6400897   60.53456855  82.54318149  72.31698679 120.79596047
  58.05744699 136.76031458 135.98389036 190.94008243  67.75022647
 184.77694305  88.06792719 122.98528964 162.60669495 110.7593763
 129.81784937 157.31067375  65.71692681 127.6226244  146.50086636
  63.03743808 157.38380658 107.10966707 194.20613248  99.25792643
 176.50278637 121.02548948 158.53996252 103.15321751 127.48733654
  70.1164388   94.62115366 153.19516453 183.4783799   65.00328847
 131.99442321 146.91925117  86.5527929   84.07862729  79.54378532
  87.20289366 167.84000553 153.18895546  66.53830601  63.05157473
 136.91310059 171.86891492 164.99372285 191.37509997  61.80877007
  88.60046974 186.17649554 121.31748044 133.33819333 130.0891932
 169.92348424  79.54919872  89.14750868  71.8624236  181.33074458
  81.84416699 132.10550363  81.08389611 143.21026396  65.10070893
  77.47671202 128.86916145 114.0582077   64.3909897  112.47116758]"|[97.87037372]|[18.36742093]
6|"[153.05362263 121.06261229 138.34209437  98.48748997 142.13105875
  85.80258958 105.74367609 103.69925834 180.71116957 180.53128122
 193.63800891 154.97917825  58.19265666  92.0538775  150.5597844
 155.90792514 193.99697486  83.73811847  72.70371918 192.09743513
 155.3197446  172.54154367 144.70789766  86.07348282  73.20675109
 165.64883234 168.96290351  61.02889287  54.39953916 146.88548471
 107.7010803   55.06821755  73.41922322 174.56945757 132.77375729
 155.08172293  72.99941863 162.01705968 146.34809082 195.58761503
  67.59040694 193.83796739 174.85600063 183.49050886 158.74593325
 120.13313013  87.14518368 114.57928403 149.9464253  173.12083091
 140.29545691 167.77588619 123.33844698 125.46268372  58.75404983
 126.39139904 165.83562974 133.80181599  50.85066031 165.5387616
  76.79305827 162.39154729  58.8889063  135.07378627 102.76180642
  92.23603078  73.82397516  86.31261976 153.90343789 154.91510756
  79.51336839 134.29051697 158.8398581  108.54007356 110.28398812]"|"[172.88084383  82.83256172 194.06640187 132.90511872 119.52572427
 100.6400897   61.51068147  83.54192804  72.31698679 120.79596047
  58.05744699 136.76031458 135.98389036 190.94008243  67.75022647
 184.77694305  88.06792719 122.98528964 162.60669495 110.7593763
 129.81784937 157.31067375  65.71692681 127.6226244  146.50086636
  63.03743808 157.38380658 107.10966707 194.20613248  99.25792643
 176.50278637 121.02548948 158.53996252 103.15321751 127.48733654
  70.1164388   94.62115366 153.19516453 183.4783799   65.00328847
 131.99442321 146.91925117  86.5527929   84.07862729  79.54378532
  87.20289366 167.84000553 153.18895546  66.53830601  63.05157473
 136.91310059 171.86891492 164.99372285 191.37509997  62.80859001
  88.60046974 186.17649554 121.31748044 133.33819333 130.0891932
 169.92348424  79.54919872  89.14750868  72.31586679 181.33074458
  82.8139891  132.10550363  82.04638579 143.21026396  65.10070893
  78.45529483 128.86916145 114.0582077   65.38854141 112.47116758]"|[96.68080282]|[19.28116109]
7|"[153.05362263 121.06261229 138.34209437  98.48748997 142.13105875
  85.80258958 106.04793528 103.81774654 180.71116957 180.53128122
 193.63800891 154.97917825  58.19265666  92.0538775  150.5597844
 155.90792514 193.99697486  83.73811847  72.70371918 192.09743513
 155.3197446  172.54154367 144.70789766  86.07348282  73.20675109
 165.64883234 168.96290351  61.02889287  54.39953916 146.88548471
 107.7010803   55.06821755  73.41922322 174.56945757 132.77375729
 155.08172293  72.99941863 162.01705968 146.34809082 195.58761503
  67.59040694 193.83796739 174.85600063 183.49050886 158.74593325
 120.13313013  87.14518368 114.57928403 149.9464253  173.12083091
 140.29545691 167.77588619 123.33844698 125.46268372  58.65472691
 126.39139904 165.83562974 133.80181599  50.85066031 165.5387616
  76.79305827 162.39154729  58.8889063  135.07378627 102.76180642
  92.2357714   74.71639368  86.79720161 153.90343789 154.91510756
  79.66177955 134.29051697 158.8398581  108.64720763 110.28398812]"|"[172.88084383  82.83256172 194.06640187 132.90511872 119.52572427
 100.6400897   62.46327076  84.5348835   72.31698679 120.79596047
  58.05744699 136.76031458 135.98389036 190.94008243  67.75022647
 184.77694305  88.06792719 122.98528964 162.60669495 110.7593763
 129.81784937 157.31067375  65.71692681 127.6226244  146.50086636
  63.03743808 157.38380658 107.10966707 194.20613248  99.25792643
 176.50278637 121.02548948 158.53996252 103.15321751 127.48733654
  70.1164388   94.62115366 153.19516453 183.4783799   65.00328847
 131.99442321 146.91925117  86.5527929   84.07862729  79.54378532
  87.20289366 167.84000553 153.18895546  66.53830601  63.05157473
 136.91310059 171.86891492 164.99372285 191.37509997  63.80364526
  88.60046974 186.17649554 121.31748044 133.33819333 130.0891932
 169.92348424  79.54919872  89.14750868  72.31586679 181.33074458
  83.81398907 131.65429505  82.92113171 143.21026396  65.10070893
  79.44422058 128.86916145 114.0582077   66.382786   112.47116758]"|[95.50885126]|[20.21739266]
8|"[153.05362263 121.06261229 138.34209437  98.48748997 142.13105875
  85.80258958 106.30616638 103.07631268 180.71116957 180.53128122
 193.63800891 154.97917825  58.19265666  92.0538775  150.5597844
 155.90792514 193.99697486  83.73811847  72.70371918 192.09743513
 155.3197446  172.54154367 144.70789766  86.07348282  73.20675109
 165.64883234 168.96290351  61.02889287  54.39953916 146.88548471
 107.7010803   55.06821755  73.41922322 174.56945757 132.77375729
 155.08172293  72.99941863 162.01705968 146.34809082 195.58761503
  67.59040694 193.83796739 174.85600063 183.49050886 158.74593325
 120.13313013  86.58209809 114.57928403 149.9464253  173.12083091
 140.29545691 167.77588619 123.33844698 126.45050222  58.78667119
 126.39139904 165.83562974 133.80181599  50.85066031 165.5387616
  76.79305827 162.39154729  58.8889063  135.07378627 102.76180642
  92.23506683  74.71639368  87.3621051  153.90343789 154.91510756
  79.93711731 134.29051697 158.8398581  108.9830248  110.28398812]"|"[172.88084383  82.83256172 194.06640187 132.90511872 119.52572427
 100.6400897   63.42935393  85.20590945  72.31698679 120.79596047
  58.05744699 136.76031458 135.98389036 190.94008243  67.75022647
 184.77694305  88.06792719 122.98528964 162.60669495 110.7593763
 129.81784937 157.31067375  65.71692681 127.6226244  146.50086636
  63.03743808 157.38380658 107.10966707 194.20613248  99.25792643
 176.50278637 121.02548948 158.53996252 103.15321751 127.48733654
  70.1164388   94.62115366 153.19516453 183.4783799   65.00328847
 131.99442321 146.91925117  86.5527929   84.07862729  79.54378532
  87.20289366 167.01360694 153.18895546  66.53830601  63.05157473
 136.91310059 171.86891492 164.99372285 191.53071043  64.79490239
  88.60046974 186.17649554 121.31748044 133.33819333 130.0891932
 169.92348424  79.54919872  89.14750868  72.31586679 181.33074458
  84.81398882 131.65429505  83.74628869 143.21026396  65.10070893
  80.40556813 128.86916145 114.0582077   67.32471318 112.47116758]"|[94.35426151]|[21.17495336]
9|"[153.05362263 121.06261229 138.34209437  98.48748997 142.13105875
  85.80258958 106.50972855 103.86634276 180.63812144 180.53128122
 193.63800891 154.97917825  58.19265666  92.0538775  150.5597844
 155.90792514 193.99697486  83.73811847  72.70371918 192.09743513
 155.3197446  172.54154367 144.70789766  86.07348282  73.20675109
 165.64883234 168.96290351  61.02889287  54.39953916 146.88548471
 107.7010803   55.06821755  73.41922322 174.56945757 132.77375729
 155.08172293  72.99941863 161.0352803  146.34809082 195.58761503
  67.59040694 193.83796739 174.85600063 183.49050886 158.74593325
 120.13313013  86.58209809 114.57928403 149.9464253  173.12083091
 140.29545691 167.77588619 123.33844698 126.45050222  58.95883389
 126.39139904 165.83562974 133.80181599  50.85066031 165.5387616
  76.79305827 162.39154729  58.8889063  135.91165105 102.76180642
  92.22709439  74.71639368  87.8717874  153.90343789 154.91510756
  80.33783369 134.29051697 158.8398581  109.33601519 110.28398812]"|"[172.88084383  82.83256172 194.06640187 132.90511872 119.52572427
 100.6400897   64.40841595  85.81897753  71.31965837 120.79596047
  58.05744699 136.76031458 135.98389036 190.94008243  67.75022647
 184.77694305  88.06792719 122.98528964 162.60669495 110.7593763
 129.81784937 157.31067375  65.71692681 127.6226244  146.50086636
  63.03743808 157.38380658 107.10966707 194.20613248  99.25792643
 176.50278637 121.02548948 158.53996252 103.15321751 127.48733654
  70.1164388   94.62115366 153.38518886 183.4783799   65.00328847
 131.99442321 146.91925117  86.5527929   84.07862729  79.54378532
  87.20289366 167.01360694 153.18895546  66.53830601  63.05157473
 136.91310059 171.86891492 164.99372285 191.53071043  65.77997092
  88.60046974 186.17649554 121.31748044 133.33819333 130.0891932
 169.92348424  79.54919872  89.14750868  72.86174463 181.33074458
  85.81395704 131.65429505  84.60665138 143.21026396  65.10070893
  81.32177028 128.86916145 114.0582077   68.26034013 112.47116758]"|[93.21675129]|[22.15274193]
