,flock_gcm,avg_sheep_dist_from_gcm,furthest_sheep_from_gcm
0,"[125.78712043893334, 132.21932538120004]",59.694500667075104,101.17702453185356
1,"[125.82013834093334, 132.42342761546672]",59.53505475541833,100.07069971981102
2,"[125.821942484, 132.5645439785334]",59.34451361789586,99.97856550003698
3,"[125.81740815053335, 132.7407132472001]",59.21653781178963,99.85861394065128
4,"[125.84301311186668, 132.86099652133345]",59.06421862377843,99.7983631497221
5,"[125.85108242360002, 133.03488763000007]",58.906831482356466,99.68969616684079
6,"[125.9002132416, 133.14416081680008]",58.74608462307207,99.65466291021494
7,"[125.94276140666669, 133.25677796600007]",58.59327049512928,99.6126031564058
8,"[126.03547407999999, 133.38414675480004]",58.43496209763295,99.59882515278537
9,"[126.07020833253331, 133.5035720658667]",58.26140333346591,99.54670730509793
10,"[126.10854813186666, 133.65154093200005]",58.1178371223077,99.47875992034365
11,"[126.12391935599999, 133.76088510493335]",57.95466927607598,99.41886252950476
12,"[126.19497299866666, 133.91511399840002]",57.79769033375098,98.93236039450319
13,"[126.26722501466665, 134.0460732045334]",57.6358942143759,98.90044005312218
14,"[126.37081958746666, 134.17015758973338]",57.486264548896905,98.896879722615
15,"[126.39901854693335, 134.30737101013335]",57.318075851868656,98.82806181295234
16,"[126.48511373653336, 134.40444982293337]",57.17185308822455,98.82942961877531
17,"[126.52537958253338, 134.55174211933334]",57.008654660189784,98.76345772998559
18,"[126.55522782146669, 134.76678017973336]",56.76803959825212,98.64556104438141
19,"[126.61694061613333, 134.96037137760004]",56.598864315684054,98.56614992244029
20,"[126.6895495066667, 135.16419109400002]",56.36875248175832,98.48873151693282
21,"[126.7755183936, 135.32171214160002]",56.14632794050722,98.45191152073045
22,"[126.86561003773335, 135.45885662533337]",55.94090555591919,98.43173183844681
23,"[126.93943429359996, 135.5968258398667]",55.73776944676697,98.39886882228924
24,"[127.02370305133331, 135.7736275196]",55.51706032293338,98.3492014542172
