,flock_gcm,avg_sheep_dist_from_gcm,furthest_sheep_from_gcm
0,"[127.50291758053335, 114.84242660906668]",56.64607306809106,102.53111045942394
1,"[127.5506650268, 114.9358279196]",56.52827498921745,102.42730764348222
2,"[127.61278616973335, 115.03860419959999]",56.41335374167314,102.30754164191868
3,"[127.68858145813334, 115.13098827786666]",56.28575624745767,102.18833430252317
4,"[127.76468922866668, 115.22646227386666]",56.17987030396735,102.06642698310714
5,"[127.8358783168, 115.3093978588]",56.07255514324627,101.95759211649285
6,"[127.91692665893332, 115.39948263453331]",55.94051146380969,101.83722273121882
7,"[127.98508257853332, 115.54497830066667]",55.844093413528704,101.6791231519263
8,"[128.06328033519998, 115.67326319319999]",55.73930148326628,101.5292505480292
9,"[128.1074917368, 115.80113608306667]",55.608623464246435,101.3993960735689
10,"[128.1930582664, 115.93048301493334]",55.45532336967852,101.24439433280791
11,"[128.26440247399998, 116.08680195666668]",55.294059704710136,101.07564968896851
12,"[128.33121197426667, 116.25016149453336]",55.13255239547606,100.90380826055305
13,"[128.43062609426667, 116.4165123922667]",54.95343828536775,100.71063380430054
14,"[128.47962834039998, 116.5632593532]",54.79473986712083,100.5626775476095
15,"[128.57516882946666, 116.68635397280006]",54.61349888702198,100.40698685426867
16,"[128.69231918719996, 116.84022214373336]",54.427608229519485,100.2136942673599
17,"[128.79391006159997, 117.0109595301333]",54.21704813429185,100.01569175393065
18,"[128.8995557769333, 117.17077736279998]",54.030114304070004,99.82423009641154
19,"[129.03678333359997, 117.35563167920002]",53.83331208111012,99.59405059615261
20,"[129.15872257226667, 117.50972475680001]",53.656796744842964,99.39779508044532
21,"[129.3235356021333, 117.67026796973332]",53.446021217351344,99.17141635634206
22,"[129.4472668149333, 117.85252398933332]",53.22140550693883,98.95118331998312
23,"[129.58359738146663, 118.06914876800002]",53.012281416923585,99.64055662112233
24,"[129.72898942693328, 118.25455691866671]",52.80012194980449,99.40522905828853
25,"[129.89510731306663, 118.43708836733335]",52.5613653776908,99.16029014664662
26,"[130.02374214479997, 118.64848507080004]",52.3323654509665,98.91341382448685
27,"[130.1799033292, 118.85974129120002]",52.098705203283146,98.65076522348315
28,"[130.36675554613325, 119.06305700080006]",51.86339197075447,98.40368783543167
29,"[130.52519642639993, 119.29201998973338]",51.643497083055664,98.31921865508093
30,"[130.66328826746658, 119.50646858760005]",51.40876265646891,98.23442693401178
31,"[130.8106792498666, 119.75466012213336]",51.169809809722786,98.12937151920487
32,"[130.95610643639992, 119.97934545893338]",50.96423055694725,98.04231611428393
33,"[131.1090262499999, 120.18870020640006]",50.69180320393814,97.97258780980646
34,"[131.27851900546662, 120.42898652600003]",50.484352338536524,97.88959521333311
35,"[131.49938446746663, 120.69482130733338]",50.26323371976584,97.81957048145823
