,flock_gcm,avg_sheep_dist_from_gcm,furthest_sheep_from_gcm
0,"[132.46155512459995, 126.7636364902]",58.94588232767531,96.02689494282006
1,"[132.45895550699998, 126.76477245139999]",58.91879812746355,96.02570066986765
2,"[132.43624897029997, 126.79187373460002]",58.90527285887456,96.02665951473189
3,"[132.43756147589994, 126.8331277127]",58.86541055080371,96.0549945518487
4,"[132.43048032069993, 126.87434752999998]",58.843008182699116,96.0770356135894
5,"[132.4310263603, 126.87829599229997]",58.79874167605219,96.08006371296253
6,"[132.45032989099997, 126.92605007939997]",58.77584800226856,96.12619192055415
7,"[132.45292522059998, 126.94620746510002]",58.747218752259094,96.14151117072059
8,"[132.47245704059998, 126.95880673940002]",58.71178782540443,96.16448304290984
9,"[132.46780707620002, 127.0036069827]",58.66908842835869,95.73941000125521
10,"[132.4914477852, 127.06797750630001]",58.62536415465389,95.34045350640935
11,"[132.50562653370002, 127.12237090740004]",58.60316627248053,94.90810391213154
12,"[132.55604617250003, 127.18984030610001]",58.55804440689757,94.72670130671945
13,"[132.57709920230005, 127.23608531250004]",58.512249938480984,94.76981061421148
14,"[132.65050947900002, 127.29406590980005]",58.46277390475471,94.86303787622471
15,"[132.65659220190003, 127.37057916050001]",58.39981541213183,94.91043879495537
16,"[132.69462104260003, 127.43396765000006]",58.34391990378315,94.97720404221228
17,"[132.7075429372, 127.51532168470003]",58.27618838329084,95.1773888319156
18,"[132.7513794368, 127.57273041520003]",58.230548790946244,95.18938956281572
19,"[132.76114908790004, 127.62581695870001]",58.193124333360444,95.22152367127589
20,"[132.79108649870005, 127.68106089160003]",58.10654492096842,95.24150293152923
21,"[132.82876101570002, 127.76663065840003]",58.04196184587555,95.27844720591047
22,"[132.85211674190003, 127.85481288040002]",57.96958578250908,95.32712780848462
23,"[132.84319697400005, 127.92480240610003]",57.9129051188243,94.63073999134222
24,"[132.86152472300006, 128.03480736200004]",57.840481201047375,93.823075573173
25,"[132.92052644040004, 128.13765330219996]",57.77614902744729,93.10355167072385
26,"[132.92411137290003, 128.2087485285]",57.72338835786988,92.37780179056878
27,"[132.9809823509, 128.3212357182]",57.63244673283768,91.56743105711593
28,"[133.04223866639998, 128.3880252713]",57.55971918138263,90.81159654849307
29,"[133.061307356, 128.45591251629997]",57.503717090055126,90.0765474726443
30,"[133.08341269750002, 128.57845835339998]",57.44145112142627,89.33686990074808
31,"[133.0942033988, 128.7081319991]",57.38939555883995,88.95172228310778
32,"[133.11128233100004, 128.8007412488]",57.317910147487304,88.87218556589804
33,"[133.14667275230005, 128.95737237100002]",57.2039237036399,88.73330238987418
34,"[133.16737415960003, 129.0812587201]",57.12014139394423,88.62847123169581
35,"[133.20316286040006, 129.1933154535]",57.02529840637567,88.52206574872052
36,"[133.2308250085, 129.3153382897]",56.96273060958372,88.41394271849606
37,"[133.26698727980002, 129.45692258180003]",56.89865883824487,88.28576731155533
38,"[133.30898217750004, 129.5567798157]",56.840544558908924,88.18413763264273
39,"[133.28971905950002, 129.66938631709996]",56.75063981719749,88.11508749692928
40,"[133.30799485920005, 129.81253642760004]",56.66120622024554,87.99816981510438
41,"[133.32043814080004, 129.96929136810002]",56.588779905695475,87.87542050570518
42,"[133.30236042810003, 130.1108646526]",56.51759667264237,87.78476652388504
43,"[133.3000994633, 130.25876588129998]",56.43238623784968,87.67878640740165
44,"[133.27097954130005, 130.4133120602]",56.37018604565683,87.58658327193774
